twist,height,volume,pressure,epi_mm,trans_mm,endo_mm
-8.326853938529213,73.55141343439374,145.0817378011236,9.036438084083427,240.4787760416667,247.50520833333334,233.625
-8.341025477488728,73.53591500526805,144.95422693303033,9.149496119970825,240.86441123278993,247.76306882388917,233.86414081246562
-8.074766981440357,73.80302607874974,139.6605257286559,9.289997693514303,241.07656334511003,248.0611063380998,233.90312499999996
-8.242164337188946,75.02312892735277,127.3231842805405,12.505404600719174,240.76314736437507,246.42328879784247,233.71423739950527
-7.30001305862194,74.95276742327256,123.61171674736049,26.09505317615277,239.90115663910146,241.32094893667735,233.23280106629923
-5.29895127826853,74.44062947919019,119.48980086723584,40.002469631350394,238.72197900354445,237.21806849131974,232.84833907418167
-2.1242088726844326,73.0528264713451,118.58545818046757,50.706111867733576,237.1090252289499,234.28668283681046,232.4927449895181
1.23561135203799,71.47490588786049,119.6916489044828,58.908264474040266,235.10989087953075,232.64932358043112,232.04782964060803
3.4802277677944446,69.68270287476189,115.53922366416167,66.8015838552006,232.82183642762666,231.8085932775888,231.28704487262078
5.838030234463854,67.61071883820564,107.48735259841119,76.7339272065267,230.3386851615647,231.27557324291104,230.0563391646882
7.00074018544779,65.12556577863658,103.91193784284553,88.5381589832427,227.7553385416667,230.56823548107363,228.30953128157208
7.440095961796541,62.608217579037955,99.58122658283492,95.85507309611431,225.1723889508929,229.49335629251706,226.16599099170924
8.774889584339903,60.22417598354627,92.72369752557154,103.04858323798844,222.63941745517832,228.11251979987546,223.7759137820352
10.106831098715809,58.41847780062187,90.40794603389884,109.46496778010051,220.00800620400045,226.73602003376357,221.323755963766
12.204771030036369,56.44083172915358,89.08074569287636,114.5240804930473,216.9591006143025,225.67648843009303,219.0218683680124
12.238571356596855,55.10932987485785,85.8969753910315,118.76545343140704,213.1220383121381,224.96565775914328,217.03000123025706
12.638933169755163,54.65772184085179,85.6245205578454,121.15534116215564,208.46887368583802,224.35162241032776,215.5750089382344
12.894331368136335,54.353417754763804,83.63990104921974,122.0099213300687,203.46890407046672,223.45490223235763,214.6504243111386
12.667962859116054,54.32132904577558,81.78739131808159,122.51097676417301,200.4574392272535,222.23021728716245,214.2215817273692
13.542920144204052,54.706939185660296,82.91112534707533,122.46652824570242,199.90076625947407,221.01039130998936,214.23615311223497
13.691246487223003,55.356728908890865,80.39258234667658,120.07396323412382,199.92112998608536,220.53978359809832,214.75043990607605
11.847532444431712,56.72148480035383,84.99372921942694,106.52542964750648,203.0607771577381,221.26591071428572,215.84933184523808
8.633125573990077,58.62481441845338,84.01873969130457,81.87803377634901,208.4096088435375,223.18693664965988,217.43970556972792
5.491991987546387,60.612270236808826,86.16523223284446,58.11614845762936,213.68171645236373,225.59974543479007,219.24514353247613
3.4417294086512342,62.317855667512625,85.96568897651957,42.28429856711406,218.00536698098952,227.6623646564553,220.98305542445576
2.289081913480997,63.70246946216409,88.83058349277333,32.20662163475055,221.12238493807135,229.0451045020869,222.59952427148232
0.8749493618175356,65.0040687248828,95.18849459229473,23.983951355550104,223.38911512484142,230.23828150353293,224.22320852700696
0.9402274160322261,65.58998961515111,105.87282375908411,16.5728989232919,225.2991112227719,231.97955898268393,225.8867642732598
0.2652028652315821,66.33569172049188,109.0667355568966,11.238543660899898,227.17127750381783,234.68232719550085,227.46275549211552
-0.4933729186279611,66.90338388575894,115.66394601421091,9.431961229308977,229.0009634330062,238.00362247397405,228.64319291986592
-0.45019652295228707,66.85722210004087,123.7912031889611,9.146838487296307,230.63736512660617,241.51744812629897,229.30365835222975
-1.13708888420216,66.77131982772251,128.07811431038394,8.963558413291473,231.90801127963553,244.33716702448297,229.44218749999996
-1.018718437480158,66.77745544808874,132.58266783351183,9.088007774455448,232.7972303455473,246.3792851538342,229.3283237090291
-1.94526699319763,66.69812910655969,132.09372075883644,9.014384119283774,233.38442838618903,247.52532394567288,229.18942897144427
-2.1239026084780295,67.1573403185714,132.44749746501324,9.091387445453085,233.79058721569436,247.98092890855835,229.17698832285438
-2.117291774502869,67.48177848559872,133.050976173222,8.957939752762016,234.1491443452381,248.0044642857143,229.31138392857142
-1.7908259174881944,67.96022720125772,135.8092660908729,9.027921461772491,234.5174464875059,248.00312500000004,229.52350850129656
-2.919333558459949,68.16415404911805,138.10163621787274,8.970221381898694,234.8937605250433,248.00312500000004,229.73667169992999
-3.0129563878461325,68.11958812060057,136.5111190155168,8.933577777190926,235.29166199623788,248.00312500000004,229.89124114765855
-2.858844367974988,68.2081900340833,138.8847910387885,9.113984867977925,235.65578794327135,248.00208333333333,229.94804687499996
-3.5796699422690588,68.08724409654879,137.2268597337362,9.117822375572093,235.91636747941376,248.00104166666665,229.90517320391692
-3.6173650213770756,68.05799925395304,139.76461171587934,8.982250892882687,236.05226636904763,248.00091496598642,229.73440656887757
-3.8368271055428167,68.14796364955436,137.63637450998826,9.137880147349899,236.11574680905588,247.95125016965983,229.48976082876143
-3.974484836432709,68.57266468771782,139.4952451145006,9.052797562729724,236.26554559633257,247.81838060719338,229.32641474287735
-5.080780856148448,69.08976871712673,141.4497577453181,8.941767509812676,236.6326926020408,247.70513584183675,229.43243516156463
-6.655069653351898,69.82404916459198,144.08084232378422,9.104697759517265,237.25834398889504,247.58201172795853,229.97019844602445
-7.0071489797691955,71.43074702318272,144.77599871479978,9.014469165209379,238.0878246296143,247.46130810785164,230.88842935925177
-7.974313816484813,72.64657031485794,141.41398445728268,8.90310697880421,238.98578521718028,247.37071393355322,231.97325199271623
-8.015684154427968,73.36856275728348,146.11939910694193,8.94463833808485,239.8134938828704,247.3680162085086,232.95844677500273
-7.999122396195489,73.57575059754853,145.79542050426497,8.96778594097967,240.30794270833334,247.446875,233.47643229166667
