RelativeTime_s,AbsoluteTimestamp_ISO8601
0,2026-07-07T14:59:45.918000
0.002,2026-07-07T14:59:45.920000
0.004,2026-07-07T14:59:45.922000
0.006,2026-07-07T14:59:45.924000
0.008,2026-07-07T14:59:45.926000
0.01,2026-07-07T14:59:45.928000
0.012,2026-07-07T14:59:45.930000
0.014,2026-07-07T14:59:45.932000
0.016,2026-07-07T14:59:45.934000
0.018,2026-07-07T14:59:45.936000
0.02,2026-07-07T14:59:45.938000
0.022,2026-07-07T14:59:45.940000
0.024,2026-07-07T14:59:45.942000
0.026,2026-07-07T14:59:45.944000
0.028,2026-07-07T14:59:45.946000
0.03,2026-07-07T14:59:45.948000
0.032,2026-07-07T14:59:45.950000
0.034,2026-07-07T14:59:45.952000
0.036,2026-07-07T14:59:45.954000
0.038,2026-07-07T14:59:45.956000
0.04,2026-07-07T14:59:45.958000
0.042,2026-07-07T14:59:45.960000
0.044,2026-07-07T14:59:45.962000
0.046,2026-07-07T14:59:45.964000
0.048,2026-07-07T14:59:45.966000
0.05,2026-07-07T14:59:45.968000
0.052,2026-07-07T14:59:45.970000
0.054,2026-07-07T14:59:45.972000
0.056,2026-07-07T14:59:45.974000
0.058,2026-07-07T14:59:45.976000
0.06,2026-07-07T14:59:45.978000
0.062,2026-07-07T14:59:45.980000
0.064,2026-07-07T14:59:45.982000
0.066,2026-07-07T14:59:45.984000
0.068,2026-07-07T14:59:45.986000
0.07,2026-07-07T14:59:45.988000
0.072,2026-07-07T14:59:45.990000
0.074,2026-07-07T14:59:45.992000
0.076,2026-07-07T14:59:45.994000
0.078,2026-07-07T14:59:45.996000
0.08,2026-07-07T14:59:45.998000
0.082,2026-07-07T14:59:46.000000
0.084,2026-07-07T14:59:46.002000
0.086,2026-07-07T14:59:46.004000
0.088,2026-07-07T14:59:46.006000
0.09,2026-07-07T14:59:46.008000
0.092,2026-07-07T14:59:46.010000
0.094,2026-07-07T14:59:46.012000
0.096,2026-07-07T14:59:46.014000
0.098,2026-07-07T14:59:46.016000
0.1,2026-07-07T14:59:46.018000
0.102,2026-07-07T14:59:46.020000
0.104,2026-07-07T14:59:46.022000
0.106,2026-07-07T14:59:46.024000
0.108,2026-07-07T14:59:46.026000
0.11,2026-07-07T14:59:46.028000
0.112,2026-07-07T14:59:46.030000
0.114,2026-07-07T14:59:46.032000
0.116,2026-07-07T14:59:46.034000
0.118,2026-07-07T14:59:46.036000
0.12,2026-07-07T14:59:46.038000
0.122,2026-07-07T14:59:46.040000
0.124,2026-07-07T14:59:46.042000
0.126,2026-07-07T14:59:46.044000
0.128,2026-07-07T14:59:46.046000
0.13,2026-07-07T14:59:46.048000
0.132,2026-07-07T14:59:46.050000
0.134,2026-07-07T14:59:46.052000
0.136,2026-07-07T14:59:46.054000
0.138,2026-07-07T14:59:46.056000
0.14,2026-07-07T14:59:46.058000
0.142,2026-07-07T14:59:46.060000
0.144,2026-07-07T14:59:46.062000
0.146,2026-07-07T14:59:46.064000
0.148,2026-07-07T14:59:46.066000
0.15,2026-07-07T14:59:46.068000
0.152,2026-07-07T14:59:46.070000
0.154,2026-07-07T14:59:46.072000
0.156,2026-07-07T14:59:46.074000
0.158,2026-07-07T14:59:46.076000
0.16,2026-07-07T14:59:46.078000
0.162,2026-07-07T14:59:46.080000
0.164,2026-07-07T14:59:46.082000
0.166,2026-07-07T14:59:46.084000
0.168,2026-07-07T14:59:46.086000
0.17,2026-07-07T14:59:46.088000
0.172,2026-07-07T14:59:46.090000
0.174,2026-07-07T14:59:46.092000
0.176,2026-07-07T14:59:46.094000
0.178,2026-07-07T14:59:46.096000
0.18,2026-07-07T14:59:46.098000
0.182,2026-07-07T14:59:46.100000
0.184,2026-07-07T14:59:46.102000
0.186,2026-07-07T14:59:46.104000
0.188,2026-07-07T14:59:46.106000
0.19,2026-07-07T14:59:46.108000
0.192,2026-07-07T14:59:46.110000
0.194,2026-07-07T14:59:46.112000
0.196,2026-07-07T14:59:46.114000
