RelativeTime_s,AbsoluteTimestamp_ISO8601
0,2026-08-05T19:17:37.865000
0.002,2026-08-05T19:17:37.867000
0.004,2026-08-05T19:17:37.869000
0.006,2026-08-05T19:17:37.871000
0.008,2026-08-05T19:17:37.873000
0.01,2026-08-05T19:17:37.875000
0.012,2026-08-05T19:17:37.877000
0.014,2026-08-05T19:17:37.879000
0.016,2026-08-05T19:17:37.881000
0.018,2026-08-05T19:17:37.883000
0.02,2026-08-05T19:17:37.885000
0.022,2026-08-05T19:17:37.887000
0.024,2026-08-05T19:17:37.889000
0.026,2026-08-05T19:17:37.891000
0.028,2026-08-05T19:17:37.893000
0.03,2026-08-05T19:17:37.895000
0.032,2026-08-05T19:17:37.897000
0.034,2026-08-05T19:17:37.899000
0.036,2026-08-05T19:17:37.901000
0.038,2026-08-05T19:17:37.903000
0.04,2026-08-05T19:17:37.905000
0.042,2026-08-05T19:17:37.907000
0.044,2026-08-05T19:17:37.909000
0.046,2026-08-05T19:17:37.911000
0.048,2026-08-05T19:17:37.913000
0.05,2026-08-05T19:17:37.915000
0.052,2026-08-05T19:17:37.917000
0.054,2026-08-05T19:17:37.919000
0.056,2026-08-05T19:17:37.921000
0.058,2026-08-05T19:17:37.923000
0.06,2026-08-05T19:17:37.925000
0.062,2026-08-05T19:17:37.927000
0.064,2026-08-05T19:17:37.929000
0.066,2026-08-05T19:17:37.931000
0.068,2026-08-05T19:17:37.933000
0.07,2026-08-05T19:17:37.935000
0.072,2026-08-05T19:17:37.937000
0.074,2026-08-05T19:17:37.939000
0.076,2026-08-05T19:17:37.941000
0.078,2026-08-05T19:17:37.943000
0.08,2026-08-05T19:17:37.945000
0.082,2026-08-05T19:17:37.947000
0.084,2026-08-05T19:17:37.949000
0.086,2026-08-05T19:17:37.951000
0.088,2026-08-05T19:17:37.953000
0.09,2026-08-05T19:17:37.955000
0.092,2026-08-05T19:17:37.957000
0.094,2026-08-05T19:17:37.959000
0.096,2026-08-05T19:17:37.961000
0.098,2026-08-05T19:17:37.963000
0.1,2026-08-05T19:17:37.965000
0.102,2026-08-05T19:17:37.967000
0.104,2026-08-05T19:17:37.969000
0.106,2026-08-05T19:17:37.971000
0.108,2026-08-05T19:17:37.973000
0.11,2026-08-05T19:17:37.975000
0.112,2026-08-05T19:17:37.977000
0.114,2026-08-05T19:17:37.979000
0.116,2026-08-05T19:17:37.981000
0.118,2026-08-05T19:17:37.983000
0.12,2026-08-05T19:17:37.985000
0.122,2026-08-05T19:17:37.987000
0.124,2026-08-05T19:17:37.989000
0.126,2026-08-05T19:17:37.991000
0.128,2026-08-05T19:17:37.993000
0.13,2026-08-05T19:17:37.995000
0.132,2026-08-05T19:17:37.997000
0.134,2026-08-05T19:17:37.999000
0.136,2026-08-05T19:17:38.001000
0.138,2026-08-05T19:17:38.003000
0.14,2026-08-05T19:17:38.005000
0.142,2026-08-05T19:17:38.007000
0.144,2026-08-05T19:17:38.009000
0.146,2026-08-05T19:17:38.011000
0.148,2026-08-05T19:17:38.013000
0.15,2026-08-05T19:17:38.015000
0.152,2026-08-05T19:17:38.017000
0.154,2026-08-05T19:17:38.019000
0.156,2026-08-05T19:17:38.021000
0.158,2026-08-05T19:17:38.023000
0.16,2026-08-05T19:17:38.025000
0.162,2026-08-05T19:17:38.027000
0.164,2026-08-05T19:17:38.029000
0.166,2026-08-05T19:17:38.031000
0.168,2026-08-05T19:17:38.033000
0.17,2026-08-05T19:17:38.035000
0.172,2026-08-05T19:17:38.037000
0.174,2026-08-05T19:17:38.039000
0.176,2026-08-05T19:17:38.041000
0.178,2026-08-05T19:17:38.043000
0.18,2026-08-05T19:17:38.045000
0.182,2026-08-05T19:17:38.047000
0.184,2026-08-05T19:17:38.049000
0.186,2026-08-05T19:17:38.051000
0.188,2026-08-05T19:17:38.053000
0.19,2026-08-05T19:17:38.055000
0.192,2026-08-05T19:17:38.057000
0.194,2026-08-05T19:17:38.059000
0.196,2026-08-05T19:17:38.061000
0.198,2026-08-05T19:17:38.063000
0.2,2026-08-05T19:17:38.065000
0.202,2026-08-05T19:17:38.067000
0.204,2026-08-05T19:17:38.069000
0.206,2026-08-05T19:17:38.071000
0.208,2026-08-05T19:17:38.073000
0.21,2026-08-05T19:17:38.075000
0.212,2026-08-05T19:17:38.077000
0.214,2026-08-05T19:17:38.079000
0.216,2026-08-05T19:17:38.081000
0.218,2026-08-05T19:17:38.083000
0.22,2026-08-05T19:17:38.085000
0.222,2026-08-05T19:17:38.087000
0.224,2026-08-05T19:17:38.089000
0.226,2026-08-05T19:17:38.091000
0.228,2026-08-05T19:17:38.093000
0.23,2026-08-05T19:17:38.095000
0.232,2026-08-05T19:17:38.097000
0.234,2026-08-05T19:17:38.099000
0.236,2026-08-05T19:17:38.101000
0.238,2026-08-05T19:17:38.103000
0.24,2026-08-05T19:17:38.105000
0.242,2026-08-05T19:17:38.107000
0.244,2026-08-05T19:17:38.109000
0.246,2026-08-05T19:17:38.111000
0.248,2026-08-05T19:17:38.113000
0.25,2026-08-05T19:17:38.115000
0.252,2026-08-05T19:17:38.117000
0.254,2026-08-05T19:17:38.119000
0.256,2026-08-05T19:17:38.121000
0.258,2026-08-05T19:17:38.123000
0.26,2026-08-05T19:17:38.125000
0.262,2026-08-05T19:17:38.127000
0.264,2026-08-05T19:17:38.129000
0.266,2026-08-05T19:17:38.131000
