RelativeTime_s,AbsoluteTimestamp_ISO8601
0,2026-06-17T17:41:11.688000
0.002,2026-06-17T17:41:11.690000
0.004,2026-06-17T17:41:11.692000
0.006,2026-06-17T17:41:11.694000
0.008,2026-06-17T17:41:11.696000
0.01,2026-06-17T17:41:11.698000
0.012,2026-06-17T17:41:11.700000
0.014,2026-06-17T17:41:11.702000
0.016,2026-06-17T17:41:11.704000
0.018,2026-06-17T17:41:11.706000
0.02,2026-06-17T17:41:11.708000
0.022,2026-06-17T17:41:11.710000
0.024,2026-06-17T17:41:11.712000
0.026,2026-06-17T17:41:11.714000
0.028,2026-06-17T17:41:11.716000
0.03,2026-06-17T17:41:11.718000
0.032,2026-06-17T17:41:11.720000
0.034,2026-06-17T17:41:11.722000
0.036,2026-06-17T17:41:11.724000
0.038,2026-06-17T17:41:11.726000
0.04,2026-06-17T17:41:11.728000
0.042,2026-06-17T17:41:11.730000
0.044,2026-06-17T17:41:11.732000
0.046,2026-06-17T17:41:11.734000
0.048,2026-06-17T17:41:11.736000
0.05,2026-06-17T17:41:11.738000
0.052,2026-06-17T17:41:11.740000
0.054,2026-06-17T17:41:11.742000
0.056,2026-06-17T17:41:11.744000
0.058,2026-06-17T17:41:11.746000
0.06,2026-06-17T17:41:11.748000
0.062,2026-06-17T17:41:11.750000
0.064,2026-06-17T17:41:11.752000
0.066,2026-06-17T17:41:11.754000
0.068,2026-06-17T17:41:11.756000
0.07,2026-06-17T17:41:11.758000
0.072,2026-06-17T17:41:11.760000
0.074,2026-06-17T17:41:11.762000
0.076,2026-06-17T17:41:11.764000
0.078,2026-06-17T17:41:11.766000
0.08,2026-06-17T17:41:11.768000
0.082,2026-06-17T17:41:11.770000
0.084,2026-06-17T17:41:11.772000
0.086,2026-06-17T17:41:11.774000
0.088,2026-06-17T17:41:11.776000
0.09,2026-06-17T17:41:11.778000
0.092,2026-06-17T17:41:11.780000
0.094,2026-06-17T17:41:11.782000
0.096,2026-06-17T17:41:11.784000
0.098,2026-06-17T17:41:11.786000
0.1,2026-06-17T17:41:11.788000
0.102,2026-06-17T17:41:11.790000
0.104,2026-06-17T17:41:11.792000
0.106,2026-06-17T17:41:11.794000
0.108,2026-06-17T17:41:11.796000
0.11,2026-06-17T17:41:11.798000
0.112,2026-06-17T17:41:11.800000
0.114,2026-06-17T17:41:11.802000
0.116,2026-06-17T17:41:11.804000
0.118,2026-06-17T17:41:11.806000
0.12,2026-06-17T17:41:11.808000
0.122,2026-06-17T17:41:11.810000
0.124,2026-06-17T17:41:11.812000
0.126,2026-06-17T17:41:11.814000
0.128,2026-06-17T17:41:11.816000
0.13,2026-06-17T17:41:11.818000
0.132,2026-06-17T17:41:11.820000
0.134,2026-06-17T17:41:11.822000
0.136,2026-06-17T17:41:11.824000
0.138,2026-06-17T17:41:11.826000
0.14,2026-06-17T17:41:11.828000
0.142,2026-06-17T17:41:11.830000
0.144,2026-06-17T17:41:11.832000
0.146,2026-06-17T17:41:11.834000
0.148,2026-06-17T17:41:11.836000
0.15,2026-06-17T17:41:11.838000
0.152,2026-06-17T17:41:11.840000
0.154,2026-06-17T17:41:11.842000
0.156,2026-06-17T17:41:11.844000
0.158,2026-06-17T17:41:11.846000
0.16,2026-06-17T17:41:11.848000
0.162,2026-06-17T17:41:11.850000
0.164,2026-06-17T17:41:11.852000
0.166,2026-06-17T17:41:11.854000
0.168,2026-06-17T17:41:11.856000
0.17,2026-06-17T17:41:11.858000
0.172,2026-06-17T17:41:11.860000
0.174,2026-06-17T17:41:11.862000
0.176,2026-06-17T17:41:11.864000
0.178,2026-06-17T17:41:11.866000
0.18,2026-06-17T17:41:11.868000
0.182,2026-06-17T17:41:11.870000
0.184,2026-06-17T17:41:11.872000
0.186,2026-06-17T17:41:11.874000
0.188,2026-06-17T17:41:11.876000
0.19,2026-06-17T17:41:11.878000
0.192,2026-06-17T17:41:11.880000
0.194,2026-06-17T17:41:11.882000
0.196,2026-06-17T17:41:11.884000
0.198,2026-06-17T17:41:11.886000
0.2,2026-06-17T17:41:11.888000
0.202,2026-06-17T17:41:11.890000
0.204,2026-06-17T17:41:11.892000
0.206,2026-06-17T17:41:11.894000
0.208,2026-06-17T17:41:11.896000
0.21,2026-06-17T17:41:11.898000
0.212,2026-06-17T17:41:11.900000
0.214,2026-06-17T17:41:11.902000
0.216,2026-06-17T17:41:11.904000
0.218,2026-06-17T17:41:11.906000
0.22,2026-06-17T17:41:11.908000
0.222,2026-06-17T17:41:11.910000
0.224,2026-06-17T17:41:11.912000
0.226,2026-06-17T17:41:11.914000
0.228,2026-06-17T17:41:11.916000
0.23,2026-06-17T17:41:11.918000
0.232,2026-06-17T17:41:11.920000
0.234,2026-06-17T17:41:11.922000
0.236,2026-06-17T17:41:11.924000
0.238,2026-06-17T17:41:11.926000
0.24,2026-06-17T17:41:11.928000
0.242,2026-06-17T17:41:11.930000
0.244,2026-06-17T17:41:11.932000
0.246,2026-06-17T17:41:11.934000
0.248,2026-06-17T17:41:11.936000
0.25,2026-06-17T17:41:11.938000
0.252,2026-06-17T17:41:11.940000
0.254,2026-06-17T17:41:11.942000
0.256,2026-06-17T17:41:11.944000
0.258,2026-06-17T17:41:11.946000
0.26,2026-06-17T17:41:11.948000
0.262,2026-06-17T17:41:11.950000
0.264,2026-06-17T17:41:11.952000
0.266,2026-06-17T17:41:11.954000
0.268,2026-06-17T17:41:11.956000
0.27,2026-06-17T17:41:11.958000
0.272,2026-06-17T17:41:11.960000
0.274,2026-06-17T17:41:11.962000
0.276,2026-06-17T17:41:11.964000
0.278,2026-06-17T17:41:11.966000
0.28,2026-06-17T17:41:11.968000
0.282,2026-06-17T17:41:11.970000
0.284,2026-06-17T17:41:11.972000
0.286,2026-06-17T17:41:11.974000
0.288,2026-06-17T17:41:11.976000
0.29,2026-06-17T17:41:11.978000
0.292,2026-06-17T17:41:11.980000
0.294,2026-06-17T17:41:11.982000
0.296,2026-06-17T17:41:11.984000
0.298,2026-06-17T17:41:11.986000
0.3,2026-06-17T17:41:11.988000
0.302,2026-06-17T17:41:11.990000
0.304,2026-06-17T17:41:11.992000
0.306,2026-06-17T17:41:11.994000
0.308,2026-06-17T17:41:11.996000
0.31,2026-06-17T17:41:11.998000
0.312,2026-06-17T17:41:12.000000
0.314,2026-06-17T17:41:12.002000
0.316,2026-06-17T17:41:12.004000
0.318,2026-06-17T17:41:12.006000
0.32,2026-06-17T17:41:12.008000
0.322,2026-06-17T17:41:12.010000
0.324,2026-06-17T17:41:12.012000
