Time (s),Position U1 (mm),Velocity U1 (mm/s),Position U2 (mm),Velocity U2 (mm/s),Position U3 (mm),Velocity U3 (mm/s)
0.00,200.00,0.10,202.00,0.12,200.00,0.08
0.40,200.04,0.19,202.05,0.24,200.03,0.15
0.80,200.16,0.39,202.19,0.47,200.12,0.30
1.20,200.35,0.58,202.42,0.70,200.27,0.45
1.60,200.62,0.77,202.75,0.93,200.48,0.59
2.00,200.96,0.95,203.17,1.16,200.75,0.74
2.40,201.38,1.14,203.68,1.38,201.07,0.88
2.80,201.87,1.31,204.28,1.60,201.45,1.02
3.20,202.43,1.49,204.96,1.81,201.88,1.15
3.60,203.06,1.65,205.72,2.01,202.37,1.28
4.00,203.75,1.81,206.57,2.20,202.91,1.40
4.40,204.51,1.96,207.49,2.39,203.49,1.52
4.80,205.32,2.11,208.48,2.56,204.12,1.63
5.20,206.19,2.24,209.54,2.73,204.80,1.74
5.60,207.12,2.37,210.66,2.88,205.51,1.83
6.00,208.09,2.48,211.84,3.02,206.26,1.92
6.40,209.10,2.59,213.08,3.15,207.05,2.00
6.80,210.16,2.68,214.36,3.27,207.87,2.08
7.20,211.25,2.77,215.69,3.37,208.71,2.14
7.60,212.37,2.84,217.06,3.46,209.58,2.20
8.00,213.52,2.90,218.46,3.53,210.47,2.25
8.40,214.70,2.95,219.88,3.59,211.38,2.29
8.80,215.88,2.99,221.33,3.64,212.30,2.31
9.20,217.09,3.01,222.79,3.67,213.23,2.33
9.60,218.30,3.03,224.26,3.68,214.17,2.34
10.00,219.51,3.03,225.74,3.68,215.10,2.34
10.40,220.72,3.01,227.21,3.67,216.04,2.33
10.80,221.92,2.99,228.67,3.64,216.97,2.31
11.20,223.11,2.95,230.12,3.59,217.89,2.29
11.60,224.28,2.90,231.54,3.53,218.80,2.25
12.00,225.43,2.84,232.94,3.46,219.69,2.20
12.40,226.55,2.77,234.31,3.37,220.56,2.14
12.80,227.64,2.68,235.64,3.27,221.40,2.08
13.20,228.70,2.59,236.92,3.15,222.22,2.00
13.60,229.72,2.48,238.16,3.02,223.01,1.92
14.00,230.69,2.37,239.34,2.88,223.76,1.83
14.40,231.61,2.24,240.46,2.73,224.47,1.74
14.80,232.48,2.11,241.52,2.56,225.15,1.63
15.20,233.29,1.96,242.51,2.39,225.78,1.52
15.60,234.05,1.81,243.43,2.20,226.36,1.40
16.00,234.74,1.65,244.28,2.01,226.90,1.28
16.40,235.37,1.49,245.04,1.81,227.39,1.15
16.80,235.93,1.31,245.72,1.60,227.82,1.02
17.20,236.42,1.14,246.32,1.38,228.20,0.88
17.60,236.84,0.95,246.83,1.16,228.52,0.74
18.00,237.18,0.77,247.25,0.93,228.79,0.59
18.40,237.45,0.58,247.58,0.70,229.00,0.45
18.80,237.65,0.39,247.81,0.47,229.15,0.30
19.20,237.76,0.19,247.95,0.24,229.24,0.15
19.60,237.80,0.05,248.00,0.06,229.27,0.04
20.00,237.80,0.08,248.00,0.00,229.27,-0.57
20.40,237.87,-0.35,248.00,0.00,228.82,-1.50
20.80,237.52,-1.76,248.00,0.00,228.07,-2.44
21.20,236.46,-3.49,248.00,0.00,226.86,-3.53
21.60,234.73,-4.77,248.00,-0.22,225.25,-4.15
22.00,232.64,-5.32,247.82,-1.67,223.55,-4.03
22.40,230.47,-5.59,246.67,-4.04,222.03,-3.58
22.80,228.17,-6.10,244.59,-6.02,220.69,-3.40
23.20,225.59,-6.73,241.85,-6.70,219.31,-3.68
23.60,222.78,-7.01,239.23,-5.79,217.74,-4.01
24.00,219.98,-6.82,237.22,-4.75,216.10,-3.92
24.40,217.33,-6.64,235.43,-5.16,214.61,-3.35
24.80,214.67,-7.03,233.09,-6.82,213.42,-2.58
25.20,211.70,-7.88,229.98,-7.90,212.54,-1.88
25.60,208.37,-8.19,226.77,-6.70,211.91,-1.40
26.00,205.15,-6.81,224.62,-2.96,211.43,-1.15
26.40,202.92,-3.53,224.40,2.05,210.99,-1.14
26.80,202.33,0.68,226.26,5.96,210.52,-1.21
27.20,203.46,4.52,229.18,6.36,210.03,-0.90
27.60,205.95,7.31,231.34,2.61,209.80,0.28
28.00,209.31,8.94,231.26,-2.94,210.25,2.31
28.40,213.10,9.36,228.99,-6.23,211.64,4.53
28.80,216.80,8.58,226.28,-4.61,213.87,6.13
29.20,219.96,7.09,225.30,1.03,216.55,6.69
29.60,222.47,5.73,227.10,7.27,219.23,6.31
30.00,224.55,4.97,231.12,11.18,221.60,5.39
30.40,226.45,4.60,236.04,11.91,223.54,4.37
30.80,228.22,4.13,240.64,10.16,225.10,3.40
31.20,229.75,3.30,244.17,7.19,226.26,2.34
31.60,230.86,2.25,246.40,4.23,226.97,1.16
32.00,231.55,1.34,247.56,2.00,227.19,0.13
32.40,231.93,0.78,248.00,0.55,227.07,-0.43
32.80,232.17,0.60,248.00,0.00,226.85,-0.42
33.20,232.41,0.66,248.00,0.00,226.74,-0.06
33.60,232.71,0.81,248.00,0.00,226.80,0.30
34.00,233.06,0.93,248.00,0.00,226.98,0.46
34.40,233.45,0.96,248.00,0.00,227.17,0.39
34.80,233.83,0.86,248.00,0.00,227.29,0.16
35.20,234.14,0.68,248.00,0.00,227.30,-0.10
35.60,234.37,0.50,248.00,0.00,227.21,-0.27
36.00,234.54,0.48,248.00,0.00,227.09,-0.23
36.40,234.75,0.71,248.00,0.00,227.03,0.05
36.80,235.11,1.09,248.00,0.00,227.12,0.50
37.20,235.63,1.40,248.00,0.00,227.42,1.02
37.60,236.23,1.47,248.00,0.00,227.94,1.49
38.00,236.80,1.34,248.00,0.00,228.62,1.71
38.40,237.30,1.08,248.00,-0.10,229.30,1.40
38.80,237.67,0.67,247.92,-0.03,229.73,0.61
39.20,237.84,0.22,247.97,0.10,229.79,-0.21
39.60,237.84,-0.04,248.00,0.03,229.56,-0.64
40.00,237.80,0.04,248.00,0.00,229.27,-0.94
40.40,237.87,-0.35,248.00,0.00,228.82,-1.50
40.80,237.52,-1.76,248.00,0.00,228.07,-2.44
41.20,236.46,-3.49,248.00,0.00,226.86,-3.53
41.60,234.73,-4.77,248.00,-0.22,225.25,-4.15
42.00,232.64,-5.32,247.82,-1.67,223.55,-4.03
42.40,230.47,-5.59,246.67,-4.04,222.03,-3.58
42.80,228.17,-6.10,244.59,-6.02,220.69,-3.40
43.20,225.59,-6.73,241.85,-6.70,219.31,-3.68
43.60,222.78,-7.01,239.23,-5.79,217.74,-4.01
44.00,219.98,-6.82,237.22,-4.75,216.10,-3.92
44.40,217.33,-6.64,235.43,-5.16,214.61,-3.35
44.80,214.67,-7.03,233.09,-6.82,213.42,-2.58
45.20,211.70,-7.88,229.98,-7.90,212.54,-1.88
45.60,208.37,-8.19,226.77,-6.70,211.91,-1.40
46.00,205.15,-6.81,224.62,-2.96,211.43,-1.15
46.40,202.92,-3.53,224.40,2.05,210.99,-1.14
46.80,202.33,0.68,226.26,5.96,210.52,-1.21
47.20,203.46,4.52,229.18,6.36,210.03,-0.90
47.60,205.95,7.31,231.34,2.61,209.80,0.28
48.00,209.31,8.94,231.26,-2.94,210.25,2.31
48.40,213.10,9.36,228.99,-6.23,211.64,4.53
48.80,216.80,8.58,226.28,-4.61,213.87,6.13
49.20,219.96,7.09,225.30,1.03,216.55,6.69
49.60,222.47,5.73,227.10,7.27,219.23,6.31
50.00,224.55,4.97,231.12,11.18,221.60,5.39
50.40,226.45,4.60,236.04,11.91,223.54,4.37
50.80,228.22,4.13,240.64,10.16,225.10,3.40
51.20,229.75,3.30,244.17,7.19,226.26,2.34
51.60,230.86,2.25,246.40,4.23,226.97,1.16
52.00,231.55,1.34,247.56,2.00,227.19,0.13
52.40,231.93,0.78,248.00,0.55,227.07,-0.43
52.80,232.17,0.60,248.00,0.00,226.85,-0.42
53.20,232.41,0.66,248.00,0.00,226.74,-0.06
53.60,232.71,0.81,248.00,0.00,226.80,0.30
54.00,233.06,0.93,248.00,0.00,226.98,0.46
54.40,233.45,0.96,248.00,0.00,227.17,0.39
54.80,233.83,0.86,248.00,0.00,227.29,0.16
55.20,234.14,0.68,248.00,0.00,227.30,-0.10
55.60,234.37,0.50,248.00,0.00,227.21,-0.27
56.00,234.54,0.48,248.00,0.00,227.09,-0.23
56.40,234.75,0.71,248.00,0.00,227.03,0.05
56.80,235.11,1.09,248.00,0.00,227.12,0.50
57.20,235.63,1.40,248.00,0.00,227.42,1.02
57.60,236.23,1.47,248.00,0.00,227.94,1.49
58.00,236.80,1.34,248.00,0.00,228.62,1.71
58.40,237.30,1.08,248.00,-0.10,229.30,1.40
58.80,237.67,0.67,247.92,-0.03,229.73,0.61
59.20,237.84,0.22,247.97,0.10,229.79,-0.21
59.60,237.84,-0.04,248.00,0.03,229.56,-0.64
60.00,237.80,0.04,248.00,0.00,229.27,-0.94
60.40,237.87,-0.35,248.00,0.00,228.82,-1.50
60.80,237.52,-1.76,248.00,0.00,228.07,-2.44
61.20,236.46,-3.49,248.00,0.00,226.86,-3.53
61.60,234.73,-4.77,248.00,-0.22,225.25,-4.15
62.00,232.64,-5.32,247.82,-1.67,223.55,-4.03
62.40,230.47,-5.59,246.67,-4.04,222.03,-3.58
62.80,228.17,-6.10,244.59,-6.02,220.69,-3.40
63.20,225.59,-6.73,241.85,-6.70,219.31,-3.68
63.60,222.78,-7.01,239.23,-5.79,217.74,-4.01
64.00,219.98,-6.82,237.22,-4.75,216.10,-3.92
64.40,217.33,-6.64,235.43,-5.16,214.61,-3.35
64.80,214.67,-7.03,233.09,-6.82,213.42,-2.58
65.20,211.70,-7.88,229.98,-7.90,212.54,-1.88
65.60,208.37,-8.19,226.77,-6.70,211.91,-1.40
66.00,205.15,-6.81,224.62,-2.96,211.43,-1.15
66.40,202.92,-3.53,224.40,2.05,210.99,-1.14
66.80,202.33,0.68,226.26,5.96,210.52,-1.21
67.20,203.46,4.52,229.18,6.36,210.03,-0.90
67.60,205.95,7.31,231.34,2.61,209.80,0.28
68.00,209.31,8.94,231.26,-2.94,210.25,2.31
68.40,213.10,9.36,228.99,-6.23,211.64,4.53
68.80,216.80,8.58,226.28,-4.61,213.87,6.13
69.20,219.96,7.09,225.30,1.03,216.55,6.69
69.60,222.47,5.73,227.10,7.27,219.23,6.31
70.00,224.55,4.97,231.12,11.18,221.60,5.39
70.40,226.45,4.60,236.04,11.91,223.54,4.37
70.80,228.22,4.13,240.64,10.16,225.10,3.40
71.20,229.75,3.30,244.17,7.19,226.26,2.34
