Time (s),Position U1 (mm),Velocity U1 (mm/s),Position U2 (mm),Velocity U2 (mm/s),Position U3 (mm),Velocity U3 (mm/s)
0.00,200.00,0.05,202.00,0.06,200.00,0.04
0.20,200.01,0.10,202.01,0.12,200.01,0.07
0.40,200.04,0.19,202.05,0.23,200.03,0.15
0.60,200.09,0.29,202.10,0.35,200.07,0.22
0.80,200.16,0.39,202.18,0.46,200.12,0.30
1.00,200.24,0.48,202.29,0.58,200.19,0.37
1.20,200.35,0.58,202.42,0.69,200.27,0.45
1.40,200.47,0.67,202.56,0.80,200.36,0.52
1.60,200.62,0.77,202.74,0.92,200.48,0.59
1.80,200.78,0.86,202.93,1.03,200.60,0.66
2.00,200.96,0.95,203.15,1.14,200.74,0.73
2.20,201.16,1.05,203.39,1.25,200.90,0.81
2.40,201.38,1.14,203.65,1.36,201.06,0.88
2.60,201.62,1.23,203.93,1.46,201.25,0.94
2.80,201.87,1.31,204.23,1.57,201.44,1.01
3.00,202.14,1.40,204.56,1.67,201.65,1.08
3.20,202.43,1.49,204.90,1.77,201.87,1.15
3.40,202.74,1.57,205.26,1.87,202.11,1.21
3.60,203.06,1.65,205.65,1.97,202.36,1.27
3.80,203.40,1.73,206.05,2.07,202.62,1.34
4.00,203.75,1.81,206.48,2.16,202.89,1.40
4.20,204.12,1.89,206.92,2.25,203.18,1.46
4.40,204.51,1.96,207.38,2.34,203.47,1.51
4.60,204.91,2.04,207.86,2.43,203.78,1.57
4.80,205.32,2.11,208.35,2.52,204.10,1.63
5.00,205.75,2.18,208.86,2.60,204.43,1.68
5.20,206.19,2.25,209.39,2.68,204.77,1.73
5.40,206.65,2.31,209.93,2.76,205.12,1.78
5.60,207.12,2.37,210.49,2.83,205.49,1.83
5.80,207.60,2.43,211.07,2.90,205.86,1.87
6.00,208.09,2.49,211.65,2.97,206.24,1.92
6.20,208.59,2.54,212.26,3.04,206.62,1.96
6.40,209.11,2.60,212.87,3.10,207.02,2.00
6.60,209.63,2.65,213.49,3.16,207.42,2.04
6.80,210.17,2.69,214.13,3.21,207.84,2.08
7.00,210.71,2.74,214.78,3.27,208.25,2.11
7.20,211.26,2.78,215.44,3.32,208.68,2.14
7.40,211.82,2.82,216.11,3.36,209.11,2.17
7.60,212.39,2.86,216.78,3.41,209.55,2.20
7.80,212.97,2.89,217.47,3.45,209.99,2.23
8.00,213.55,2.92,218.16,3.48,210.44,2.25
8.20,214.13,2.95,218.86,3.52,210.89,2.27
8.40,214.72,2.97,219.57,3.54,211.35,2.29
8.60,215.32,2.99,220.28,3.57,211.81,2.31
8.80,215.92,3.01,221.00,3.59,212.27,2.32
9.00,216.53,3.03,221.72,3.61,212.73,2.33
9.20,217.13,3.04,222.44,3.62,213.20,2.34
9.40,217.74,3.05,223.17,3.64,213.67,2.35
9.60,218.35,3.05,223.90,3.64,214.14,2.35
9.80,218.96,3.06,224.62,3.65,214.61,2.36
10.00,219.57,3.06,225.35,3.65,215.08,2.36
10.20,220.18,3.05,226.08,3.64,215.55,2.35
10.40,220.79,3.05,226.81,3.64,216.02,2.35
10.60,221.40,3.04,227.54,3.62,216.49,2.34
10.80,222.01,3.03,228.26,3.61,216.96,2.33
11.00,222.61,3.01,228.98,3.59,217.43,2.32
11.20,223.21,2.99,229.70,3.57,217.89,2.31
11.40,223.81,2.97,230.41,3.54,218.35,2.29
11.60,224.40,2.95,231.12,3.52,218.80,2.27
11.80,224.99,2.92,231.82,3.48,219.26,2.25
12.00,225.57,2.89,232.51,3.45,219.70,2.23
12.20,226.14,2.86,233.19,3.41,220.15,2.20
12.40,226.71,2.82,233.87,3.36,220.58,2.17
12.60,227.27,2.78,234.54,3.32,221.02,2.14
12.80,227.82,2.74,235.20,3.27,221.44,2.11
13.00,228.37,2.69,235.85,3.21,221.86,2.08
13.20,228.90,2.65,236.48,3.16,222.27,2.04
13.40,229.43,2.60,237.11,3.10,222.68,2.00
13.60,229.94,2.54,237.72,3.04,223.07,1.96
13.80,230.44,2.49,238.32,2.97,223.46,1.92
14.00,230.94,2.43,238.91,2.90,223.84,1.87
14.20,231.42,2.37,239.49,2.83,224.21,1.83
