time,twist,height,volume,pressure,epi_mm,trans_mm,endo_mm
0.0,1.3558108293527804,69.02420331269242,71.74357153733338,8.29370364362662,233.27057291666665,243.5270833333333,232.30794270833334
0.1,1.3117471099712004,69.13206054071324,72.43908565506202,8.287354007929524,233.4434895833334,243.53958333333333,232.5389322916667
0.2,1.1653148204367623,69.36493201344673,73.65111142127171,8.239458417997904,233.70703125000003,243.62708333333333,232.9514322916667
0.30000000000000004,0.8809925910792892,69.62315780345028,74.52771824780716,8.136562403586906,233.9861979166667,243.69791666666666,233.1889322916667
0.4,0.47839239274588813,69.85105537584096,74.91046477987635,8.015999765828935,234.24456219059405,243.812644389439,233.46075443481845
0.5,0.05957908710745526,70.02108764992009,74.90694608156673,7.929085854998128,234.50893925330035,243.96980198019807,233.71163366336637
0.6000000000000001,-0.25393852533155653,70.15053767645469,74.82826459309287,7.907772367430764,234.7693043523103,244.19538985148517,233.98082714521453
0.7000000000000001,-0.40006660479553585,70.27728851752147,75.03866102807599,7.934512784862911,235.01401351072607,244.32655734323433,234.1181621287129
0.8,-0.4126011864070748,70.42024962021738,75.7771606738829,7.95149714672623,235.23583333333332,244.48176041666667,234.25342708333335
0.9,-0.39211016178463814,70.56121014804671,76.99555885817294,7.922642539070256,235.44054599834985,244.6342972359736,234.3440919966997
1.0,-0.4362492499643727,70.66102061970987,78.31425637664877,7.869886675587719,235.62320286716172,244.82021452145213,234.40215552805282
1.1,-0.5821386100245359,70.69225621525264,79.19908023464448,7.830599032856395,235.7885448180235,244.90840629201807,234.415625
1.2000000000000002,-0.7973052590895279,70.65945427914806,79.29235331444318,7.828822694884576,235.93876668689322,245.07128843042074,234.3988268608414
1.3,-1.0102375944195374,70.59127465996296,78.6495750341755,7.872840768376194,236.0845410672705,245.20768567303392,234.343166061515
1.4000000000000001,-1.1490735585885548,70.5142198927068,77.67261196413283,7.927528256166404,236.2111625399335,245.2762616320687,234.29757043863833
1.5,-1.1715739598575563,70.43469541723731,76.77765215776242,7.9237507050244025,236.29426309818484,245.2905631188119,234.22526815181516
1.6,-1.0827128302018476,70.3473541917778,76.07030150885409,7.861087644456259,236.30703125,245.0645833333333,234.13020833333334
1.7000000000000002,-0.9306794931307328,70.25673761990286,75.31180560216957,7.984743876355388,236.28348455459772,244.92788864942523,234.0983444683908
1.8,-0.7740970788156902,70.18064261970856,74.20670071462148,8.862017770762101,236.20644791666663,244.38883333333328,233.97456249999996
1.9000000000000001,-0.637138760949029,70.12578132458454,72.72952697988764,11.092917365718987,236.02288472972486,243.73890567685189,233.804028007664
2.0,-0.48930171837088604,70.06462459519065,71.16411436521075,14.785490969436182,235.7257415674603,243.2283134920635,233.65556547619045
2.1,-0.27303982565787277,69.94520906509717,69.83172706472739,19.421706238904136,235.261414500825,241.959984787541,233.28327016295373
2.2,0.04041618021729265,69.727957585735,68.79829658214543,24.35209050929888,234.6966145833333,240.4522135416665,232.8305989583333
2.3000000000000003,0.4155715746731871,69.41375154279031,67.83851805243928,29.27691293368478,234.12212358643944,238.96952968274752,232.37165753110233
2.4000000000000004,0.7660238410808082,69.03942617754082,66.6580647418164,34.168419886293236,233.58968389026396,237.34713412747513,231.8265031971947
2.5,1.0020151271549815,68.65027037615795,65.13857810904662,38.96379286121674,233.06990253712868,236.51959699876235,231.54028336427393
2.6,1.078294289092869,68.27587393980075,63.398039346239095,43.52130819151777,232.5542981641914,235.21758972772273,231.05061365511548
2.7,1.0186734564589062,67.92591265234273,61.683975543368696,47.759857716712986,232.04557291666663,234.40611979166655,230.72825520833325
2.8000000000000003,0.9101288369979507,67.60212490346633,60.243925066404834,51.698219131216575,231.55034808168315,233.0994366233498,230.1231809509076
2.9000000000000004,0.8678256262336334,67.30938843944082,59.24517251649206,55.37598671772707,231.05856796617152,232.71423654084143,229.92381136551148
3.0,0.9802555271944136,67.05218279920678,58.72528666655402,58.78803950465831,230.5804635932343,231.9455613139439,229.48151299504948
3.1,1.2602543712709837,66.82076283586395,58.557527712228854,61.92181522873773,230.10967838541663,231.39235416666665,229.13365624999997
3.2,1.639254244928167,66.58689371718735,58.46070007316295,64.8507854488884,229.65493359375,230.70105208333334,228.66490624999997
3.3000000000000003,2.0215261458846165,66.32284005442442,58.10313621585413,67.74796205738069,229.21994250206262,230.3543574669966,228.38681415016495
3.4000000000000004,2.361662122148162,66.03138926780025,57.28669095463224,70.79291907513083,228.7949837561881,229.8238809818482,227.92123813943888
3.5,2.693026550170488,65.75570359522739,56.078467376521054,74.07877790468932,228.37560978754126,229.51963180693065,227.67809663778874
3.6,3.0747598186129905,65.55086632641286,54.758717371195864,77.58150974753363,227.96067708333325,229.03802083333326,227.35716145833328
3.7,3.5125388033252825,65.43628683426641,53.622322386886275,81.16955586169932,227.55869688531348,228.5636190181517,227.05373736592404
3.8000000000000003,3.939518998319897,65.37065727512885,52.79393163228391,84.6427044899484,227.16041666666663,227.9744791666666,226.73111979166666
3.9000000000000004,4.27658163899856,65.27204761679958,52.171906866833474,87.83546393967804,226.7569732363861,227.45798783003295,226.51080471328382
4.0,4.50624745304869,65.06616551494095,51.52216603342276,90.7419132746249,226.33932291666667,226.7046875,226.27734375
4.1000000000000005,4.687461132128095,64.72787305268396,50.66434722049488,93.51651894307868,225.91601562499991,225.83684509075889,226.07048525165013
4.2,4.9060646234441245,64.29289960153054,49.61115577189336,96.28004579044345,225.48615666254116,224.85184096534627,225.88692502062705
4.3,5.214910159658196,63.83609091221342,48.53567141940719,98.90373717715812,225.04169680748453,223.10530478395063,225.64710648148147
4.4,5.611029917018371,63.42884252118344,47.607557465245726,101.0829305998065,224.57622130594123,222.43161651234536,225.57442129629626
4.5,6.053377051390584,63.101207348274194,46.86459407198176,102.67064930524157,224.09757889851483,220.57150629125408,225.42908673679867
4.6000000000000005,6.49782388233794,62.832883391695276,46.217439567676955,103.82678261557459,223.60338541666658,219.4821614583329,225.35859374999998
4.7,6.9242158695748905,62.57763959533423,45.552104267059946,104.78420473295277,223.0944010416666,217.14492187499982,225.22421875
