twist,height,volume,pressure,epi_mm,trans_mm,endo_mm
-1.6491163140723566,69.53791594224668,110.00794919347686,11.42198505783106,239.68190233635573,247.54739714569328,234.61836566309694
-1.5969730989437183,69.53221252442935,110.90437722165814,12.000347022884839,239.71354722658924,247.63381004126805,234.63008491149196
-1.4231266351294314,69.52245367965632,112.51015072774595,14.043258724323671,239.76001150680545,247.84932085676678,234.61912983462463
-1.3522197295480347,69.5643929011962,111.86466351322683,18.778745063257674,239.74382761494047,247.99039902210885,234.48771125496975
-1.4689070673559574,69.4938222716397,111.01205500231313,27.470440353102227,239.60391543457035,247.9400959831023,234.1444067029428
-1.416255633983966,68.99419505497839,112.3883311469954,38.36955591903355,239.20236269331738,247.54300857186445,233.52156755878028
-1.0645626579019947,68.30626293541997,111.98879981641937,50.42183703937043,238.46209247575746,246.54280820008026,232.5022874251791
-0.6416520889684608,67.59138378836802,108.80532404711983,62.079725953357865,237.45483913877896,245.05354152875478,231.06870687881488
-0.5885713907990439,66.82488415533393,103.93619782880424,71.08696573724686,236.33904397941347,243.46883649774296,229.70096321477234
-0.7695247807074321,66.28167142648455,99.74386360619262,76.05048365778707,235.21402327873093,241.90654501389236,228.56354958318695
-0.4322118426387599,65.83794482086331,98.89970297919673,79.61237050371525,234.100466361691,240.27327870437927,227.38873623895915
0.4433625235319449,65.3877670799929,100.04503290226567,83.21017274600274,233.00994316820655,239.0105334410535,226.42738098437408
1.1877150279608857,64.79977846212421,99.27326486623869,87.24695878945768,231.97471237244903,238.133288911919,225.71006420068028
1.8902549101650004,64.05391476934568,96.23811054510813,90.71455920137943,231.00916367880063,237.27627082536142,224.94773782804523
2.5277937551071803,63.3874391702705,93.13030135850605,93.90150548098396,230.13122597353765,236.44417418371108,224.31273677797986
2.852622734293307,62.840940310970105,90.61793214354672,96.38776363141837,229.33788701318923,235.5202440957065,223.85364955478457
2.9541292714498066,62.55252349388224,87.30516117820714,98.04421538615416,228.62271012170046,234.41939633413816,223.4255537545145
3.230464743173084,62.57100235917333,84.03467870723917,97.24169778256213,227.98659326782928,233.27768050513646,223.14781483027554
