Time (s),Position U1 (mm),Velocity U1 (mm/s),Position U2 (mm),Velocity U2 (mm/s),Position U3 (mm),Velocity U3 (mm/s)
0.00,200.00,0.05,202.00,0.05,200.00,0.04
0.20,200.01,0.09,202.01,0.10,200.01,0.09
0.40,200.04,0.18,202.04,0.19,200.03,0.17
0.60,200.08,0.27,202.09,0.29,200.08,0.26
0.80,200.15,0.36,202.16,0.39,200.14,0.34
1.00,200.23,0.45,202.24,0.48,200.22,0.43
1.20,200.33,0.54,202.35,0.58,200.31,0.51
1.40,200.44,0.63,202.47,0.67,200.42,0.60
1.60,200.58,0.72,202.62,0.77,200.55,0.68
1.80,200.73,0.81,202.78,0.86,200.69,0.77
2.00,200.90,0.89,202.96,0.96,200.85,0.85
2.20,201.09,0.98,203.16,1.05,201.03,0.93
2.40,201.29,1.06,203.38,1.14,201.23,1.01
2.60,201.51,1.15,203.62,1.23,201.44,1.09
2.80,201.75,1.23,203.87,1.32,201.66,1.17
3.00,202.01,1.31,204.15,1.40,201.90,1.24
3.20,202.28,1.39,204.44,1.49,202.16,1.32
3.40,202.56,1.47,204.74,1.57,202.43,1.39
3.60,202.86,1.55,205.07,1.66,202.72,1.47
3.80,203.18,1.62,205.40,1.74,203.02,1.54
4.00,203.51,1.70,205.76,1.82,203.33,1.61
4.20,203.86,1.77,206.13,1.89,203.66,1.68
4.40,204.22,1.84,206.52,1.97,204.00,1.75
4.60,204.60,1.91,206.92,2.04,204.36,1.81
4.80,204.99,1.98,207.33,2.11,204.73,1.87
5.00,205.39,2.04,207.76,2.18,205.11,1.94
5.20,205.80,2.10,208.21,2.25,205.50,1.99
5.40,206.23,2.16,208.66,2.31,205.91,2.05
5.60,206.67,2.22,209.13,2.38,206.32,2.11
5.80,207.12,2.28,209.61,2.44,206.75,2.16
6.00,207.58,2.33,210.11,2.50,207.19,2.21
6.20,208.05,2.38,210.61,2.55,207.64,2.26
6.40,208.53,2.43,211.13,2.60,208.09,2.31
6.60,209.02,2.48,211.65,2.65,208.56,2.35
6.80,209.52,2.52,212.19,2.70,209.03,2.39
7.00,210.03,2.56,212.73,2.74,209.52,2.43
7.20,210.55,2.60,213.29,2.79,210.01,2.47
7.40,211.07,2.64,213.85,2.83,210.50,2.50
7.60,211.60,2.67,214.42,2.86,211.01,2.54
7.80,212.14,2.71,214.99,2.89,211.52,2.57
8.00,212.69,2.73,215.57,2.92,212.04,2.59
8.20,213.24,2.76,216.16,2.95,212.56,2.62
8.40,213.79,2.78,216.76,2.98,213.08,2.64
8.60,214.35,2.80,217.35,3.00,213.61,2.66
8.80,214.91,2.82,217.95,3.02,214.15,2.67
9.00,215.48,2.83,218.56,3.03,214.68,2.69
9.20,216.04,2.84,219.17,3.04,215.22,2.70
9.40,216.61,2.85,219.78,3.05,215.76,2.71
9.60,217.19,2.86,220.39,3.06,216.30,2.71
9.80,217.76,2.86,221.00,3.06,216.85,2.72
10.00,218.33,2.86,221.61,3.06,217.39,2.72
10.20,218.90,2.86,222.23,3.06,217.93,2.71
10.40,219.47,2.85,222.84,3.05,218.47,2.71
10.60,220.04,2.84,223.45,3.04,219.01,2.70
10.80,220.61,2.83,224.06,3.03,219.55,2.69
11.00,221.18,2.82,224.66,3.02,220.09,2.67
11.20,221.74,2.80,225.26,3.00,220.62,2.66
11.40,222.30,2.78,225.86,2.98,221.15,2.64
11.60,222.85,2.76,226.45,2.95,221.68,2.62
11.80,223.40,2.73,227.04,2.92,222.20,2.59
12.00,223.95,2.71,227.62,2.89,222.72,2.57
12.20,224.48,2.67,228.20,2.86,223.23,2.54
12.40,225.02,2.64,228.77,2.83,223.73,2.50
12.60,225.54,2.60,229.33,2.79,224.23,2.47
12.80,226.06,2.56,229.88,2.74,224.72,2.43
13.00,226.57,2.52,230.43,2.70,225.20,2.39
13.20,227.07,2.48,230.96,2.65,225.68,2.35
13.40,227.56,2.43,231.49,2.60,226.14,2.31
13.60,228.04,2.38,232.00,2.55,226.60,2.26
13.80,228.51,2.33,232.51,2.50,227.05,2.21
14.00,228.97,2.28,233.00,2.44,227.48,2.16
14.20,229.42,2.22,233.48,2.38,227.91,2.11
14.40,229.86,2.16,233.95,2.31,228.33,2.05
14.60,230.29,2.10,234.41,2.25,228.73,1.99
14.80,230.70,2.04,234.85,2.18,229.13,1.94
15.00,231.10,1.98,235.28,2.11,229.51,1.87
15.20,231.49,1.91,235.70,2.04,229.87,1.81
15.40,231.87,1.84,236.10,1.97,230.23,1.75
15.60,232.23,1.77,236.48,1.89,230.57,1.68
15.80,232.58,1.70,236.86,1.82,230.90,1.61
16.00,232.91,1.62,237.21,1.74,231.22,1.54
16.20,233.22,1.55,237.55,1.66,231.52,1.47
16.40,233.53,1.47,237.87,1.57,231.80,1.39
16.60,233.81,1.39,238.18,1.49,232.08,1.32
16.80,234.08,1.31,238.47,1.40,232.33,1.24
17.00,234.34,1.23,238.74,1.32,232.57,1.17
17.20,234.58,1.15,239.00,1.23,232.80,1.09
17.40,234.80,1.06,239.23,1.14,233.01,1.01
17.60,235.00,0.98,239.45,1.05,233.20,0.93
17.80,235.19,0.89,239.65,0.96,233.38,0.85
18.00,235.36,0.81,239.83,0.86,233.54,0.77
18.20,235.51,0.72,240.00,0.77,233.69,0.68
18.40,235.65,0.63,240.14,0.67,233.81,0.60
18.60,235.76,0.54,240.27,0.58,233.93,0.51
18.80,235.86,0.45,240.37,0.48,234.02,0.43
19.00,235.94,0.36,240.46,0.39,234.10,0.34
19.20,236.01,0.27,240.53,0.29,234.16,0.26
19.40,236.05,0.18,240.58,0.19,234.20,0.17
19.60,236.08,0.09,240.61,0.10,234.23,0.09
19.80,236.09,0.02,240.62,0.02,234.24,0.02
20.00,236.09,-0.17,240.62,-3.01,234.24,0.53
20.20,236.02,-0.45,239.41,-6.14,234.45,1.00
20.40,235.91,-0.73,238.16,-6.29,234.64,0.83
20.60,235.73,-0.98,236.90,-6.00,234.78,0.51
20.80,235.52,-1.04,235.76,-5.04,234.84,0.06
21.00,235.32,-0.90,234.88,-3.64,234.80,-0.43
21.20,235.16,-0.65,234.30,-2.33,234.67,-0.86
21.40,235.06,-0.50,233.95,-1.66,234.46,-1.18
21.60,234.96,-0.66,233.64,-1.80,234.19,-1.47
21.80,234.79,-1.24,233.23,-2.54,233.87,-1.84
22.00,234.47,-2.21,232.63,-3.42,233.46,-2.40
22.20,233.91,-3.37,231.86,-3.99,232.91,-3.08
22.40,233.12,-4.45,231.03,-4.05,232.22,-3.73
22.60,232.13,-5.22,230.24,-3.69,231.42,-4.12
22.80,231.03,-5.58,229.55,-3.25,230.58,-4.14
23.00,229.90,-5.61,228.94,-3.10,229.76,-3.82
23.20,228.79,-5.47,228.31,-3.48,229.05,-3.31
23.40,227.71,-5.36,227.55,-4.35,228.44,-2.81
23.60,226.64,-5.41,226.57,-5.41,227.92,-2.46
23.80,225.55,-5.63,225.38,-6.19,227.46,-2.27
24.00,224.39,-5.95,224.09,-6.27,227.02,-2.22
24.20,223.17,-6.26,222.88,-5.49,226.57,-2.27
24.40,221.89,-6.52,221.90,-4.00,226.11,-2.40
24.60,220.56,-6.74,221.27,-2.23,225.61,-2.63
24.80,219.19,-7.04,221.01,-0.65,225.06,-2.94
25.00,217.75,-7.51,221.01,0.34,224.43,-3.32
25.20,216.19,-8.22,221.15,0.70,223.73,-3.75
25.40,214.46,-9.12,221.29,0.64,222.93,-4.17
25.60,212.54,-10.07,221.40,0.53,222.06,-4.53
25.80,210.43,-10.82,221.50,0.63,221.12,-4.77
26.00,208.21,-11.12,221.65,0.93,220.15,-4.84
26.20,205.98,-10.73,221.88,1.20,219.19,-4.73
26.40,203.92,-9.46,222.13,1.21,218.26,-4.38
26.60,202.20,-7.25,222.36,0.90,217.43,-3.75
26.80,201.02,-4.23,222.50,0.49,216.76,-2.80
27.00,200.51,-0.74,222.56,0.28,216.31,-1.56
27.20,200.72,2.84,222.61,0.47,216.14,-0.16
27.40,201.64,6.20,222.74,1.01,216.25,1.21
27.60,203.20,9.10,223.01,1.66,216.62,2.36
27.80,205.28,11.21,223.41,2.11,217.19,3.11
28.00,207.69,12.16,223.86,2.14,217.87,3.38
28.20,210.15,11.76,224.26,1.69,218.54,3.19
28.40,212.39,10.18,224.54,0.88,219.14,2.67
28.60,214.22,7.95,224.62,-0.14,219.61,2.06
28.80,215.57,5.76,224.48,-1.17,219.97,1.65
29.00,216.52,4.16,224.15,-1.96,220.27,1.63
29.20,217.24,3.42,223.70,-2.22,220.62,2.01
29.40,217.89,3.44,223.26,-1.72,221.08,2.66
29.60,218.61,3.92,223.01,-0.38,221.68,3.35
29.80,219.46,4.51,223.11,1.62,222.41,3.87
30.00,220.42,4.95,223.66,3.88,223.23,4.16
30.20,221.44,5.15,224.66,5.93,224.08,4.22
30.40,222.48,5.11,226.03,7.45,224.92,4.15
30.60,223.49,4.91,227.64,8.34,225.74,4.01
30.80,224.44,4.57,229.36,8.72,226.52,3.81
31.00,225.32,4.14,231.13,8.78,227.26,3.51
31.20,226.09,3.62,232.88,8.64,227.92,3.09
31.40,226.76,3.07,234.58,8.34,228.50,2.60
31.60,227.32,2.57,236.21,7.88,228.97,2.13
31.80,227.79,2.17,237.73,7.23,229.35,1.76
32.00,228.19,1.89,239.10,6.41,229.67,1.52
32.20,228.55,1.71,240.29,5.45,229.96,1.34
32.40,228.87,1.56,241.28,4.41,230.21,1.14
32.60,229.17,1.43,242.06,3.37,230.41,0.86
32.80,229.45,1.28,242.63,2.44,230.55,0.53
33.00,229.68,1.13,243.03,1.69,230.62,0.22
33.20,229.90,1.00,243.31,1.15,230.64,-0.02
33.40,230.08,0.91,243.49,0.80,230.62,-0.14
33.60,230.26,0.86,243.63,0.60,230.58,-0.14
33.80,230.43,0.85,243.73,0.48,230.56,-0.05
34.00,230.60,0.86,243.82,0.39,230.56,0.09
34.20,230.77,0.87,243.89,0.27,230.60,0.24
34.40,230.95,0.88,243.92,0.09,230.66,0.37
34.60,231.13,0.87,243.92,-0.12,230.74,0.42
34.80,231.30,0.83,243.87,-0.34,230.83,0.41
35.00,231.46,0.77,243.78,-0.49,230.91,0.33
35.20,231.60,0.69,243.68,-0.50,230.96,0.21
35.40,231.73,0.62,243.59,-0.31,230.99,0.08
35.60,231.85,0.58,243.55,0.05,230.99,-0.05
35.80,231.97,0.58,243.61,0.53,230.97,-0.14
36.00,232.08,0.61,243.76,1.00,230.94,-0.21
36.20,232.21,0.66,244.01,1.39,230.89,-0.25
36.40,232.35,0.67,244.32,1.64,230.84,-0.29
36.60,232.48,0.63,244.66,1.81,230.78,-0.33
36.80,232.60,0.53,245.04,1.92,230.70,-0.39
37.00,232.69,0.38,245.43,1.99,230.62,-0.44
37.20,232.75,0.25,245.83,1.93,230.53,-0.39
37.40,232.79,0.20,246.20,1.61,230.46,-0.17
37.60,232.83,0.30,246.48,0.95,230.46,0.24
37.80,232.91,0.56,246.59,-0.02,230.56,0.83
38.00,233.06,0.95,246.47,-1.14,230.79,1.48
38.20,233.29,1.39,246.13,-2.14,231.15,2.04
38.40,233.61,1.81,245.61,-2.81,231.61,2.41
38.60,234.02,2.13,245.01,-3.07,232.12,2.51
38.80,234.46,2.26,244.39,-2.97,232.61,2.35
39.00,234.92,2.18,243.82,-2.76,233.06,2.01
39.20,235.34,1.88,243.28,-2.68,233.42,1.60
39.40,235.67,1.45,242.74,-2.83,233.70,1.23
39.60,235.92,1.07,242.15,-3.10,233.91,0.98
39.80,236.10,0.43,241.50,-3.84,234.09,0.81
40.00,236.09,-0.19,240.62,-5.23,234.24,0.90
40.20,236.02,-0.45,239.41,-6.14,234.45,1.00
40.40,235.91,-0.73,238.16,-6.29,234.64,0.83
40.60,235.73,-0.98,236.90,-6.00,234.78,0.51
40.80,235.52,-1.04,235.76,-5.04,234.84,0.06
41.00,235.32,-0.90,234.88,-3.64,234.80,-0.43
41.20,235.16,-0.65,234.30,-2.33,234.67,-0.86
41.40,235.06,-0.50,233.95,-1.66,234.46,-1.18
41.60,234.96,-0.66,233.64,-1.80,234.19,-1.47
41.80,234.79,-1.24,233.23,-2.54,233.87,-1.84
42.00,234.47,-2.21,232.63,-3.42,233.46,-2.40
42.20,233.91,-3.37,231.86,-3.99,232.91,-3.08
42.40,233.12,-4.45,231.03,-4.05,232.22,-3.73
42.60,232.13,-5.22,230.24,-3.69,231.42,-4.12
42.80,231.03,-5.58,229.55,-3.25,230.58,-4.14
43.00,229.90,-5.61,228.94,-3.10,229.76,-3.82
43.20,228.79,-5.47,228.31,-3.48,229.05,-3.31
43.40,227.71,-5.36,227.55,-4.35,228.44,-2.81
43.60,226.64,-5.41,226.57,-5.41,227.92,-2.46
43.80,225.55,-5.63,225.38,-6.19,227.46,-2.27
44.00,224.39,-5.95,224.09,-6.27,227.02,-2.22
44.20,223.17,-6.26,222.88,-5.49,226.57,-2.27
44.40,221.89,-6.52,221.90,-4.00,226.11,-2.40
44.60,220.56,-6.74,221.27,-2.23,225.61,-2.63
44.80,219.19,-7.04,221.01,-0.65,225.06,-2.94
45.00,217.75,-7.51,221.01,0.34,224.43,-3.32
45.20,216.19,-8.22,221.15,0.70,223.73,-3.75
45.40,214.46,-9.12,221.29,0.64,222.93,-4.17
45.60,212.54,-10.07,221.40,0.53,222.06,-4.53
45.80,210.43,-10.82,221.50,0.63,221.12,-4.77
46.00,208.21,-11.12,221.65,0.93,220.15,-4.84
46.20,205.98,-10.73,221.88,1.20,219.19,-4.73
46.40,203.92,-9.46,222.13,1.21,218.26,-4.38
46.60,202.20,-7.25,222.36,0.90,217.43,-3.75
46.80,201.02,-4.23,222.50,0.49,216.76,-2.80
47.00,200.51,-0.74,222.56,0.28,216.31,-1.56
47.20,200.72,2.84,222.61,0.47,216.14,-0.16
47.40,201.64,6.20,222.74,1.01,216.25,1.21
47.60,203.20,9.10,223.01,1.66,216.62,2.36
47.80,205.28,11.21,223.41,2.11,217.19,3.11
48.00,207.69,12.16,223.86,2.14,217.87,3.38
48.20,210.15,11.76,224.26,1.69,218.54,3.19
48.40,212.39,10.18,224.54,0.88,219.14,2.67
48.60,214.22,7.95,224.62,-0.14,219.61,2.06
48.80,215.57,5.76,224.48,-1.17,219.97,1.65
49.00,216.52,4.16,224.15,-1.96,220.27,1.63
49.20,217.24,3.42,223.70,-2.22,220.62,2.01
49.40,217.89,3.44,223.26,-1.72,221.08,2.66
49.60,218.61,3.92,223.01,-0.38,221.68,3.35
49.80,219.46,4.51,223.11,1.62,222.41,3.87
50.00,220.42,4.95,223.66,3.88,223.23,4.16
50.20,221.44,5.15,224.66,5.93,224.08,4.22
50.40,222.48,5.11,226.03,7.45,224.92,4.15
50.60,223.49,4.91,227.64,8.34,225.74,4.01
50.80,224.44,4.57,229.36,8.72,226.52,3.81
51.00,225.32,4.14,231.13,8.78,227.26,3.51
51.20,226.09,3.62,232.88,8.64,227.92,3.09
51.40,226.76,3.07,234.58,8.34,228.50,2.60
51.60,227.32,2.57,236.21,7.88,228.97,2.13
51.80,227.79,2.17,237.73,7.23,229.35,1.76
52.00,228.19,1.89,239.10,6.41,229.67,1.52
52.20,228.55,1.71,240.29,5.45,229.96,1.34
52.40,228.87,1.56,241.28,4.41,230.21,1.14
52.60,229.17,1.43,242.06,3.37,230.41,0.86
52.80,229.45,1.28,242.63,2.44,230.55,0.53
53.00,229.68,1.13,243.03,1.69,230.62,0.22
53.20,229.90,1.00,243.31,1.15,230.64,-0.02
53.40,230.08,0.91,243.49,0.80,230.62,-0.14
53.60,230.26,0.86,243.63,0.60,230.58,-0.14
53.80,230.43,0.85,243.73,0.48,230.56,-0.05
54.00,230.60,0.86,243.82,0.39,230.56,0.09
54.20,230.77,0.87,243.89,0.27,230.60,0.24
54.40,230.95,0.88,243.92,0.09,230.66,0.37
54.60,231.13,0.87,243.92,-0.12,230.74,0.42
54.80,231.30,0.83,243.87,-0.34,230.83,0.41
55.00,231.46,0.77,243.78,-0.49,230.91,0.33
55.20,231.60,0.69,243.68,-0.50,230.96,0.21
55.40,231.73,0.62,243.59,-0.31,230.99,0.08
55.60,231.85,0.58,243.55,0.05,230.99,-0.05
55.80,231.97,0.58,243.61,0.53,230.97,-0.14
56.00,232.08,0.61,243.76,1.00,230.94,-0.21
56.20,232.21,0.66,244.01,1.39,230.89,-0.25
56.40,232.35,0.67,244.32,1.64,230.84,-0.29
56.60,232.48,0.63,244.66,1.81,230.78,-0.33
56.80,232.60,0.53,245.04,1.92,230.70,-0.39
57.00,232.69,0.38,245.43,1.99,230.62,-0.44
57.20,232.75,0.25,245.83,1.93,230.53,-0.39
57.40,232.79,0.20,246.20,1.61,230.46,-0.17
57.60,232.83,0.30,246.48,0.95,230.46,0.24
57.80,232.91,0.56,246.59,-0.02,230.56,0.83
58.00,233.06,0.95,246.47,-1.14,230.79,1.48
58.20,233.29,1.39,246.13,-2.14,231.15,2.04
58.40,233.61,1.81,245.61,-2.81,231.61,2.41
58.60,234.02,2.13,245.01,-3.07,232.12,2.51
58.80,234.46,2.26,244.39,-2.97,232.61,2.35
59.00,234.92,2.18,243.82,-2.76,233.06,2.01
59.20,235.34,1.88,243.28,-2.68,233.42,1.60
59.40,235.67,1.45,242.74,-2.83,233.70,1.23
59.60,235.92,1.07,242.15,-3.10,233.91,0.98
59.80,236.10,0.43,241.50,-3.84,234.09,0.81
60.00,236.09,-0.19,240.62,-5.23,234.24,0.90
60.20,236.02,-0.45,239.41,-6.14,234.45,1.00
60.40,235.91,-0.73,238.16,-6.29,234.64,0.83
60.60,235.73,-0.98,236.90,-6.00,234.78,0.51
60.80,235.52,-1.04,235.76,-5.04,234.84,0.06
61.00,235.32,-0.90,234.88,-3.64,234.80,-0.43
61.20,235.16,-0.65,234.30,-2.33,234.67,-0.86
61.40,235.06,-0.50,233.95,-1.66,234.46,-1.18
61.60,234.96,-0.66,233.64,-1.80,234.19,-1.47
61.80,234.79,-1.24,233.23,-2.54,233.87,-1.84
62.00,234.47,-2.21,232.63,-3.42,233.46,-2.40
62.20,233.91,-3.37,231.86,-3.99,232.91,-3.08
62.40,233.12,-4.45,231.03,-4.05,232.22,-3.73
62.60,232.13,-5.22,230.24,-3.69,231.42,-4.12
62.80,231.03,-5.58,229.55,-3.25,230.58,-4.14
63.00,229.90,-5.61,228.94,-3.10,229.76,-3.82
63.20,228.79,-5.47,228.31,-3.48,229.05,-3.31
63.40,227.71,-5.36,227.55,-4.35,228.44,-2.81
63.60,226.64,-5.41,226.57,-5.41,227.92,-2.46
63.80,225.55,-5.63,225.38,-6.19,227.46,-2.27
64.00,224.39,-5.95,224.09,-6.27,227.02,-2.22
64.20,223.17,-6.26,222.88,-5.49,226.57,-2.27
64.40,221.89,-6.52,221.90,-4.00,226.11,-2.40
64.60,220.56,-6.74,221.27,-2.23,225.61,-2.63
64.80,219.19,-7.04,221.01,-0.65,225.06,-2.94
65.00,217.75,-7.51,221.01,0.34,224.43,-3.32
65.20,216.19,-8.22,221.15,0.70,223.73,-3.75
65.40,214.46,-9.12,221.29,0.64,222.93,-4.17
65.60,212.54,-10.07,221.40,0.53,222.06,-4.53
65.80,210.43,-10.82,221.50,0.63,221.12,-4.77
66.00,208.21,-11.12,221.65,0.93,220.15,-4.84
66.20,205.98,-10.73,221.88,1.20,219.19,-4.73
66.40,203.92,-9.46,222.13,1.21,218.26,-4.38
66.60,202.20,-7.25,222.36,0.90,217.43,-3.75
66.80,201.02,-4.23,222.50,0.49,216.76,-2.80
67.00,200.51,-0.74,222.56,0.28,216.31,-1.56
67.20,200.72,2.84,222.61,0.47,216.14,-0.16
67.40,201.64,6.20,222.74,1.01,216.25,1.21
67.60,203.20,9.10,223.01,1.66,216.62,2.36
67.80,205.28,11.21,223.41,2.11,217.19,3.11
68.00,207.69,12.16,223.86,2.14,217.87,3.38
68.20,210.15,11.76,224.26,1.69,218.54,3.19
68.40,212.39,10.18,224.54,0.88,219.14,2.67
68.60,214.22,7.95,224.62,-0.14,219.61,2.06
68.80,215.57,5.76,224.48,-1.17,219.97,1.65
69.00,216.52,4.16,224.15,-1.96,220.27,1.63
69.20,217.24,3.42,223.70,-2.22,220.62,2.01
69.40,217.89,3.44,223.26,-1.72,221.08,2.66
69.60,218.61,3.92,223.01,-0.38,221.68,3.35
69.80,219.46,4.51,223.11,1.62,222.41,3.87
70.00,220.42,4.95,223.66,3.88,223.23,4.16
70.20,221.44,5.15,224.66,5.93,224.08,4.22
70.40,222.48,5.11,226.03,7.45,224.92,4.15
70.60,223.49,4.91,227.64,8.34,225.74,4.01
70.80,224.44,4.57,229.36,8.72,226.52,3.81
71.00,225.32,4.14,231.13,8.78,227.26,3.51
71.20,226.09,3.62,232.88,8.64,227.92,3.09
71.40,226.76,3.07,234.58,8.34,228.50,2.60
71.60,227.32,2.57,236.21,7.88,228.97,2.13
71.80,227.79,2.17,237.73,7.23,229.35,1.76
72.00,228.19,1.89,239.10,6.41,229.67,1.52
72.20,228.55,1.71,240.29,5.45,229.96,1.34
72.40,228.87,1.56,241.28,4.41,230.21,1.14
72.60,229.17,1.43,242.06,3.37,230.41,0.86
72.80,229.45,1.28,242.63,2.44,230.55,0.53
73.00,229.68,1.13,243.03,1.69,230.62,0.22
73.20,229.90,1.00,243.31,1.15,230.64,-0.02
73.40,230.08,0.91,243.49,0.80,230.62,-0.14
73.60,230.26,0.86,243.63,0.60,230.58,-0.14
73.80,230.43,0.85,243.73,0.48,230.56,-0.05
74.00,230.60,0.86,243.82,0.39,230.56,0.09
74.20,230.77,0.87,243.89,0.27,230.60,0.24
74.40,230.95,0.88,243.92,0.09,230.66,0.37
74.60,231.13,0.87,243.92,-0.12,230.74,0.42
74.80,231.30,0.83,243.87,-0.34,230.83,0.41
75.00,231.46,0.77,243.78,-0.49,230.91,0.33
75.20,231.60,0.69,243.68,-0.50,230.96,0.21
75.40,231.73,0.62,243.59,-0.31,230.99,0.08
75.60,231.85,0.58,243.55,0.05,230.99,-0.05
75.80,231.97,0.58,243.61,0.53,230.97,-0.14
76.00,232.08,0.61,243.76,1.00,230.94,-0.21
76.20,232.21,0.66,244.01,1.39,230.89,-0.25
76.40,232.35,0.67,244.32,1.64,230.84,-0.29
76.60,232.48,0.63,244.66,1.81,230.78,-0.33
76.80,232.60,0.53,245.04,1.92,230.70,-0.39
77.00,232.69,0.38,245.43,1.99,230.62,-0.44
77.20,232.75,0.25,245.83,1.93,230.53,-0.39
77.40,232.79,0.20,246.20,1.61,230.46,-0.17
77.60,232.83,0.30,246.48,0.95,230.46,0.24
77.80,232.91,0.56,246.59,-0.02,230.56,0.83
78.00,233.06,0.95,246.47,-1.14,230.79,1.48
78.20,233.29,1.39,246.13,-2.14,231.15,2.04
78.40,233.61,1.81,245.61,-2.81,231.61,2.41
78.60,234.02,2.13,245.01,-3.07,232.12,2.51
78.80,234.46,2.26,244.39,-2.97,232.61,2.35
79.00,234.92,2.18,243.82,-2.76,233.06,2.01
79.20,235.34,1.88,243.28,-2.68,233.42,1.60
79.40,235.67,1.45,242.74,-2.83,233.70,1.23
79.60,235.92,1.07,242.15,-3.10,233.91,0.98
79.80,236.10,0.43,241.50,-3.84,234.09,0.81
80.00,236.09,-0.19,240.62,-5.23,234.24,0.90
80.20,236.02,-0.45,239.41,-6.14,234.45,1.00
80.40,235.91,-0.73,238.16,-6.29,234.64,0.83
80.60,235.73,-0.98,236.90,-6.00,234.78,0.51
