Time (s),Position U1 (mm),Velocity U1 (mm/s),Position U2 (mm),Velocity U2 (mm/s),Position U3 (mm),Velocity U3 (mm/s)
0.00,200.00,0.05,202.00,0.05,200.00,0.04
0.20,200.01,0.10,202.01,0.10,200.01,0.08
0.40,200.04,0.19,202.04,0.20,200.03,0.17
0.60,200.09,0.29,202.09,0.30,200.08,0.25
0.80,200.15,0.38,202.16,0.40,200.13,0.33
1.00,200.24,0.48,202.25,0.50,200.21,0.42
1.20,200.34,0.57,202.36,0.60,200.30,0.50
1.40,200.47,0.66,202.49,0.70,200.41,0.58
1.60,200.61,0.76,202.64,0.80,200.53,0.66
1.80,200.77,0.85,202.81,0.90,200.67,0.74
2.00,200.95,0.94,203.00,0.99,200.83,0.82
2.20,201.15,1.03,203.21,1.09,201.00,0.90
2.40,201.36,1.12,203.44,1.18,201.19,0.98
2.60,201.60,1.21,203.68,1.28,201.39,1.06
2.80,201.85,1.30,203.95,1.37,201.61,1.13
3.00,202.12,1.38,204.23,1.46,201.85,1.21
3.20,202.40,1.47,204.53,1.55,202.10,1.28
3.40,202.70,1.55,204.85,1.64,202.36,1.35
3.60,203.02,1.63,205.19,1.72,202.64,1.43
3.80,203.35,1.71,205.54,1.81,202.93,1.50
4.00,203.71,1.79,205.91,1.89,203.24,1.56
4.20,204.07,1.87,206.30,1.97,203.56,1.63
4.40,204.45,1.94,206.70,2.05,203.89,1.70
4.60,204.85,2.01,207.11,2.12,204.23,1.76
4.80,205.26,2.08,207.55,2.20,204.59,1.82
5.00,205.68,2.15,207.99,2.27,204.96,1.88
5.20,206.12,2.22,208.45,2.34,205.34,1.94
5.40,206.57,2.28,208.93,2.41,205.74,1.99
5.60,207.03,2.34,209.42,2.47,206.14,2.05
5.80,207.50,2.40,209.92,2.53,206.56,2.10
6.00,207.99,2.46,210.43,2.59,206.98,2.15
6.20,208.49,2.51,210.96,2.65,207.42,2.20
6.40,209.00,2.56,211.49,2.71,207.86,2.24
6.60,209.51,2.61,212.04,2.76,208.31,2.28
6.80,210.04,2.66,212.60,2.81,208.77,2.32
7.00,210.58,2.70,213.16,2.85,209.24,2.36
7.20,211.12,2.75,213.74,2.90,209.72,2.40
7.40,211.68,2.78,214.32,2.94,210.20,2.43
7.60,212.24,2.82,214.91,2.98,210.69,2.46
7.80,212.80,2.85,215.51,3.01,211.19,2.49
8.00,213.38,2.88,216.12,3.04,211.69,2.52
8.20,213.96,2.91,216.73,3.07,212.19,2.54
8.40,214.54,2.93,217.34,3.10,212.70,2.56
8.60,215.13,2.95,217.97,3.12,213.22,2.58
8.80,215.72,2.97,218.59,3.14,213.74,2.60
9.00,216.32,2.99,219.22,3.15,214.26,2.61
9.20,216.92,3.00,219.85,3.17,214.78,2.62
9.40,217.52,3.01,220.49,3.18,215.31,2.63
9.60,218.12,3.01,221.12,3.18,215.83,2.63
9.80,218.72,3.02,221.76,3.18,216.36,2.64
10.00,219.33,3.02,222.40,3.18,216.89,2.64
10.20,219.93,3.01,223.03,3.18,217.41,2.63
10.40,220.53,3.01,223.67,3.18,217.94,2.63
10.60,221.14,3.00,224.30,3.17,218.47,2.62
10.80,221.73,2.99,224.94,3.15,218.99,2.61
11.00,222.33,2.97,225.56,3.14,219.51,2.60
11.20,222.92,2.95,226.19,3.12,220.03,2.58
11.40,223.51,2.93,226.81,3.10,220.54,2.56
11.60,224.10,2.91,227.43,3.07,221.05,2.54
11.80,224.68,2.88,228.04,3.04,221.56,2.52
12.00,225.25,2.85,228.64,3.01,222.06,2.49
12.20,225.82,2.82,229.24,2.98,222.55,2.46
12.40,226.38,2.78,229.83,2.94,223.04,2.43
12.60,226.93,2.75,230.42,2.90,223.53,2.40
12.80,227.48,2.70,230.99,2.85,224.00,2.36
13.00,228.01,2.66,231.56,2.81,224.47,2.32
13.20,228.54,2.61,232.12,2.76,224.93,2.28
13.40,229.06,2.56,232.66,2.71,225.39,2.24
13.60,229.57,2.51,233.20,2.65,225.83,2.20
13.80,230.06,2.46,233.72,2.59,226.26,2.15
