time,twist,height,volume
13.404,0.0,46.48113992777088,18.992180516212002
13.504,-0.43175561963620623,46.48197033189087,18.96547168113544
13.604,-0.8158774879171631,46.48315958686322,18.892050089220582
13.704,-1.1126469313674576,46.484869418376746,18.735953652372153
13.804,-1.3009587130866649,46.48691101210629,18.508839133309543
13.904,-1.3802424978778731,46.48883069264924,18.266607025630442
14.004,-1.3671154099126142,46.49016081630524,18.08406588947488
14.104,-1.289429746698545,46.490703932677754,18.021213843689992
14.204,-1.179261607669126,46.490691161297526,18.097337550811005
14.304,-1.0657239420271765,46.49072297558157,18.28273689537187
14.404,-0.9691029958430377,46.49151331808068,18.509705163350517
14.504,-0.8979603303313013,46.493546816591326,18.699042306431437
14.604,-0.849855264122759,46.49680255466299,18.793226784660305
14.704,-0.8153745764414708,46.50069557506011,18.78076196514666
14.804,-0.7845197909026638,46.50430511671815,18.69614211170353
14.904,-0.7532045105783354,46.50679336638068,18.594224170148415
15.004,-0.7261986135862273,46.507783470724576,18.516867191428275
15.104,-0.7140610527123883,46.50749100431273,18.473814140884585
15.204,-0.7258325028148604,46.506562292013314,18.445946115484183
15.304,-0.7622624087155714,46.505724580902985,18.40413684527055
15.404,-0.8130658522208307,46.50542513263362,18.332556817670373
15.504,-0.8587907941392459,46.50564233643946,18.245804447287043
15.604,-0.8766800313579495,46.505981079428125,18.189151287325544
15.704,-0.849392504926179,46.505999365837575,18.21706663752431
15.804,-0.7735137817104203,46.50553777583814,18.360475037574943
15.904,-0.6631230597130156,46.504800872954526,18.60478314189404
16.004,-0.54563702124549,46.50412950110747,18.89388076298151
16.104,-0.4520928346176305,46.50365267422546,19.155010014179254
16.204,-0.40722771557325643,46.50309670187895,19.326254641946456
16.304,-0.423343194948707,46.50189365345881,19.3739136370245
16.404,-0.49846479651083087,46.49950832180938,19.29955025763025
16.504,-0.6176438317177144,46.49577669121163,19.139120950853695
16.604,-0.7568346029092368,46.49107688286717,18.95174828139058
16.704,-0.8890506535642544,46.48625756833622,18.797851350577304
16.804,-0.9912346529278224,46.48235415322891,18.71607243581446
16.904,-1.049261931889795,46.48021430788598,18.71203957346632
17.004,-1.0595350079073,46.48020002967114,18.763820668549805
17.104,-1.0277607947090317,46.48208678588803,18.837947560801666
17.204,-0.9664218400977234,46.48517345189566,18.905724690731063
17.304,-0.8916957723232173,46.488535591422824,18.952861358957335
17.404,-0.8199044466300975,46.491325646412456,18.98106635673132
17.504,-0.7640560556266038,46.49302234216731,19.003527748257127
17.604,-0.7315935996664535,46.49355638182728,19.036633882703896
17.704,-0.7239838255709969,46.49328874060564,19.09030397114121
17.804,-0.7377977731475909,46.49285807094896,19.160544070945832
17.904,-0.7664431307295345,46.49293349254884,19.22862151642085
18.004,-0.8019273221538938,46.49393795749475,19.26862313778912
18.104,-0.8365623661723234,46.49584644639724,19.259905896648682
18.204,-0.8648381544133912,46.49816394182511,19.19748269300775
18.304,-0.8853554657033342,46.50012208571485,19.094551782059845
18.404,-0.9017689976264265,46.50103021235876,18.97632907569919
18.504,-0.9211201398401272,46.5006254372347,18.870202440935024
18.604,-0.9490807166724764,46.499232253752446,18.79975603454381
18.704,-0.9843804303808668,46.49761241502346,18.78575408585
18.804,-1.0166393668056841,46.49656217875622,18.848379916943088
18.904,-1.0303145326920315,46.49648707738396,19.001873984096136
19.004,-1.0129783918165316,46.497211163012345,19.240980723199627
19.104,-0.9627343332053329,46.49813047147447,19.529546971766614
19.204,-0.8904358429557888,46.49860760613192,19.802219512728364
19.304,-0.8158950781629954,46.49836808412797,19.980918933182366
19.404,-0.7600452880371833,46.49767395523123,19.999714846685357
19.504,-0.7365149296759341,46.497184904708135,19.82983144082563
19.604,-0.7466017949559927,46.49757873625096,19.496651360263684
19.704,-0.7800077773573193,46.499117587032195,19.080961052063543
19.804,-0.8202867837122767,46.50138586792128,18.700573724298806
