Time (s),Position U1 (mm),Velocity U1 (mm/s),Position U2 (mm),Velocity U2 (mm/s),Position U3 (mm),Velocity U3 (mm/s)
0.00,200.00,0.06,202.00,0.06,200.00,0.05
0.20,200.01,0.11,202.01,0.12,200.01,0.10
0.40,200.04,0.22,202.05,0.23,200.04,0.19
0.60,200.10,0.33,202.10,0.35,200.09,0.29
0.80,200.18,0.44,202.19,0.46,200.15,0.38
1.00,200.28,0.55,202.29,0.58,200.24,0.48
1.20,200.40,0.66,202.42,0.69,200.34,0.57
1.40,200.54,0.77,202.57,0.80,200.47,0.67
1.60,200.71,0.88,202.74,0.92,200.61,0.76
1.80,200.89,0.99,202.93,1.03,200.77,0.85
2.00,201.10,1.09,203.15,1.14,200.95,0.94
2.20,201.33,1.20,203.39,1.25,201.15,1.04
2.40,201.58,1.30,203.65,1.36,201.37,1.13
2.60,201.85,1.40,203.93,1.46,201.60,1.21
2.80,202.14,1.51,204.23,1.57,201.85,1.30
3.00,202.45,1.61,204.56,1.67,202.12,1.39
3.20,202.79,1.70,204.90,1.77,202.41,1.47
3.40,203.14,1.80,205.27,1.87,202.71,1.56
3.60,203.51,1.89,205.65,1.97,203.03,1.64
3.80,203.89,1.99,206.06,2.07,203.37,1.72
4.00,204.30,2.08,206.48,2.16,203.72,1.80
4.20,204.72,2.17,206.92,2.26,204.08,1.87
4.40,205.17,2.25,207.38,2.35,204.47,1.95
4.60,205.63,2.34,207.86,2.43,204.86,2.02
4.80,206.10,2.42,208.35,2.52,205.27,2.09
5.00,206.59,2.50,208.87,2.60,205.70,2.16
5.20,207.10,2.57,209.39,2.68,206.14,2.22
5.40,207.62,2.65,209.94,2.76,206.59,2.29
5.60,208.16,2.72,210.50,2.83,207.05,2.35
5.80,208.71,2.79,211.07,2.90,207.53,2.41
6.00,209.27,2.85,211.66,2.97,208.02,2.47
6.20,209.85,2.92,212.26,3.04,208.51,2.52
6.40,210.44,2.98,212.87,3.10,209.02,2.57
6.60,211.04,3.03,213.50,3.16,209.54,2.62
6.80,211.65,3.09,214.14,3.22,210.07,2.67
7.00,212.28,3.14,214.79,3.27,210.61,2.71
7.20,212.91,3.19,215.45,3.32,211.16,2.75
7.40,213.55,3.23,216.11,3.37,211.71,2.79
7.60,214.20,3.27,216.79,3.41,212.28,2.83
7.80,214.86,3.31,217.48,3.45,212.84,2.86
8.00,215.53,3.35,218.17,3.48,213.42,2.89
8.20,216.20,3.38,218.87,3.52,214.00,2.92
8.40,216.88,3.40,219.58,3.55,214.59,2.94
8.60,217.56,3.43,220.29,3.57,215.18,2.96
8.80,218.25,3.45,221.01,3.59,215.77,2.98
9.00,218.94,3.47,221.73,3.61,216.37,3.00
9.20,219.64,3.48,222.45,3.63,216.97,3.01
9.40,220.33,3.49,223.18,3.64,217.57,3.02
9.60,221.03,3.50,223.91,3.64,218.18,3.02
9.80,221.73,3.50,224.64,3.65,218.78,3.03
10.00,222.43,3.50,225.36,3.65,219.39,3.03
10.20,223.13,3.50,226.09,3.64,220.00,3.02
10.40,223.83,3.49,226.82,3.64,220.60,3.02
10.60,224.53,3.48,227.55,3.63,221.20,3.01
10.80,225.23,3.47,228.27,3.61,221.80,3.00
11.00,225.92,3.45,228.99,3.59,222.40,2.98
11.20,226.61,3.43,229.71,3.57,223.00,2.96
11.40,227.29,3.40,230.42,3.55,223.59,2.94
11.60,227.97,3.38,231.13,3.52,224.17,2.92
11.80,228.64,3.35,231.83,3.48,224.75,2.89
12.00,229.31,3.31,232.52,3.45,225.33,2.86
12.20,229.96,3.27,233.21,3.41,225.90,2.83
12.40,230.62,3.23,233.89,3.37,226.46,2.79
12.60,231.26,3.19,234.55,3.32,227.02,2.75
12.80,231.89,3.14,235.21,3.27,227.56,2.71
13.00,232.51,3.09,235.86,3.22,228.10,2.67
13.20,233.13,3.03,236.50,3.16,228.63,2.62
13.40,233.73,2.98,237.13,3.10,229.15,2.57
13.60,234.32,2.92,237.74,3.04,229.66,2.52
13.80,234.89,2.85,238.34,2.97,230.16,2.47
14.00,235.46,2.79,238.93,2.90,230.65,2.41
14.20,236.01,2.72,239.50,2.83,231.12,2.35
14.40,236.55,2.65,240.06,2.76,231.59,2.29
14.60,237.07,2.57,240.61,2.68,232.04,2.22
14.80,237.57,2.50,241.13,2.60,232.48,2.16
15.00,238.07,2.42,241.65,2.52,232.90,2.09
15.20,238.54,2.34,242.14,2.43,233.31,2.02
15.40,239.00,2.25,242.62,2.35,233.71,1.95
15.60,239.44,2.17,243.08,2.26,234.09,1.87
15.80,239.87,2.08,243.52,2.16,234.46,1.80
16.00,240.27,1.99,243.94,2.07,234.81,1.72
16.20,240.66,1.89,244.35,1.97,235.14,1.64
16.40,241.03,1.80,244.73,1.87,235.46,1.56
16.60,241.38,1.70,245.10,1.77,235.77,1.47
16.80,241.71,1.61,245.44,1.67,236.05,1.39
17.00,242.02,1.51,245.77,1.57,236.32,1.30
17.20,242.31,1.40,246.07,1.46,236.57,1.21
17.40,242.59,1.30,246.35,1.36,236.81,1.13
17.60,242.84,1.20,246.61,1.25,237.02,1.04
17.80,243.06,1.09,246.85,1.14,237.22,0.94
18.00,243.27,0.99,247.07,1.03,237.40,0.85
18.20,243.46,0.88,247.26,0.92,237.56,0.76
18.40,243.62,0.77,247.43,0.80,237.71,0.67
18.60,243.77,0.66,247.58,0.69,237.83,0.57
18.80,243.89,0.55,247.71,0.58,237.93,0.48
19.00,243.99,0.44,247.81,0.46,238.02,0.38
19.20,244.07,0.33,247.90,0.35,238.09,0.29
19.40,244.12,0.22,247.95,0.23,238.14,0.19
19.60,244.16,0.11,247.99,0.12,238.16,0.10
19.80,244.17,0.03,248.00,0.03,238.17,0.02
20.00,244.17,0.41,248.00,0.00,238.17,-0.45
20.20,244.33,1.18,248.00,0.00,237.99,-0.62
20.40,244.64,1.94,248.00,0.00,237.93,-0.09
20.60,245.11,2.40,248.00,0.00,237.96,0.03
20.80,245.60,1.79,248.00,0.00,237.94,-0.61
21.00,245.83,-0.16,248.00,0.00,237.71,-1.73
21.20,245.54,-3.05,248.00,-1.92,237.24,-2.87
21.40,244.61,-6.11,247.23,-7.04,236.57,-3.84
21.60,243.09,-8.51,245.19,-9.00,235.71,-4.65
21.80,241.20,-9.56,243.63,-6.57,234.71,-5.06
22.00,239.27,-9.08,242.56,-5.09,233.68,-4.71
22.20,237.57,-7.60,241.59,-5.21,232.82,-3.70
22.40,236.23,-6.12,240.47,-5.78,232.20,-2.66
22.60,235.12,-5.40,239.28,-5.67,231.76,-2.10
22.80,234.07,-5.52,238.20,-5.32,231.36,-1.91
23.00,232.92,-6.07,237.15,-6.17,230.99,-1.64
23.20,231.64,-6.64,235.74,-8.75,230.71,-1.11
23.40,230.26,-7.06,233.66,-11.77,230.55,-0.61
23.60,228.81,-7.34,231.03,-13.49,230.46,-0.53
23.80,227.32,-7.53,228.26,-13.45,230.34,-0.93
24.00,225.80,-7.62,225.65,-12.60,230.09,-1.46
24.20,224.27,-7.57,223.22,-12.11,229.75,-1.68
24.40,222.77,-7.39,220.81,-12.60,229.42,-1.39
24.60,221.32,-7.33,218.18,-13.71,229.20,-0.84
24.80,219.84,-7.74,215.32,-14.11,229.09,-0.55
25.00,218.22,-8.72,212.54,-12.56,228.97,-0.95
25.20,216.35,-9.89,210.30,-9.28,228.71,-1.86
25.40,214.26,-10.61,208.82,-6.30,228.23,-2.61
25.60,212.11,-10.55,207.78,-5.62,227.66,-2.67
25.80,210.05,-10.04,206.57,-7.06,227.16,-2.21
26.00,208.09,-9.85,204.95,-8.49,226.78,-1.85
26.20,206.10,-10.31,203.18,-7.38,226.42,-1.92
26.40,203.97,-10.77,202.00,-2.95,226.01,-2.16
26.60,201.80,-9.92,202.00,0.00,225.56,-2.22
26.80,200.00,-4.49,202.00,0.00,225.12,-2.06
27.00,200.00,0.00,202.00,0.00,224.73,-1.77
27.20,200.00,0.00,202.00,0.00,224.41,-1.35
27.40,200.00,2.13,202.00,0.00,224.19,-0.86
27.60,200.85,4.81,202.00,0.00,224.07,-0.56
27.80,201.92,4.87,202.00,0.00,223.97,-0.64
28.00,202.80,4.66,202.00,0.00,223.81,-0.93
28.20,203.79,5.62,202.00,0.00,223.60,-1.00
28.40,205.05,6.73,202.00,0.00,223.41,-0.53
28.60,206.48,7.40,202.00,0.00,223.39,0.56
28.80,208.01,8.37,202.00,5.92,223.64,2.12
29.00,209.83,10.21,204.37,12.23,224.23,3.69
29.20,212.09,12.12,206.89,12.71,225.12,4.69
29.40,214.67,12.80,209.45,13.50,226.11,4.74
29.60,217.21,11.99,212.29,14.60,227.01,4.04
29.80,219.47,10.65,215.29,14.72,227.73,3.27
30.00,221.47,9.82,218.18,13.92,228.32,3.07
30.20,223.40,9.63,220.86,13.27,228.95,3.56
30.40,225.32,9.47,223.49,13.47,229.74,4.26
30.60,227.18,8.77,226.25,14.06,230.66,4.56
30.80,228.83,7.60,229.11,13.94,231.57,4.26
31.00,230.22,6.47,231.83,12.34,232.36,3.70
31.20,231.42,5.77,234.05,9.57,233.05,3.25
31.40,232.53,5.34,235.65,6.91,233.66,2.95
31.60,233.56,4.76,236.81,5.61,234.23,2.49
31.80,234.43,3.85,237.90,5.66,234.66,1.71
32.00,235.10,2.86,239.08,5.76,234.91,0.81
32.20,235.58,2.12,240.20,4.84,234.99,0.18
32.40,235.95,1.71,241.01,3.25,234.98,-0.13
32.60,236.26,1.46,241.50,2.15,234.93,-0.32
32.80,236.53,1.23,241.87,1.98,234.85,-0.46
33.00,236.75,1.04,242.29,2.24,234.75,-0.42
33.20,236.95,0.93,242.77,2.36,234.68,-0.13
33.40,237.13,0.87,243.24,2.37,234.70,0.15
33.60,237.30,0.78,243.71,2.44,234.74,0.13
33.80,237.44,0.65,244.21,2.46,234.75,-0.11
34.00,237.56,0.60,244.70,2.18,234.70,-0.18
34.20,237.68,0.75,245.08,1.61,234.68,0.12
34.40,237.85,1.03,245.34,1.03,234.75,0.54
34.60,238.09,1.23,245.50,0.67,234.90,0.73
34.80,238.35,1.19,245.61,0.52,235.04,0.55
35.00,238.57,0.91,245.70,0.41,235.11,0.19
35.20,238.71,0.56,245.77,0.27,235.11,-0.10
35.40,238.79,0.39,245.81,0.21,235.08,-0.18
35.60,238.87,0.48,245.86,0.35,235.04,-0.12
35.80,238.98,0.69,245.95,0.51,235.03,-0.06
36.00,239.14,0.77,246.06,0.43,235.02,-0.12
36.20,239.29,0.59,246.12,0.11,234.98,-0.25
36.40,239.38,0.29,246.10,-0.19,234.92,-0.28
36.60,239.41,0.16,246.05,-0.13,234.87,-0.09
36.80,239.44,0.32,246.05,0.57,234.88,0.18
37.00,239.54,0.58,246.27,1.78,234.94,0.32
37.20,239.67,0.64,246.77,2.92,235.01,0.14
37.40,239.79,0.41,247.44,3.08,235.00,-0.32
37.60,239.84,0.16,248.00,1.40,234.88,-0.80
37.80,239.85,0.22,248.00,0.00,234.68,-0.87
38.00,239.93,0.68,248.00,0.00,234.53,-0.26
38.20,240.12,1.26,248.00,0.00,234.57,0.85
38.40,240.43,1.62,248.00,0.00,234.87,1.94
38.60,240.77,1.71,248.00,0.00,235.35,2.65
38.80,241.11,1.75,248.00,0.00,235.93,2.95
39.00,241.47,1.97,248.00,0.00,236.53,2.93
39.20,241.90,2.43,248.00,0.00,237.10,2.58
39.40,242.44,2.99,248.00,0.00,237.57,1.92
39.60,243.09,3.44,248.00,0.00,237.87,1.20
39.80,243.82,2.68,248.00,0.00,238.05,0.76
40.00,244.17,1.29,248.00,0.00,238.17,-0.13
40.20,244.33,1.18,248.00,0.00,237.99,-0.62
40.40,244.64,1.94,248.00,0.00,237.93,-0.09
40.60,245.11,2.40,248.00,0.00,237.96,0.03
40.80,245.60,1.79,248.00,0.00,237.94,-0.61
41.00,245.83,-0.16,248.00,0.00,237.71,-1.73
41.20,245.54,-3.05,248.00,-1.92,237.24,-2.87
41.40,244.61,-6.11,247.23,-7.04,236.57,-3.84
41.60,243.09,-8.51,245.19,-9.00,235.71,-4.65
41.80,241.20,-9.56,243.63,-6.57,234.71,-5.06
42.00,239.27,-9.08,242.56,-5.09,233.68,-4.71
42.20,237.57,-7.60,241.59,-5.21,232.82,-3.70
42.40,236.23,-6.12,240.47,-5.78,232.20,-2.66
42.60,235.12,-5.40,239.28,-5.67,231.76,-2.10
42.80,234.07,-5.52,238.20,-5.32,231.36,-1.91
43.00,232.92,-6.07,237.15,-6.17,230.99,-1.64
43.20,231.64,-6.64,235.74,-8.75,230.71,-1.11
43.40,230.26,-7.06,233.66,-11.77,230.55,-0.61
43.60,228.81,-7.34,231.03,-13.49,230.46,-0.53
43.80,227.32,-7.53,228.26,-13.45,230.34,-0.93
44.00,225.80,-7.62,225.65,-12.60,230.09,-1.46
44.20,224.27,-7.57,223.22,-12.11,229.75,-1.68
44.40,222.77,-7.39,220.81,-12.60,229.42,-1.39
44.60,221.32,-7.33,218.18,-13.71,229.20,-0.84
44.80,219.84,-7.74,215.32,-14.11,229.09,-0.55
45.00,218.22,-8.72,212.54,-12.56,228.97,-0.95
45.20,216.35,-9.89,210.30,-9.28,228.71,-1.86
45.40,214.26,-10.61,208.82,-6.30,228.23,-2.61
45.60,212.11,-10.55,207.78,-5.62,227.66,-2.67
45.80,210.05,-10.04,206.57,-7.06,227.16,-2.21
46.00,208.09,-9.85,204.95,-8.49,226.78,-1.85
46.20,206.10,-10.31,203.18,-7.38,226.42,-1.92
46.40,203.97,-10.77,202.00,-2.95,226.01,-2.16
46.60,201.80,-9.92,202.00,0.00,225.56,-2.22
46.80,200.00,-4.49,202.00,0.00,225.12,-2.06
47.00,200.00,0.00,202.00,0.00,224.73,-1.77
47.20,200.00,0.00,202.00,0.00,224.41,-1.35
47.40,200.00,2.13,202.00,0.00,224.19,-0.86
47.60,200.85,4.81,202.00,0.00,224.07,-0.56
47.80,201.92,4.87,202.00,0.00,223.97,-0.64
48.00,202.80,4.66,202.00,0.00,223.81,-0.93
48.20,203.79,5.62,202.00,0.00,223.60,-1.00
48.40,205.05,6.73,202.00,0.00,223.41,-0.53
48.60,206.48,7.40,202.00,0.00,223.39,0.56
48.80,208.01,8.37,202.00,5.92,223.64,2.12
49.00,209.83,10.21,204.37,12.23,224.23,3.69
49.20,212.09,12.12,206.89,12.71,225.12,4.69
49.40,214.67,12.80,209.45,13.50,226.11,4.74
49.60,217.21,11.99,212.29,14.60,227.01,4.04
49.80,219.47,10.65,215.29,14.72,227.73,3.27
50.00,221.47,9.82,218.18,13.92,228.32,3.07
50.20,223.40,9.63,220.86,13.27,228.95,3.56
50.40,225.32,9.47,223.49,13.47,229.74,4.26
50.60,227.18,8.77,226.25,14.06,230.66,4.56
50.80,228.83,7.60,229.11,13.94,231.57,4.26
51.00,230.22,6.47,231.83,12.34,232.36,3.70
51.20,231.42,5.77,234.05,9.57,233.05,3.25
51.40,232.53,5.34,235.65,6.91,233.66,2.95
51.60,233.56,4.76,236.81,5.61,234.23,2.49
51.80,234.43,3.85,237.90,5.66,234.66,1.71
52.00,235.10,2.86,239.08,5.76,234.91,0.81
52.20,235.58,2.12,240.20,4.84,234.99,0.18
52.40,235.95,1.71,241.01,3.25,234.98,-0.13
52.60,236.26,1.46,241.50,2.15,234.93,-0.32
52.80,236.53,1.23,241.87,1.98,234.85,-0.46
53.00,236.75,1.04,242.29,2.24,234.75,-0.42
53.20,236.95,0.93,242.77,2.36,234.68,-0.13
53.40,237.13,0.87,243.24,2.37,234.70,0.15
53.60,237.30,0.78,243.71,2.44,234.74,0.13
53.80,237.44,0.65,244.21,2.46,234.75,-0.11
54.00,237.56,0.60,244.70,2.18,234.70,-0.18
54.20,237.68,0.75,245.08,1.61,234.68,0.12
54.40,237.85,1.03,245.34,1.03,234.75,0.54
54.60,238.09,1.23,245.50,0.67,234.90,0.73
54.80,238.35,1.19,245.61,0.52,235.04,0.55
55.00,238.57,0.91,245.70,0.41,235.11,0.19
55.20,238.71,0.56,245.77,0.27,235.11,-0.10
55.40,238.79,0.39,245.81,0.21,235.08,-0.18
55.60,238.87,0.48,245.86,0.35,235.04,-0.12
55.80,238.98,0.69,245.95,0.51,235.03,-0.06
56.00,239.14,0.77,246.06,0.43,235.02,-0.12
56.20,239.29,0.59,246.12,0.11,234.98,-0.25
56.40,239.38,0.29,246.10,-0.19,234.92,-0.28
56.60,239.41,0.16,246.05,-0.13,234.87,-0.09
56.80,239.44,0.32,246.05,0.57,234.88,0.18
57.00,239.54,0.58,246.27,1.78,234.94,0.32
57.20,239.67,0.64,246.77,2.92,235.01,0.14
57.40,239.79,0.41,247.44,3.08,235.00,-0.32
57.60,239.84,0.16,248.00,1.40,234.88,-0.80
57.80,239.85,0.22,248.00,0.00,234.68,-0.87
58.00,239.93,0.68,248.00,0.00,234.53,-0.26
58.20,240.12,1.26,248.00,0.00,234.57,0.85
58.40,240.43,1.62,248.00,0.00,234.87,1.94
58.60,240.77,1.71,248.00,0.00,235.35,2.65
58.80,241.11,1.75,248.00,0.00,235.93,2.95
59.00,241.47,1.97,248.00,0.00,236.53,2.93
59.20,241.90,2.43,248.00,0.00,237.10,2.58
59.40,242.44,2.99,248.00,0.00,237.57,1.92
59.60,243.09,3.44,248.00,0.00,237.87,1.20
59.80,243.82,2.68,248.00,0.00,238.05,0.76
60.00,244.17,1.29,248.00,0.00,238.17,-0.13
60.20,244.33,1.18,248.00,0.00,237.99,-0.62
60.40,244.64,1.94,248.00,0.00,237.93,-0.09
60.60,245.11,2.40,248.00,0.00,237.96,0.03
60.80,245.60,1.79,248.00,0.00,237.94,-0.61
61.00,245.83,-0.16,248.00,0.00,237.71,-1.73
61.20,245.54,-3.05,248.00,-1.92,237.24,-2.87
61.40,244.61,-6.11,247.23,-7.04,236.57,-3.84
61.60,243.09,-8.51,245.19,-9.00,235.71,-4.65
61.80,241.20,-9.56,243.63,-6.57,234.71,-5.06
62.00,239.27,-9.08,242.56,-5.09,233.68,-4.71
62.20,237.57,-7.60,241.59,-5.21,232.82,-3.70
62.40,236.23,-6.12,240.47,-5.78,232.20,-2.66
62.60,235.12,-5.40,239.28,-5.67,231.76,-2.10
62.80,234.07,-5.52,238.20,-5.32,231.36,-1.91
63.00,232.92,-6.07,237.15,-6.17,230.99,-1.64
63.20,231.64,-6.64,235.74,-8.75,230.71,-1.11
63.40,230.26,-7.06,233.66,-11.77,230.55,-0.61
63.60,228.81,-7.34,231.03,-13.49,230.46,-0.53
63.80,227.32,-7.53,228.26,-13.45,230.34,-0.93
64.00,225.80,-7.62,225.65,-12.60,230.09,-1.46
64.20,224.27,-7.57,223.22,-12.11,229.75,-1.68
64.40,222.77,-7.39,220.81,-12.60,229.42,-1.39
64.60,221.32,-7.33,218.18,-13.71,229.20,-0.84
64.80,219.84,-7.74,215.32,-14.11,229.09,-0.55
65.00,218.22,-8.72,212.54,-12.56,228.97,-0.95
65.20,216.35,-9.89,210.30,-9.28,228.71,-1.86
65.40,214.26,-10.61,208.82,-6.30,228.23,-2.61
65.60,212.11,-10.55,207.78,-5.62,227.66,-2.67
65.80,210.05,-10.04,206.57,-7.06,227.16,-2.21
66.00,208.09,-9.85,204.95,-8.49,226.78,-1.85
66.20,206.10,-10.31,203.18,-7.38,226.42,-1.92
66.40,203.97,-10.77,202.00,-2.95,226.01,-2.16
66.60,201.80,-9.92,202.00,0.00,225.56,-2.22
66.80,200.00,-4.49,202.00,0.00,225.12,-2.06
67.00,200.00,0.00,202.00,0.00,224.73,-1.77
67.20,200.00,0.00,202.00,0.00,224.41,-1.35
67.40,200.00,2.13,202.00,0.00,224.19,-0.86
67.60,200.85,4.81,202.00,0.00,224.07,-0.56
67.80,201.92,4.87,202.00,0.00,223.97,-0.64
68.00,202.80,4.66,202.00,0.00,223.81,-0.93
68.20,203.79,5.62,202.00,0.00,223.60,-1.00
68.40,205.05,6.73,202.00,0.00,223.41,-0.53
68.60,206.48,7.40,202.00,0.00,223.39,0.56
68.80,208.01,8.37,202.00,5.92,223.64,2.12
69.00,209.83,10.21,204.37,12.23,224.23,3.69
69.20,212.09,12.12,206.89,12.71,225.12,4.69
69.40,214.67,12.80,209.45,13.50,226.11,4.74
