RelativeTime_s,AbsoluteTimestamp_ISO8601
0,2026-08-05T16:47:12.360000
0.002,2026-08-05T16:47:12.362000
0.004,2026-08-05T16:47:12.364000
0.006,2026-08-05T16:47:12.366000
0.008,2026-08-05T16:47:12.368000
0.01,2026-08-05T16:47:12.370000
0.012,2026-08-05T16:47:12.372000
0.014,2026-08-05T16:47:12.374000
0.016,2026-08-05T16:47:12.376000
0.018,2026-08-05T16:47:12.378000
0.02,2026-08-05T16:47:12.380000
0.022,2026-08-05T16:47:12.382000
0.024,2026-08-05T16:47:12.384000
0.026,2026-08-05T16:47:12.386000
0.028,2026-08-05T16:47:12.388000
0.03,2026-08-05T16:47:12.390000
0.032,2026-08-05T16:47:12.392000
0.034,2026-08-05T16:47:12.394000
0.036,2026-08-05T16:47:12.396000
0.038,2026-08-05T16:47:12.398000
0.04,2026-08-05T16:47:12.400000
0.042,2026-08-05T16:47:12.402000
0.044,2026-08-05T16:47:12.404000
0.046,2026-08-05T16:47:12.406000
0.048,2026-08-05T16:47:12.408000
0.05,2026-08-05T16:47:12.410000
0.052,2026-08-05T16:47:12.412000
0.054,2026-08-05T16:47:12.414000
0.056,2026-08-05T16:47:12.416000
0.058,2026-08-05T16:47:12.418000
0.06,2026-08-05T16:47:12.420000
0.062,2026-08-05T16:47:12.422000
0.064,2026-08-05T16:47:12.424000
0.066,2026-08-05T16:47:12.426000
0.068,2026-08-05T16:47:12.428000
0.07,2026-08-05T16:47:12.430000
0.072,2026-08-05T16:47:12.432000
0.074,2026-08-05T16:47:12.434000
0.076,2026-08-05T16:47:12.436000
0.078,2026-08-05T16:47:12.438000
0.08,2026-08-05T16:47:12.440000
0.082,2026-08-05T16:47:12.442000
0.084,2026-08-05T16:47:12.444000
0.086,2026-08-05T16:47:12.446000
0.088,2026-08-05T16:47:12.448000
0.09,2026-08-05T16:47:12.450000
0.092,2026-08-05T16:47:12.452000
0.094,2026-08-05T16:47:12.454000
0.096,2026-08-05T16:47:12.456000
0.098,2026-08-05T16:47:12.458000
0.1,2026-08-05T16:47:12.460000
