Time (s),Position U1 (mm),Velocity U1 (mm/s),Position U2 (mm),Velocity U2 (mm/s),Position U3 (mm),Velocity U3 (mm/s)
0.00,200.00,0.09,202.00,0.11,200.00,0.08
0.40,200.04,0.18,202.04,0.22,200.03,0.16
0.80,200.14,0.36,202.18,0.44,200.13,0.31
1.20,200.32,0.54,202.40,0.67,200.28,0.47
1.60,200.57,0.71,202.71,0.88,200.50,0.62
2.00,200.89,0.88,203.11,1.10,200.78,0.78
2.40,201.28,1.05,203.59,1.31,201.12,0.92
2.80,201.74,1.22,204.15,1.51,201.52,1.07
3.20,202.26,1.38,204.80,1.71,201.98,1.21
3.60,202.84,1.53,205.52,1.90,202.49,1.34
4.00,203.48,1.68,206.31,2.08,203.05,1.47
4.40,204.18,1.82,207.18,2.26,203.66,1.59
4.80,204.94,1.95,208.12,2.42,204.33,1.71
5.20,205.74,2.08,209.12,2.58,205.03,1.82
5.60,206.60,2.20,210.18,2.72,205.78,1.92
6.00,207.50,2.30,211.30,2.85,206.57,2.02
6.40,208.44,2.40,212.46,2.98,207.40,2.10
6.80,209.42,2.49,213.68,3.09,208.26,2.18
7.20,210.43,2.57,214.93,3.18,209.14,2.25
7.60,211.48,2.64,216.22,3.27,210.06,2.31
8.00,212.54,2.69,217.54,3.34,210.99,2.36
8.40,213.63,2.74,218.89,3.39,211.94,2.40
8.80,214.73,2.77,220.26,3.44,212.91,2.43
9.20,215.85,2.79,221.64,3.46,213.89,2.45
9.60,216.97,2.81,223.03,3.48,214.87,2.46
10.00,218.09,2.81,224.42,3.48,215.85,2.46
10.40,219.21,2.79,225.81,3.46,216.84,2.45
10.80,220.33,2.77,227.19,3.44,217.81,2.43
11.20,221.43,2.74,228.56,3.39,218.78,2.40
11.60,222.52,2.69,229.91,3.34,219.73,2.36
12.00,223.58,2.64,231.23,3.27,220.67,2.31
12.40,224.63,2.57,232.52,3.18,221.58,2.25
12.80,225.64,2.49,233.77,3.09,222.47,2.18
13.20,226.62,2.40,234.99,2.98,223.32,2.10
13.60,227.56,2.30,236.15,2.85,224.15,2.02
14.00,228.46,2.20,237.27,2.72,224.94,1.92
14.40,229.32,2.08,238.33,2.58,225.69,1.82
14.80,230.12,1.95,239.33,2.42,226.40,1.71
15.20,230.88,1.82,240.27,2.26,227.06,1.59
15.60,231.58,1.68,241.14,2.08,227.67,1.47
16.00,232.22,1.53,241.93,1.90,228.23,1.34
16.40,232.80,1.38,242.65,1.71,228.75,1.21
16.80,233.32,1.22,243.30,1.51,229.20,1.07
17.20,233.78,1.05,243.86,1.31,229.60,0.92
17.60,234.17,0.88,244.34,1.10,229.94,0.78
18.00,234.49,0.71,244.74,0.88,230.22,0.62
18.40,234.74,0.54,245.05,0.67,230.44,0.47
18.80,234.92,0.36,245.27,0.44,230.60,0.31
19.20,235.02,0.18,245.41,0.22,230.69,0.16
19.60,235.06,0.05,245.45,0.06,230.72,0.04
20.00,235.06,-1.05,245.45,-0.71,230.72,-1.34
20.40,234.22,-2.25,244.88,-1.55,229.65,-2.82
20.80,233.26,-2.69,244.21,-1.95,228.47,-3.16
21.20,232.08,-3.27,243.32,-2.57,227.12,-3.53
21.60,230.64,-3.91,242.15,-3.36,225.64,-3.79
22.00,228.95,-4.59,240.64,-4.23,224.09,-3.89
22.40,226.97,-5.34,238.77,-5.04,222.53,-3.86
22.80,224.67,-6.20,236.60,-5.64,221.01,-3.77
23.20,222.01,-7.15,234.25,-5.89,219.52,-3.66
23.60,218.95,-8.06,231.89,-5.70,218.07,-3.55
24.00,215.56,-8.71,229.69,-5.09,216.68,-3.39
24.40,211.98,-8.88,227.82,-4.15,215.36,-3.18
24.80,208.46,-8.38,226.37,-3.10,214.14,-2.92
25.20,205.28,-7.20,225.34,-2.16,213.02,-2.67
25.60,202.70,-5.42,224.63,-1.57,212.00,-2.43
26.00,200.94,-3.22,224.08,-1.39,211.08,-2.14
26.40,200.12,-0.79,223.52,-1.52,210.29,-1.67
26.80,200.31,1.72,222.87,-1.68,209.74,-0.88
27.20,201.50,4.17,222.17,-1.51,209.59,0.34
27.60,203.65,6.37,221.66,-0.71,210.01,1.92
28.00,206.59,8.05,221.61,0.81,211.13,3.66
28.40,210.08,8.98,222.30,2.85,212.94,5.23
28.80,213.78,9.05,223.89,4.99,215.32,6.33
29.20,217.32,8.30,226.29,6.71,218.01,6.74
29.60,220.42,6.96,229.26,7.62,220.71,6.39
30.00,222.89,5.37,232.39,7.53,223.12,5.43
