Format Version,1.23,Take Name,MDC_data_1784191042,Take Notes,,Capture Frame Rate,10,Export Frame Rate,10,Capture Start Time,2026-07-16 06:37:33 PM,Total Frames in Take,,Total Exported Frames,,Rotation Type,XYZ,Length Units,Meters,Coordinate Space,Global

,Type,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
,Name,Tag0,Tag0,Tag0,Tag1,Tag1,Tag1,Tag2,Tag2,Tag2,Midpoint,Midpoint,Midpoint,Purple,Purple,Purple,Pink,Pink,Pink,Green,Green,Green
,ID,Tag0,Tag0,Tag0,Tag1,Tag1,Tag1,Tag2,Tag2,Tag2,Midpoint,Midpoint,Midpoint,Purple,Purple,Purple,Pink,Pink,Pink,Green,Green,Green
,,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position
Timestamp,Time (Seconds),X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
2026-07-16 18:37:33.193,0.000000,0.000000,0.000000,0.000000,0.313067,-0.383693,-0.270409,0.115792,-0.357743,-0.270684,0.214430,-0.370718,-0.270547,0.190234,-0.399224,-0.247473,0.210858,-0.410574,-0.202504,0.236090,-0.402566,-0.242426
2026-07-16 18:37:33.293,0.100000,0.000000,0.000000,0.000000,0.313389,-0.382756,-0.270373,0.115716,-0.358739,-0.270721,0.214552,-0.370747,-0.270547,0.190234,-0.399224,-0.247473,0.210858,-0.410574,-0.202504,0.236090,-0.402566,-0.242426
2026-07-16 18:37:33.393,0.200000,0.000000,0.000000,0.000000,0.325394,-0.375912,-0.256133,0.127057,-0.358202,-0.256716,0.226225,-0.367057,-0.256424,0.202878,-0.395374,-0.232182,0.223955,-0.404315,-0.186880,0.248623,-0.398027,-0.227206
2026-07-16 18:37:33.493,0.300000,0.000000,0.000000,0.000000,0.325065,-0.371865,-0.255222,0.126773,-0.353156,-0.255807,0.225919,-0.362511,-0.255515,0.202549,-0.391328,-0.231272,0.223801,-0.399301,-0.185879,0.248295,-0.393980,-0.226296
2026-07-16 18:37:33.593,0.400000,0.000000,0.000000,0.000000,0.325394,-0.375912,-0.256133,0.127102,-0.357203,-0.256718,0.226248,-0.366558,-0.256425,0.202878,-0.395374,-0.232182,0.224042,-0.403832,-0.186835,0.248623,-0.398027,-0.227206
2026-07-16 18:37:33.693,0.500000,0.000000,0.000000,0.000000,0.312841,-0.371711,-0.267454,0.115244,-0.346698,-0.267766,0.214042,-0.359204,-0.267610,0.189686,-0.388179,-0.244555,0.210515,-0.398573,-0.199457,0.235542,-0.391520,-0.239507
2026-07-16 18:37:33.793,0.599999,0.000000,0.000000,0.000000,0.312990,-0.374723,-0.268250,0.115394,-0.349710,-0.268562,0.214192,-0.362216,-0.268406,0.189835,-0.391191,-0.245351,0.210459,-0.402542,-0.200381,0.235456,-0.395487,-0.240378
2026-07-16 18:37:33.893,0.699999,0.000000,0.000000,0.000000,0.325312,-0.374900,-0.255905,0.126975,-0.357190,-0.256488,0.226143,-0.366045,-0.256197,0.202796,-0.394363,-0.231954,0.224047,-0.402337,-0.186562,0.248746,-0.396052,-0.226942
2026-07-16 18:37:33.993,0.799999,0.000000,0.000000,0.000000,0.325558,-0.377935,-0.256588,0.127266,-0.359227,-0.257173,0.226412,-0.368581,-0.256880,0.203042,-0.397398,-0.232637,0.224119,-0.406338,-0.187335,0.248992,-0.399087,-0.227625
2026-07-16 18:37:34.093,0.899999,0.000000,0.000000,0.000000,0.312691,-0.368698,-0.266658,0.115095,-0.343685,-0.266970,0.213893,-0.356192,-0.266814,0.189537,-0.385166,-0.243759,0.210365,-0.395561,-0.198661,0.235157,-0.389462,-0.238786
2026-07-16 18:37:34.193,0.999999,0.000000,0.000000,0.000000,0.313040,-0.375727,-0.268516,0.115443,-0.350714,-0.268827,0.214242,-0.363221,-0.268671,0.189885,-0.392195,-0.245616,0.210714,-0.402589,-0.200519,0.235506,-0.396491,-0.240643
2026-07-16 18:37:34.293,1.099999,0.000000,0.000000,0.000000,0.325932,-0.377999,-0.256817,0.127348,-0.360238,-0.257400,0.226640,-0.369119,-0.257108,0.203124,-0.398409,-0.232865,0.224201,-0.407350,-0.187563,0.249074,-0.400098,-0.227853
2026-07-16 18:37:34.393,1.199999,0.000000,0.000000,0.000000,0.325558,-0.377935,-0.256588,0.127221,-0.360225,-0.257171,0.226390,-0.369080,-0.256879,0.203042,-0.397398,-0.232637,0.224119,-0.406338,-0.187335,0.248788,-0.400050,-0.227662
2026-07-16 18:37:34.493,1.299999,0.000000,0.000000,0.000000,0.325185,-0.377871,-0.256359,0.127184,-0.358215,-0.256945,0.226184,-0.368043,-0.256652,0.202960,-0.396386,-0.232410,0.224037,-0.405327,-0.187108,0.248705,-0.399038,-0.227434
2026-07-16 18:37:34.593,1.399999,0.000000,0.000000,0.000000,0.312990,-0.374723,-0.268250,0.115394,-0.349710,-0.268562,0.214192,-0.362216,-0.268406,0.189835,-0.391191,-0.245351,0.210459,-0.402542,-0.200381,0.235456,-0.395487,-0.240378
2026-07-16 18:37:34.693,1.499999,0.000000,0.000000,0.000000,0.312841,-0.371711,-0.267454,0.115168,-0.347694,-0.267803,0.214004,-0.359702,-0.267629,0.189686,-0.388179,-0.244555,0.210515,-0.398573,-0.199457,0.235542,-0.391520,-0.239507
2026-07-16 18:37:34.793,1.599998,0.000000,0.000000,0.000000,0.325603,-0.373952,-0.255906,0.127020,-0.356192,-0.256490,0.226312,-0.365072,-0.256198,0.202796,-0.394363,-0.231954,0.223873,-0.403303,-0.186652,0.248746,-0.396052,-0.226942
2026-07-16 18:37:34.893,1.699998,0.000000,0.000000,0.000000,0.312990,-0.374723,-0.268250,0.115470,-0.348714,-0.268525,0.214230,-0.361718,-0.268388,0.189835,-0.391191,-0.245351,0.210459,-0.402542,-0.200381,0.235456,-0.395487,-0.240378
2026-07-16 18:37:34.993,1.799998,0.000000,0.000000,0.000000,0.325603,-0.373952,-0.255906,0.127020,-0.356192,-0.256490,0.226312,-0.365072,-0.256198,0.202796,-0.394363,-0.231954,0.223873,-0.403303,-0.186652,0.248541,-0.397015,-0.226979
2026-07-16 18:37:35.093,1.899998,0.000000,0.000000,0.000000,0.313090,-0.376731,-0.268781,0.115646,-0.349726,-0.269019,0.214368,-0.363229,-0.268900,0.189935,-0.393199,-0.245882,0.210764,-0.403593,-0.200784,0.235556,-0.397495,-0.240908
2026-07-16 18:37:35.193,1.999998,0.000000,0.000000,0.000000,0.313040,-0.375727,-0.268516,0.115443,-0.350714,-0.268827,0.214242,-0.363221,-0.268671,0.189885,-0.392195,-0.245616,0.210509,-0.403546,-0.200647,0.235506,-0.396491,-0.240643
2026-07-16 18:37:35.293,2.099998,0.000000,0.000000,0.000000,0.312891,-0.372715,-0.267720,0.115294,-0.347702,-0.268031,0.214092,-0.360208,-0.267876,0.189736,-0.389183,-0.244820,0.210360,-0.400533,-0.199851,0.235591,-0.392525,-0.239773
2026-07-16 18:37:35.393,2.199998,0.000000,0.000000,0.000000,0.325476,-0.376923,-0.256360,0.127139,-0.359214,-0.256943,0.226308,-0.368069,-0.256652,0.202960,-0.396386,-0.232410,0.224037,-0.405327,-0.187108,0.248910,-0.398075,-0.227397
2026-07-16 18:37:35.493,2.299998,0.000000,0.000000,0.000000,0.313140,-0.377735,-0.269046,0.115543,-0.352722,-0.269358,0.214341,-0.365229,-0.269202,0.189985,-0.394203,-0.246147,0.210609,-0.405554,-0.201177,0.235605,-0.398499,-0.241174
2026-07-16 18:37:35.593,2.399998,0.000000,0.000000,0.000000,0.325230,-0.373888,-0.255678,0.126893,-0.356178,-0.256260,0.226061,-0.365033,-0.255969,0.202714,-0.393351,-0.231727,0.223791,-0.402291,-0.186425,0.248664,-0.395040,-0.226715
2026-07-16 18:37:35.693,2.499998,0.000000,0.000000,0.000000,0.313040,-0.375727,-0.268516,0.115443,-0.350714,-0.268827,0.214242,-0.363221,-0.268671,0.189885,-0.392195,-0.245616,0.210714,-0.402589,-0.200519,0.235506,-0.396491,-0.240643
2026-07-16 18:37:35.793,2.599998,0.000000,0.000000,0.000000,0.313239,-0.379743,-0.269577,0.115643,-0.354730,-0.269889,0.214441,-0.367237,-0.269733,0.190084,-0.396212,-0.246678,0.210708,-0.407562,-0.201708,0.235705,-0.400508,-0.241704
2026-07-16 18:37:35.893,2.699997,0.000000,0.000000,0.000000,0.325230,-0.373888,-0.255678,0.126938,-0.355180,-0.256262,0.226084,-0.364534,-0.255970,0.202714,-0.393351,-0.231727,0.223791,-0.402291,-0.186425,0.248664,-0.395040,-0.226715
2026-07-16 18:37:35.993,2.799997,0.000000,0.000000,0.000000,0.312891,-0.372715,-0.267720,0.115294,-0.347702,-0.268031,0.214092,-0.360208,-0.267876,0.189736,-0.389183,-0.244820,0.210360,-0.400533,-0.199851,0.235591,-0.392525,-0.239773
2026-07-16 18:37:36.093,2.899997,0.000000,0.000000,0.000000,0.312940,-0.373719,-0.267985,0.115344,-0.348706,-0.268297,0.214142,-0.361212,-0.268141,0.189786,-0.390187,-0.245086,0.210410,-0.401538,-0.200116,0.235641,-0.393529,-0.240038
2026-07-16 18:37:36.193,2.999997,0.000000,0.000000,0.000000,0.324983,-0.370853,-0.254995,0.126691,-0.352145,-0.255580,0.225837,-0.361499,-0.255287,0.202467,-0.390316,-0.231044,0.223719,-0.398290,-0.185652,0.248212,-0.392968,-0.226069
2026-07-16 18:37:36.293,3.099997,0.000000,0.000000,0.000000,0.313040,-0.375727,-0.268516,0.115367,-0.351710,-0.268864,0.214203,-0.363719,-0.268690,0.189885,-0.392195,-0.245616,0.210509,-0.403546,-0.200647,0.235506,-0.396491,-0.240643
2026-07-16 18:37:36.393,3.199997,0.000000,0.000000,0.000000,0.313040,-0.375727,-0.268516,0.115367,-0.351710,-0.268864,0.214203,-0.363719,-0.268690,0.189885,-0.392195,-0.245616,0.210509,-0.403546,-0.200647,0.235741,-0.395537,-0.240569
2026-07-16 18:37:36.493,3.299997,0.000000,0.000000,0.000000,0.313239,-0.379743,-0.269577,0.115643,-0.354730,-0.269889,0.214441,-0.367237,-0.269733,0.190084,-0.396212,-0.246678,0.210708,-0.407562,-0.201708,0.235705,-0.400508,-0.241704
2026-07-16 18:37:36.593,3.399997,0.000000,0.000000,0.000000,0.312719,-0.376665,-0.268552,0.115443,-0.350714,-0.268827,0.214081,-0.363689,-0.268690,0.189885,-0.392195,-0.245616,0.210714,-0.402589,-0.200519,0.235506,-0.396491,-0.240643
2026-07-16 18:37:36.693,3.499997,0.000000,0.000000,0.000000,0.312891,-0.372715,-0.267720,0.115294,-0.347702,-0.268031,0.214092,-0.360208,-0.267876,0.189736,-0.389183,-0.244820,0.210565,-0.399577,-0.199723,0.235356,-0.393479,-0.239847
2026-07-16 18:37:36.793,3.599997,0.000000,0.000000,0.000000,0.312990,-0.374723,-0.268250,0.115394,-0.349710,-0.268562,0.214192,-0.362216,-0.268406,0.189835,-0.391191,-0.245351,0.210459,-0.402542,-0.200381,0.235691,-0.394533,-0.240303
