elapsed_s,pressure_mmhg
-28.454,7.548342399777983
-28.452,7.53890835829838
-28.45,7.529503984201116
-28.448,7.5201317557787855
-28.446,7.510794139155028
-28.444,7.501493587091439
-28.442,7.492232537811794
-28.44,7.483013413844148
-28.438000000000002,7.473838620881257
-28.436,7.464710546659629
-28.434,7.455631559857424
-28.432000000000002,7.44660400901139
-28.43,7.437630221452965
-28.428,7.4287125022637115
-28.426000000000002,7.419853133250301
-28.424,7.411054371939441
-28.422,7.4023184505932775
-28.42,7.393647575245969
-28.418,7.385043924762162
-28.416,7.376509649918136
-28.414,7.368046872506353
-28.412,7.359657684464253
-28.41,7.3513441470280165
-28.408,7.343108289912028
-28.406000000000002,7.3349521105146085
-28.404,7.326877573150583
-28.402,7.3188866083110655
-28.400000000000002,7.3109811119507695
-28.398,7.303162944802915
-28.396,7.295433931721637
-28.394000000000002,7.2877958610516
-28.392,7.280250484024442
-28.39,7.272799514181622
-28.388,7.265444626823339
-28.386,7.258187458483285
-28.384,7.2510296064290385
-28.382,7.243972628187849
-28.38,7.237018041097499
-28.378,7.23016732188185
-28.376,7.223421906250651
-28.374000000000002,7.216783188523168
-28.372,7.210252521275162
-28.37,7.2038312150087185
-28.368000000000002,7.1975205378444205
-28.366,7.1913217152352935
-28.364,7.18523592970192
-28.362000000000002,7.179264320588115
-28.36,7.173407983836598
-28.358,7.167667971784154
-28.356,7.16204529297588
-28.354,7.156540911998199
-28.352,7.1511557493304805
-28.35,7.1458906812151515
-28.348,7.140746539546321
-28.346,7.1357241117770105
-28.344,7.130824140845157
-28.342000000000002,7.126047325118557
-28.34,7.121394318358821
-28.338,7.116865729704355
-28.336000000000002,7.1124621236723415
-28.334,7.108184020179739
-28.332,7.104031894583468
-28.330000000000002,7.100006177739963
-28.328,7.096107256084354
-28.326,7.092335471729526
-28.324,7.088691122585437
-28.322,7.085174462499107
-28.32,7.081785701415784
-28.318,7.078525005561775
-28.316,7.075392497649369
-28.314,7.072388257104173
-28.312,7.06951232031502
-28.310000000000002,7.066764680906579
-28.308,7.064145290034792
-28.306,7.061654056705233
-28.304000000000002,7.059290848114405
-28.302,7.057055490013726
-28.3,7.0549477670958645
-28.298000000000002,7.052967423402934
-28.296,7.051114162756021
-28.294,7.049387649205465
-28.292,7.0477875075011385
