elapsed_s,pressure_mmhg
-2.552,19.553954416131933
-2.5500000000000003,19.441580438404454
-2.548,19.3292421418897
-2.5460000000000003,19.216969703720093
-2.544,19.104793271046052
-2.5420000000000003,18.992742941607307
-2.54,18.88084874435045
-2.5380000000000003,18.769140620119142
-2.536,18.65764840244252
-2.5340000000000003,18.546401798446215
-2.532,18.435430369909362
-2.5300000000000002,18.324763514489646
-2.528,18.214430447137296
-2.5260000000000002,18.10446018171806
-2.524,17.99488151286453
-2.5220000000000002,17.88572299807462
-2.52,17.77701294007549
-2.5180000000000002,17.668779369470627
-2.516,17.561050027687333
-2.5140000000000002,17.453852350241398
-2.512,17.34721345033497
-2.5100000000000002,17.241160102802834
-2.508,17.13571872842119
-2.5060000000000002,17.030915378591903
-2.504,16.926775720414458
-2.5020000000000002,16.823325022157224
-2.5,16.72058813913925
-2.498,16.618589500033107
-2.496,16.517353093598516
-2.494,16.416902455855634
-2.492,16.317260657706207
-2.49,16.21845029300994
-2.488,16.120493467122785
-2.486,16.023411785903264
-2.484,15.92722634519247
-2.482,15.831957720772891
-2.48,15.737625958810618
-2.478,15.644250566784647
-2.476,15.551850504906223
-2.474,15.460444178030157
-2.472,15.370049428059241
-2.47,15.280683526842159
-2.468,15.192363169564695
-2.466,15.105104468633652
-2.464,15.018922948052484
-2.462,14.933833538287367
-2.46,14.849850571622092
-2.458,14.766987777999859
-2.456,14.685258281349642
-2.454,14.604674596394432
-2.452,14.525248625938165
-2.45,14.446991658627605
-2.448,14.369914367184755
-2.446,14.29402680710459
-2.444,14.219338415812148
-2.442,14.145858012272495
-2.44,14.073593797046657
-2.438,14.002553352786553
-2.436,13.932743645161855
-2.434,13.864171024211696
-2.432,13.796841226114065
-2.43,13.730759375365809
-2.428,13.665929987366448
-2.426,13.602356971399503
-2.424,13.540043634005377
-2.422,13.478992682740012
-2.42,13.419206230313403
-2.418,13.36068579910181
-2.416,13.303432326027314
-2.414,13.247446167798165
-2.412,13.192727106503291
-2.41,13.139274355553981
-2.408,13.087086565965421
-2.406,13.03616183297031
-2.404,12.986497702956386
-2.402,12.938091180719272
-2.4,12.890938737021635
-2.398,12.845036316449358
-2.396,12.800379345555124
-2.394,12.756962741279724
-2.392,12.71478091964123
-2.39,12.673827804682036
-2.388,12.634096837663291
-2.386,12.595580986495788
-2.384,12.558272755395713
-2.382,12.52216419475313
-2.38,12.487246911200682
-2.378,12.453512077869625
-2.376,12.420950444820052
-2.374,12.389552349631835
-2.372,12.359307728142479
-2.37,12.33020612531795
-2.368,12.302236706242654
-2.366,12.275388267215172
-2.364,12.249649246937052
-2.362,12.22500773778251
-2.36,12.201451497137429
-2.358,12.178967958796331
-2.356,12.157544244406429
-2.354,12.137167174948184
-2.352,12.117823282242236
-2.35,12.099498820472874
-2.348,12.082179777718558
-2.346,12.065851887480168
-2.344,12.050500640197647
-2.342,12.036111294745563
-2.34,12.022668889897934
-2.338,12.010158255752705
-2.336,11.998564025106157
-2.334,11.98787064476765
-2.332,11.978062386804982
-2.33,11.969123359710794
-2.328,11.961037519480534
-2.326,11.953788680593032
-2.324,11.947360526885296
-2.322,11.941736622313798
-2.32,11.936900421595126
-2.318,11.932835280719392
-2.316,11.929524467330324
-2.314,11.92695117096646
-2.3120000000000003,11.925098513158279
-2.31,11.923949557376677
-2.308,11.923487318828805
-2.306,11.923694774098236
-2.3040000000000003,11.924554870627295
-2.302,11.926050536040114
-2.3,11.928164687305383
-2.298,11.930880239737867
-2.2960000000000003,11.934180115837721
-2.294,11.938047253966761
-2.292,11.942464616860999
-2.29,11.947415199978806
-2.2880000000000003,11.952882039684033
-2.286,11.958848221263153
-2.284,11.965296886775391
-2.282,11.97221124273459
-2.2800000000000002,11.979574567621537
-2.278,11.987370219225616
-2.276,11.995581641814995
-2.274,12.004192373135144
-2.2720000000000002,12.01318605123587
-2.27,12.022546421127497
-2.268,12.032257341266961
-2.266,12.042302789874942
-2.2640000000000002,12.052666871085588
-2.262,12.063333820930884
-2.2600000000000002,12.074288013162045
-2.258,12.085513964910367
-2.2560000000000002,12.096996342189625
-2.254,12.108719965241749
-2.2520000000000002,12.120669813727183
-2.25,12.132831031761055
-2.248,12.145188932796048
-2.246,12.157729004352747
-2.244,12.170436912598207
-2.242,12.183298506773387
-2.24,12.196299823470248
-2.238,12.20942709075918
-2.236,12.222666732167282
-2.234,12.236005370507971
-2.232,12.249429831562297
-2.23,12.262927147612551
-2.228,12.276484560829036
-2.226,12.290089526511265
-2.224,12.303729716184996
-2.222,12.317393020556583
-2.22,12.331067552326113
-2.218,12.344741648861024
-2.216,12.358403874731994
-2.214,12.372043024112825
-2.212,12.385648123045918
-2.21,12.399208431574607
-2.208,12.412713445743336
-2.206,12.426152899466283
-2.204,12.439516766264818
-2.202,12.452795260874064
-2.2,12.465978840718924
-2.198,12.479058207260033
-2.196,12.49202430721016
-2.194,12.504868333621742
-2.192,12.517581726846476
-2.19,12.530156175368163
-2.188,12.5425836165101
-2.186,12.554856237018335
-2.184,12.566966473521926
-2.182,12.578907012871444
-2.18,12.590670792356809
-2.178,12.602250999805689
-2.176,12.613641073563507
-2.174,12.62483470235616
-2.172,12.635825825036477
-2.17,12.646608630215281
-2.168,12.65717755577785
-2.166,12.667527288286456
-2.164,12.67765276226994
-2.162,12.68754915940141
-2.16,12.697211907565567
-2.158,12.706636679817203
-2.156,12.715819393232522
-2.154,12.724756207654726
-2.152,12.733443524334987
-2.15,12.741877984469482
-2.148,12.750056467632795
-2.146,12.757976090107718
-2.144,12.765634203111437
-2.142,12.773028390918201
-2.14,12.780156468878584
-2.138,12.787016481335597
-2.136,12.793606699437744
-2.134,12.799925618848912
-2.132,12.805971957354668
-2.13,12.811744652364505
-2.128,12.817242858309886
-2.126,12.822465943938607
-2.124,12.82741348950664
-2.122,12.832085283869135
-2.12,12.836481321472476
-2.118,12.840601799249379
-2.116,12.844447113419182
-2.114,12.84801785619553
-2.112,12.851314812403693
-2.11,12.854338956009542
-2.108,12.857091446561931
-2.106,12.85957362555012
-2.104,12.861787012677903
-2.102,12.863733302056394
-2.1,12.865414358317711
-2.098,12.866832212652232
-2.096,12.867989058772768
-2.094,12.868887248809669
-2.092,12.869529289141456
-2.09,12.869917836165667
-2.088,12.870055692014436
-2.086,12.869945800218954
-2.084,12.869591241326617
-2.082,12.868995228474452
-2.08,12.868161102922274
-2.078,12.867092329548809
-2.076,12.8657924923137
-2.074,12.864265289688252
-2.072,12.862514530057874
-2.0700000000000003,12.860544127099573
-2.068,12.85835809513826
-2.066,12.855960544486175
-2.064,12.85335567676994
-2.0620000000000003,12.850547780250064
-2.06,12.847541225137546
-2.058,12.844340458912125
-2.056,12.840950001646435
-2.0540000000000003,12.83737444133993
-2.052,12.833618429266195
-2.05,12.829686675337072
-2.048,12.825583943487059
-2.0460000000000003,12.821315047081667
-2.044,12.816884844353696
-2.042,12.81229823387156
-2.04,12.80756015004382
-2.0380000000000003,12.802675558663955
-2.036,12.797649452499078
-2.034,12.79248684692589
-2.032,12.787192775616882
-2.0300000000000002,12.781772286279411
-2.028,12.776230436449838
-2.026,12.770572289344308
-2.024,12.764802909767157
-2.0220000000000002,12.758927360077582
-2.02,12.75295069621499
-2.018,12.746877963783424
-2.016,12.740714194195531
-2.0140000000000002,12.734464400876645
-2.012,12.728133575529752
-2.01,12.721726684462407
-2.008,12.715248664977015
-2.0060000000000002,12.708704421826253
-2.004,12.702098823735733
-2.002,12.695436699996144
-2.0,12.688722837127164
-1.998,12.681961975615245
-1.996,12.675158806727216
-1.994,12.668317969401725
-1.992,12.661444047220632
-1.99,12.654541565462642
-1.988,12.64761498824142
-1.986,12.640668715730335
-1.984,12.633707081475771
-1.982,12.626734349800625
-1.98,12.619754713299136
-1.978,12.612772290423742
-1.976,12.605791123164337
-1.9740000000000002,12.598815174820247
-1.972,12.59184832786506
-1.9700000000000002,12.584894381904395
-1.968,12.57795705172656
-1.9660000000000002,12.571039965446124
-1.964,12.56414666274044
-1.9620000000000002,12.557280593179264
-1.96,12.550445114647559
-1.9580000000000002,12.543643491861468
-1.956,12.53687889497756
-1.9540000000000002,12.53015439829572
-1.952,12.523472979056562
-1.9500000000000002,12.516837516334679
-1.948,12.51025079002925
-1.9460000000000002,12.503715479953458
-1.944,12.497234165023828
-1.9420000000000002,12.49080932255032
-1.94,12.484443327627746
-1.9380000000000002,12.47813845262894
-1.936,12.471896866800009
-1.9340000000000002,12.465720635957954
-1.932,12.459611722290889
-1.9300000000000002,12.453571984260952
-1.928,12.44760317660988
-1.9260000000000002,12.441706950467026
-1.924,12.435884853559605
-1.9220000000000002,12.430138330524969
-1.92,12.424468723324713
-1.9180000000000001,12.418877271760206
-1.916,12.413365114088865
-1.9140000000000001,12.407933287740239
-1.912,12.402582730130778
-1.9100000000000001,12.39731427957617
-1.908,12.392128676300075
-1.9060000000000001,12.387026563538162
-1.904,12.382008488736085
-1.9020000000000001,12.377074904839558
-1.9,12.372226171674221
-1.8980000000000001,12.367462557412566
-1.896,12.362784240125082
-1.8940000000000001,12.358191309412893
-1.892,12.353683768119446
-1.8900000000000001,12.349261534119057
-1.888,12.344924442180202
-1.8860000000000001,12.340672245901324
-1.884,12.336504619716584
-1.8820000000000001,12.332421160968588
-1.88,12.328421392044525
-1.8780000000000001,12.32450476257157
-1.876,12.320670651666886
-1.874,12.316918370237218
-1.8719999999999999,12.313247163322758
-1.87,12.309656212480013
-1.8679999999999999,12.306144638198488
-1.866,12.302711502346312
-1.8639999999999999,12.29935581064007
-1.862,12.296076515134251
-1.8599999999999999,12.292872516725893
-1.858,12.289742667670266
-1.8559999999999999,12.286685774103752
-1.854,12.283700598570409
-1.8519999999999999,12.280785862548866
-1.85,12.277940248976325
-1.848,12.275162404766672
-1.846,12.272450943320173
-1.844,12.269804447022674
-1.842,12.267221469732545
-1.84,12.264700539253663
-1.838,12.262240159792627
-1.836,12.25983881439826
-1.834,12.257494967381225
-1.832,12.2552070667115
-1.83,12.252973546391317
-1.828,12.25079282880129
-1.826,12.248663327017574
-1.824,12.246583447098017
-1.822,12.244551590335234
-1.82,12.242566155474476
-1.818,12.240625540894039
-1.816,12.238728146746043
-1.814,12.236872377055562
-1.812,12.23505664177649
-1.81,12.233279358803145
-1.808,12.231538955937108
-1.806,12.229833872809255
-1.804,12.22816256275716
-1.802,12.226523494658176
-1.8,12.224915154718708
-1.798,12.2233360482205
-1.796,12.221784701225053
-1.794,12.22025966223738
-1.792,12.218759503830194
-1.79,12.21728282422945
-1.788,12.215828248861792
-1.786,12.214394431863916
-1.784,12.212980057553297
-1.782,12.211583841859296
-1.78,12.210204533713446
-1.778,12.208840916397902
-1.776,12.207491808851248
-1.774,12.206156066931076
-1.772,12.204832584632928
-1.77,12.203520295265335
-1.768,12.202218172580825
-1.766,12.20092523186285
-1.764,12.199640530968535
-1.762,12.198363171326987
-1.76,12.197092298892967
-1.758,12.195827105055807
-1.756,12.194566827503687
-1.754,12.193310751043567
-1.752,12.19205820837726
-1.75,12.190808580834366
-1.748,12.189561299062827
-1.746,12.188315843677497
-1.744,12.187071745866493
-1.742,12.185828587954243
-1.74,12.184586003919474
-1.738,12.18334367986597
-1.736,12.18210135444362
-1.734,12.18085881921722
-1.732,12.179615918980305
-1.73,12.178372552011307
-1.728,12.177128670269369
-1.726,12.175884279527539
-1.724,12.174639439441204
-1.722,12.173394263549731
-1.72,12.172148919209281
-1.718,12.170903627454583
-1.7160000000000002,12.169658662787262
-1.714,12.168414352888192
-1.7120000000000002,12.167171078251485
-1.71,12.165929271737907
-1.7080000000000002,12.164689418046006
-1.706,12.163452053099794
-1.7040000000000002,12.162217763352537
-1.702,12.160987185006851
-1.7000000000000002,12.159761003151901
-1.698,12.158539950819014
-1.6960000000000002,12.157324807957478
-1.694,12.156116400332543
-1.6920000000000002,12.154915598347527
-1.69,12.153723315791721
-1.6880000000000002,12.152540508515733
-1.686,12.15136817303618
-1.6840000000000002,12.150207345071967
-1.682,12.14905909801472
-1.6800000000000002,12.147924541336245
-1.678,12.14680481893616
-1.6760000000000002,12.145701107433116
-1.674,12.144614614403434
-1.6720000000000002,12.14354657657116
-1.67,12.14249825795387
-1.6680000000000001,12.141470947968712
-1.666,12.140465959503041
-1.6640000000000001,12.139484626953763
-1.662,12.13852830423914
-1.6600000000000001,12.137598362786623
-1.658,12.136696189500112
-1.6560000000000001,12.13582318470986
-1.654,12.134980760108062
-1.6520000000000001,12.134170336672906
-1.65,12.13339334258359
-1.6480000000000001,12.132651211128687
-1.646,12.131945378610112
-1.6440000000000001,12.13127728224492
-1.642,12.13064835806707
