RelativeTime_s,AbsoluteTimestamp_ISO8601
0,2026-06-18T15:56:12.476000
0.002,2026-06-18T15:56:12.478000
0.004,2026-06-18T15:56:12.480000
0.006,2026-06-18T15:56:12.482000
0.008,2026-06-18T15:56:12.484000
0.01,2026-06-18T15:56:12.486000
0.012,2026-06-18T15:56:12.488000
0.014,2026-06-18T15:56:12.490000
0.016,2026-06-18T15:56:12.492000
0.018,2026-06-18T15:56:12.494000
0.02,2026-06-18T15:56:12.496000
0.022,2026-06-18T15:56:12.498000
0.024,2026-06-18T15:56:12.500000
0.026,2026-06-18T15:56:12.502000
0.028,2026-06-18T15:56:12.504000
0.03,2026-06-18T15:56:12.506000
0.032,2026-06-18T15:56:12.508000
0.034,2026-06-18T15:56:12.510000
0.036,2026-06-18T15:56:12.512000
0.038,2026-06-18T15:56:12.514000
0.04,2026-06-18T15:56:12.516000
0.042,2026-06-18T15:56:12.518000
0.044,2026-06-18T15:56:12.520000
0.046,2026-06-18T15:56:12.522000
0.048,2026-06-18T15:56:12.524000
0.05,2026-06-18T15:56:12.526000
0.052,2026-06-18T15:56:12.528000
0.054,2026-06-18T15:56:12.530000
0.056,2026-06-18T15:56:12.532000
0.058,2026-06-18T15:56:12.534000
0.06,2026-06-18T15:56:12.536000
0.062,2026-06-18T15:56:12.538000
0.064,2026-06-18T15:56:12.540000
0.066,2026-06-18T15:56:12.542000
0.068,2026-06-18T15:56:12.544000
0.07,2026-06-18T15:56:12.546000
0.072,2026-06-18T15:56:12.548000
0.074,2026-06-18T15:56:12.550000
0.076,2026-06-18T15:56:12.552000
0.078,2026-06-18T15:56:12.554000
0.08,2026-06-18T15:56:12.556000
0.082,2026-06-18T15:56:12.558000
0.084,2026-06-18T15:56:12.560000
0.086,2026-06-18T15:56:12.562000
0.088,2026-06-18T15:56:12.564000
0.09,2026-06-18T15:56:12.566000
0.092,2026-06-18T15:56:12.568000
0.094,2026-06-18T15:56:12.570000
0.096,2026-06-18T15:56:12.572000
0.098,2026-06-18T15:56:12.574000
0.1,2026-06-18T15:56:12.576000
0.102,2026-06-18T15:56:12.578000
0.104,2026-06-18T15:56:12.580000
0.106,2026-06-18T15:56:12.582000
0.108,2026-06-18T15:56:12.584000
0.11,2026-06-18T15:56:12.586000
0.112,2026-06-18T15:56:12.588000
0.114,2026-06-18T15:56:12.590000
0.116,2026-06-18T15:56:12.592000
0.118,2026-06-18T15:56:12.594000
0.12,2026-06-18T15:56:12.596000
0.122,2026-06-18T15:56:12.598000
0.124,2026-06-18T15:56:12.600000
0.126,2026-06-18T15:56:12.602000
0.128,2026-06-18T15:56:12.604000
0.13,2026-06-18T15:56:12.606000
0.132,2026-06-18T15:56:12.608000
0.134,2026-06-18T15:56:12.610000
0.136,2026-06-18T15:56:12.612000
0.138,2026-06-18T15:56:12.614000
0.14,2026-06-18T15:56:12.616000
0.142,2026-06-18T15:56:12.618000
0.144,2026-06-18T15:56:12.620000
0.146,2026-06-18T15:56:12.622000
0.148,2026-06-18T15:56:12.624000
0.15,2026-06-18T15:56:12.626000
0.152,2026-06-18T15:56:12.628000
0.154,2026-06-18T15:56:12.630000
0.156,2026-06-18T15:56:12.632000
0.158,2026-06-18T15:56:12.634000
0.16,2026-06-18T15:56:12.636000
0.162,2026-06-18T15:56:12.638000
0.164,2026-06-18T15:56:12.640000
0.166,2026-06-18T15:56:12.642000
0.168,2026-06-18T15:56:12.644000
0.17,2026-06-18T15:56:12.646000
0.172,2026-06-18T15:56:12.648000
0.174,2026-06-18T15:56:12.650000
0.176,2026-06-18T15:56:12.652000
0.178,2026-06-18T15:56:12.654000
0.18,2026-06-18T15:56:12.656000
0.182,2026-06-18T15:56:12.658000
0.184,2026-06-18T15:56:12.660000
0.186,2026-06-18T15:56:12.662000
0.188,2026-06-18T15:56:12.664000
0.19,2026-06-18T15:56:12.666000
0.192,2026-06-18T15:56:12.668000
0.194,2026-06-18T15:56:12.670000
0.196,2026-06-18T15:56:12.672000
0.198,2026-06-18T15:56:12.674000
0.2,2026-06-18T15:56:12.676000
0.202,2026-06-18T15:56:12.678000
0.204,2026-06-18T15:56:12.680000
0.206,2026-06-18T15:56:12.682000
0.208,2026-06-18T15:56:12.684000
0.21,2026-06-18T15:56:12.686000
0.212,2026-06-18T15:56:12.688000
0.214,2026-06-18T15:56:12.690000
0.216,2026-06-18T15:56:12.692000
0.218,2026-06-18T15:56:12.694000
0.22,2026-06-18T15:56:12.696000
0.222,2026-06-18T15:56:12.698000
0.224,2026-06-18T15:56:12.700000
0.226,2026-06-18T15:56:12.702000
0.228,2026-06-18T15:56:12.704000
0.23,2026-06-18T15:56:12.706000
0.232,2026-06-18T15:56:12.708000
0.234,2026-06-18T15:56:12.710000
0.236,2026-06-18T15:56:12.712000
0.238,2026-06-18T15:56:12.714000
0.24,2026-06-18T15:56:12.716000
0.242,2026-06-18T15:56:12.718000
0.244,2026-06-18T15:56:12.720000
0.246,2026-06-18T15:56:12.722000
0.248,2026-06-18T15:56:12.724000
0.25,2026-06-18T15:56:12.726000
0.252,2026-06-18T15:56:12.728000
0.254,2026-06-18T15:56:12.730000
0.256,2026-06-18T15:56:12.732000
0.258,2026-06-18T15:56:12.734000
0.26,2026-06-18T15:56:12.736000
0.262,2026-06-18T15:56:12.738000
0.264,2026-06-18T15:56:12.740000
0.266,2026-06-18T15:56:12.742000
0.268,2026-06-18T15:56:12.744000
0.27,2026-06-18T15:56:12.746000
0.272,2026-06-18T15:56:12.748000
0.274,2026-06-18T15:56:12.750000
0.276,2026-06-18T15:56:12.752000
0.278,2026-06-18T15:56:12.754000
0.28,2026-06-18T15:56:12.756000
0.282,2026-06-18T15:56:12.758000
0.284,2026-06-18T15:56:12.760000
0.286,2026-06-18T15:56:12.762000
0.288,2026-06-18T15:56:12.764000
0.29,2026-06-18T15:56:12.766000
0.292,2026-06-18T15:56:12.768000
0.294,2026-06-18T15:56:12.770000
0.296,2026-06-18T15:56:12.772000
0.298,2026-06-18T15:56:12.774000
0.3,2026-06-18T15:56:12.776000
0.302,2026-06-18T15:56:12.778000
0.304,2026-06-18T15:56:12.780000
0.306,2026-06-18T15:56:12.782000
0.308,2026-06-18T15:56:12.784000
0.31,2026-06-18T15:56:12.786000
0.312,2026-06-18T15:56:12.788000
0.314,2026-06-18T15:56:12.790000
0.316,2026-06-18T15:56:12.792000
0.318,2026-06-18T15:56:12.794000
0.32,2026-06-18T15:56:12.796000
0.322,2026-06-18T15:56:12.798000
0.324,2026-06-18T15:56:12.800000
0.326,2026-06-18T15:56:12.802000
0.328,2026-06-18T15:56:12.804000
0.33,2026-06-18T15:56:12.806000
0.332,2026-06-18T15:56:12.808000
0.334,2026-06-18T15:56:12.810000
0.336,2026-06-18T15:56:12.812000
0.338,2026-06-18T15:56:12.814000
0.34,2026-06-18T15:56:12.816000
0.342,2026-06-18T15:56:12.818000
0.344,2026-06-18T15:56:12.820000
0.346,2026-06-18T15:56:12.822000
0.348,2026-06-18T15:56:12.824000
0.35,2026-06-18T15:56:12.826000
0.352,2026-06-18T15:56:12.828000
0.354,2026-06-18T15:56:12.830000
0.356,2026-06-18T15:56:12.832000
0.358,2026-06-18T15:56:12.834000
0.36,2026-06-18T15:56:12.836000
0.362,2026-06-18T15:56:12.838000
0.364,2026-06-18T15:56:12.840000
0.366,2026-06-18T15:56:12.842000
0.368,2026-06-18T15:56:12.844000
0.37,2026-06-18T15:56:12.846000
0.372,2026-06-18T15:56:12.848000
0.374,2026-06-18T15:56:12.850000
0.376,2026-06-18T15:56:12.852000
0.378,2026-06-18T15:56:12.854000
0.38,2026-06-18T15:56:12.856000
0.382,2026-06-18T15:56:12.858000
0.384,2026-06-18T15:56:12.860000
0.386,2026-06-18T15:56:12.862000
0.388,2026-06-18T15:56:12.864000
0.39,2026-06-18T15:56:12.866000
0.392,2026-06-18T15:56:12.868000
0.394,2026-06-18T15:56:12.870000
0.396,2026-06-18T15:56:12.872000
0.398,2026-06-18T15:56:12.874000
0.4,2026-06-18T15:56:12.876000
0.402,2026-06-18T15:56:12.878000
0.404,2026-06-18T15:56:12.880000
0.406,2026-06-18T15:56:12.882000
0.408,2026-06-18T15:56:12.884000
0.41,2026-06-18T15:56:12.886000
0.412,2026-06-18T15:56:12.888000
0.414,2026-06-18T15:56:12.890000
0.416,2026-06-18T15:56:12.892000
0.418,2026-06-18T15:56:12.894000
0.42,2026-06-18T15:56:12.896000
0.422,2026-06-18T15:56:12.898000
0.424,2026-06-18T15:56:12.900000
0.426,2026-06-18T15:56:12.902000
0.428,2026-06-18T15:56:12.904000
0.43,2026-06-18T15:56:12.906000
0.432,2026-06-18T15:56:12.908000
0.434,2026-06-18T15:56:12.910000
0.436,2026-06-18T15:56:12.912000
0.438,2026-06-18T15:56:12.914000
0.44,2026-06-18T15:56:12.916000
0.442,2026-06-18T15:56:12.918000
0.444,2026-06-18T15:56:12.920000
0.446,2026-06-18T15:56:12.922000
0.448,2026-06-18T15:56:12.924000
0.45,2026-06-18T15:56:12.926000
0.452,2026-06-18T15:56:12.928000
0.454,2026-06-18T15:56:12.930000
0.456,2026-06-18T15:56:12.932000
0.458,2026-06-18T15:56:12.934000
0.46,2026-06-18T15:56:12.936000
0.462,2026-06-18T15:56:12.938000
0.464,2026-06-18T15:56:12.940000
0.466,2026-06-18T15:56:12.942000
0.468,2026-06-18T15:56:12.944000
0.47,2026-06-18T15:56:12.946000
0.472,2026-06-18T15:56:12.948000
0.474,2026-06-18T15:56:12.950000
0.476,2026-06-18T15:56:12.952000
0.478,2026-06-18T15:56:12.954000
0.48,2026-06-18T15:56:12.956000
0.482,2026-06-18T15:56:12.958000
0.484,2026-06-18T15:56:12.960000
0.486,2026-06-18T15:56:12.962000
0.488,2026-06-18T15:56:12.964000
0.49,2026-06-18T15:56:12.966000
0.492,2026-06-18T15:56:12.968000
0.494,2026-06-18T15:56:12.970000
0.496,2026-06-18T15:56:12.972000
0.498,2026-06-18T15:56:12.974000
0.5,2026-06-18T15:56:12.976000
0.502,2026-06-18T15:56:12.978000
0.504,2026-06-18T15:56:12.980000
0.506,2026-06-18T15:56:12.982000
0.508,2026-06-18T15:56:12.984000
0.51,2026-06-18T15:56:12.986000
0.512,2026-06-18T15:56:12.988000
0.514,2026-06-18T15:56:12.990000
0.516,2026-06-18T15:56:12.992000
0.518,2026-06-18T15:56:12.994000
0.52,2026-06-18T15:56:12.996000
0.522,2026-06-18T15:56:12.998000
0.524,2026-06-18T15:56:13.000000
0.526,2026-06-18T15:56:13.002000
0.528,2026-06-18T15:56:13.004000
0.53,2026-06-18T15:56:13.006000
0.532,2026-06-18T15:56:13.008000
0.534,2026-06-18T15:56:13.010000
0.536,2026-06-18T15:56:13.012000
0.538,2026-06-18T15:56:13.014000
0.54,2026-06-18T15:56:13.016000
0.542,2026-06-18T15:56:13.018000
0.544,2026-06-18T15:56:13.020000
0.546,2026-06-18T15:56:13.022000
0.548,2026-06-18T15:56:13.024000
0.55,2026-06-18T15:56:13.026000
0.552,2026-06-18T15:56:13.028000
0.554,2026-06-18T15:56:13.030000
0.556,2026-06-18T15:56:13.032000
0.558,2026-06-18T15:56:13.034000
0.56,2026-06-18T15:56:13.036000
0.562,2026-06-18T15:56:13.038000
0.564,2026-06-18T15:56:13.040000
0.566,2026-06-18T15:56:13.042000
0.568,2026-06-18T15:56:13.044000
0.57,2026-06-18T15:56:13.046000
0.572,2026-06-18T15:56:13.048000
0.574,2026-06-18T15:56:13.050000
0.576,2026-06-18T15:56:13.052000
0.578,2026-06-18T15:56:13.054000
0.58,2026-06-18T15:56:13.056000
0.582,2026-06-18T15:56:13.058000
0.584,2026-06-18T15:56:13.060000
0.586,2026-06-18T15:56:13.062000
0.588,2026-06-18T15:56:13.064000
0.59,2026-06-18T15:56:13.066000
0.592,2026-06-18T15:56:13.068000
0.594,2026-06-18T15:56:13.070000
0.596,2026-06-18T15:56:13.072000
0.598,2026-06-18T15:56:13.074000
0.6,2026-06-18T15:56:13.076000
0.602,2026-06-18T15:56:13.078000
0.604,2026-06-18T15:56:13.080000
