Time (s),Position U1 (mm),Velocity U1 (mm/s),Position U2 (mm),Velocity U2 (mm/s),Position U3 (mm),Velocity U3 (mm/s)
0.00,200.00,0.09,202.00,0.10,200.00,0.08
0.40,200.04,0.18,202.04,0.21,200.03,0.16
0.80,200.14,0.36,202.17,0.41,200.12,0.31
1.20,200.32,0.53,202.37,0.62,200.28,0.47
1.60,200.57,0.71,202.66,0.82,200.50,0.62
2.00,200.89,0.88,203.03,1.02,200.77,0.77
2.40,201.27,1.05,203.47,1.21,201.11,0.91
2.80,201.73,1.21,204.00,1.40,201.50,1.06
3.20,202.24,1.37,204.59,1.58,201.95,1.19
3.60,202.82,1.52,205.26,1.76,202.46,1.33
4.00,203.46,1.67,206.00,1.93,203.02,1.46
4.40,204.16,1.81,206.81,2.09,203.62,1.58
4.80,204.91,1.94,207.68,2.25,204.28,1.69
5.20,205.71,2.07,208.61,2.39,204.98,1.80
5.60,206.56,2.18,209.59,2.52,205.72,1.90
6.00,207.46,2.29,210.63,2.65,206.50,2.00
6.40,208.39,2.39,211.71,2.76,207.31,2.08
6.80,209.37,2.48,212.83,2.86,208.16,2.16
7.20,210.37,2.55,214.00,2.95,209.04,2.22
7.60,211.41,2.62,215.20,3.03,209.94,2.28
8.00,212.47,2.68,216.42,3.10,210.87,2.33
8.40,213.55,2.72,217.67,3.15,211.81,2.37
8.80,214.65,2.76,218.94,3.19,212.76,2.40
9.20,215.75,2.78,220.22,3.21,213.73,2.42
9.60,216.87,2.79,221.51,3.23,214.70,2.43
10.00,217.99,2.79,222.80,3.23,215.67,2.43
10.40,219.10,2.78,224.09,3.21,216.65,2.42
10.80,220.21,2.76,225.38,3.19,217.61,2.40
11.20,221.31,2.72,226.64,3.15,218.57,2.37
11.60,222.39,2.68,227.89,3.10,219.51,2.33
12.00,223.45,2.62,229.12,3.03,220.43,2.28
12.40,224.48,2.55,230.32,2.95,221.34,2.22
12.80,225.49,2.48,231.48,2.86,222.21,2.16
13.20,226.46,2.39,232.61,2.76,223.06,2.08
13.60,227.40,2.29,233.69,2.65,223.88,2.00
14.00,228.29,2.18,234.73,2.52,224.66,1.90
14.40,229.15,2.07,235.71,2.39,225.40,1.80
14.80,229.95,1.94,236.64,2.25,226.10,1.69
15.20,230.70,1.81,237.51,2.09,226.75,1.58
15.60,231.40,1.67,238.31,1.93,227.36,1.46
16.00,232.04,1.52,239.05,1.76,227.92,1.33
16.40,232.61,1.37,239.72,1.58,228.42,1.19
16.80,233.13,1.21,240.32,1.40,228.87,1.06
17.20,233.58,1.05,240.84,1.21,229.27,0.91
17.60,233.97,0.88,241.29,1.02,229.60,0.77
18.00,234.29,0.71,241.66,0.82,229.88,0.62
18.40,234.54,0.53,241.95,0.62,230.10,0.47
18.80,234.71,0.36,242.15,0.41,230.25,0.31
19.20,234.82,0.18,242.28,0.21,230.34,0.16
19.60,234.86,0.04,242.32,0.05,230.38,0.04
20.00,234.86,-0.66,242.32,-0.52,230.38,-1.19
20.40,234.33,-1.89,241.90,-0.66,229.42,-2.89
20.80,233.34,-3.07,241.79,-0.10,228.06,-3.83
21.20,231.88,-3.91,241.82,-0.50,226.36,-4.12
21.60,230.21,-4.20,241.39,-2.37,224.77,-3.46
22.00,228.52,-4.45,239.93,-4.83,223.59,-2.49
22.40,226.66,-5.05,237.53,-6.47,222.77,-1.92
22.80,224.47,-5.88,234.76,-6.92,222.06,-1.89
23.20,221.96,-6.67,231.99,-7.00,221.26,-2.17
23.60,219.14,-7.59,229.16,-7.26,220.32,-2.56
24.00,215.88,-8.90,226.18,-7.23,219.21,-2.96
24.40,212.02,-10.10,223.37,-6.20,217.95,-3.12
24.80,207.80,-9.96,221.22,-4.30,216.72,-2.71
25.20,204.05,-7.68,219.93,-2.34,215.79,-1.84
25.60,201.65,-4.15,219.34,-0.96,215.25,-1.23
26.00,200.73,-1.31,219.16,-0.32,214.80,-1.57
26.40,200.60,-0.22,219.09,-0.33,213.99,-2.54
26.80,200.56,0.14,218.90,-0.77,212.77,-2.89
27.20,200.72,1.69,218.48,-1.16,211.68,-1.72
27.60,201.91,4.99,217.97,-0.94,211.39,0.66
28.00,204.71,8.49,217.72,0.25,212.20,3.10
28.40,208.70,10.18,218.16,2.31,213.87,4.68
28.80,212.85,9.59,219.57,4.87,215.95,5.32
29.20,216.37,7.83,222.06,7.44,218.13,5.42
29.60,219.12,6.16,225.52,9.29,220.29,5.27
30.00,221.30,4.93,229.49,9.62,222.34,4.79
30.40,223.06,3.88,233.22,8.11,224.12,3.79
30.80,224.40,2.84,235.98,5.44,225.38,2.41
31.20,225.33,1.92,237.57,2.88,226.04,1.06
31.60,225.94,1.30,238.28,1.30,226.22,0.19
32.00,226.37,1.01,238.61,0.70,226.19,-0.05
32.40,226.74,0.91,238.85,0.54,226.19,0.15
32.80,227.10,0.86,239.04,0.32,226.31,0.43
33.20,227.43,0.82,239.10,-0.14,226.53,0.54
33.60,227.76,0.77,238.93,-0.70,226.74,0.42
34.00,228.05,0.65,238.54,-1.08,226.87,0.19
34.40,228.28,0.42,238.07,-0.88,226.89,-0.08
34.80,228.38,0.13,237.84,0.13,226.80,-0.31
35.20,228.38,-0.02,238.17,1.59,226.64,-0.41
35.60,228.37,0.14,239.11,2.64,226.47,-0.28
36.00,228.49,0.52,240.28,2.49,226.42,0.20
36.40,228.79,0.91,241.10,1.11,226.64,1.04
36.80,229.22,1.24,241.17,-0.68,227.25,2.00
37.20,229.78,1.61,240.56,-1.70,228.24,2.60
37.60,230.51,2.04,239.80,-1.33,229.33,2.39
38.00,231.41,2.26,239.49,0.05,230.16,1.50
38.40,232.32,2.01,239.84,1.37,230.53,0.56
38.80,233.02,1.33,240.59,1.85,230.61,0.11
39.20,233.39,0.62,241.32,1.61,230.62,0.12
39.60,233.51,1.84,241.88,1.24,230.70,-0.31
