Time (s),Position U1 (mm),Velocity U1 (mm/s),Position U2 (mm),Velocity U2 (mm/s),Position U3 (mm),Velocity U3 (mm/s)
0.00,200.00,0.09,202.00,0.11,200.00,0.08
0.40,200.03,0.17,202.04,0.21,200.03,0.15
0.80,200.14,0.35,202.17,0.42,200.12,0.30
1.20,200.31,0.52,202.38,0.63,200.27,0.45
1.60,200.56,0.69,202.68,0.84,200.48,0.59
2.00,200.87,0.86,203.06,1.05,200.74,0.74
2.40,201.24,1.02,203.51,1.25,201.07,0.88
2.80,201.69,1.18,204.05,1.44,201.45,1.01
3.20,202.19,1.34,204.67,1.63,201.88,1.15
3.60,202.76,1.49,205.35,1.81,202.36,1.28
4.00,203.38,1.63,206.11,1.98,202.90,1.40
4.40,204.06,1.77,206.94,2.15,203.48,1.52
4.80,204.79,1.90,207.83,2.31,204.11,1.63
5.20,205.58,2.02,208.79,2.46,204.79,1.73
5.60,206.41,2.13,209.80,2.59,205.50,1.83
6.00,207.28,2.24,210.86,2.72,206.25,1.92
6.40,208.20,2.33,211.98,2.84,207.03,2.00
6.80,209.15,2.42,213.13,2.94,207.85,2.07
7.20,210.13,2.49,214.33,3.03,208.69,2.14
7.60,211.14,2.56,215.56,3.11,209.56,2.20
8.00,212.17,2.61,216.82,3.18,210.45,2.24
8.40,213.23,2.66,218.11,3.23,211.35,2.28
8.80,214.30,2.69,219.41,3.28,212.27,2.31
9.20,215.38,2.71,220.73,3.30,213.20,2.33
9.60,216.47,2.72,222.05,3.32,214.13,2.34
10.00,217.56,2.72,223.38,3.32,215.07,2.34
10.40,218.65,2.71,224.70,3.30,216.01,2.33
10.80,219.73,2.69,226.02,3.28,216.93,2.31
11.20,220.80,2.66,227.32,3.23,217.85,2.28
11.60,221.86,2.61,228.61,3.18,218.76,2.24
12.00,222.89,2.56,229.87,3.11,219.65,2.20
12.40,223.90,2.49,231.10,3.03,220.51,2.14
12.80,224.89,2.42,232.30,2.94,221.36,2.07
13.20,225.84,2.33,233.45,2.84,222.17,2.00
13.60,226.75,2.24,234.57,2.72,222.96,1.92
14.00,227.63,2.13,235.63,2.59,223.71,1.83
14.40,228.46,2.02,236.64,2.46,224.42,1.73
14.80,229.24,1.90,237.60,2.31,225.09,1.63
15.20,229.97,1.77,238.49,2.15,225.72,1.52
15.60,230.65,1.63,239.32,1.98,226.31,1.40
16.00,231.28,1.49,240.08,1.81,226.84,1.28
16.40,231.84,1.34,240.77,1.63,227.33,1.15
16.80,232.35,1.18,241.38,1.44,227.76,1.01
17.20,232.79,1.02,241.92,1.25,228.14,0.88
17.60,233.17,0.86,242.38,1.05,228.46,0.74
18.00,233.48,0.69,242.75,0.84,228.73,0.59
18.40,233.72,0.52,243.05,0.63,228.94,0.45
18.80,233.89,0.35,243.26,0.42,229.09,0.30
19.20,234.00,0.17,243.39,0.21,229.18,0.15
19.60,234.03,0.04,243.43,0.05,229.21,0.04
20.00,234.03,-0.50,243.43,-0.08,229.21,-1.02
20.40,233.64,-1.62,243.37,-0.01,228.39,-2.75
20.80,232.74,-2.95,243.42,0.27,227.01,-4.06
21.20,231.28,-3.95,243.58,0.07,225.14,-4.61
21.60,229.58,-4.27,243.48,-1.34,223.32,-4.01
22.00,227.86,-4.40,242.51,-3.74,221.93,-2.96
22.40,226.06,-4.85,240.49,-5.80,220.95,-2.26
22.80,223.98,-5.59,237.87,-6.61,220.12,-2.09
23.20,221.58,-6.34,235.20,-6.62,219.27,-2.24
23.60,218.91,-7.11,232.57,-6.74,218.33,-2.52
24.00,215.89,-8.23,229.81,-6.92,217.26,-2.90
24.40,212.33,-9.48,227.03,-6.41,216.02,-3.15
24.80,208.31,-9.79,224.69,-4.91,214.74,-2.90
25.20,204.50,-8.10,223.11,-3.04,213.70,-2.03
25.60,201.83,-4.74,222.26,-1.63,213.11,-1.11
26.00,200.71,-1.51,221.81,-1.02,212.81,-0.93
26.40,200.63,0.08,221.44,-1.13,212.37,-1.58
26.80,200.77,0.41,220.90,-1.72,211.54,-2.15
27.20,200.95,1.34,220.07,-2.32,210.65,-1.50
27.60,201.85,4.05,219.05,-2.32,210.35,0.55
28.00,204.19,7.55,218.21,-1.24,211.09,3.03
28.40,207.89,9.76,218.06,0.90,212.77,4.83
28.80,212.00,9.64,218.94,3.70,214.95,5.58
29.20,215.60,7.98,221.02,6.62,217.23,5.65
29.60,218.39,6.17,224.23,8.95,219.47,5.44
30.00,220.54,4.86,228.18,9.86,221.58,4.95
30.40,222.27,3.87,232.12,8.86,223.43,4.02
30.80,223.63,2.90,235.26,6.38,224.80,2.65
31.20,224.60,2.00,237.22,3.64,225.55,1.22
31.60,225.23,1.34,238.18,1.75,225.77,0.19
32.00,225.67,1.00,238.62,0.97,225.70,-0.21
32.40,226.03,0.90,238.95,0.81,225.60,-0.09
32.80,226.38,0.88,239.27,0.69,225.63,0.23
33.20,226.74,0.87,239.50,0.31,225.79,0.45
33.60,227.08,0.84,239.53,-0.25,225.98,0.43
34.00,227.41,0.76,239.30,-0.76,226.13,0.25
34.40,227.68,0.56,238.91,-0.86,226.18,-0.01
34.80,227.85,0.26,238.61,-0.22,226.13,-0.23
35.20,227.90,0.04,238.74,1.04,225.99,-0.37
35.60,227.89,0.08,239.45,2.22,225.83,-0.31
36.00,227.96,0.41,240.52,2.43,225.75,0.07
36.40,228.21,0.82,241.39,1.36,225.89,0.83
36.80,228.62,1.18,241.60,-0.39,226.41,1.80
37.20,229.15,1.51,241.08,-1.64,227.33,2.53
37.60,229.83,1.90,240.29,-1.54,228.43,2.49
38.00,230.67,2.17,239.86,-0.22,229.32,1.66
38.40,231.57,2.03,240.12,1.32,229.76,0.59
38.80,232.29,1.37,240.92,2.17,229.80,-0.07
39.20,232.67,0.57,241.86,2.25,229.70,-0.24
39.60,232.75,1.71,242.72,1.97,229.61,-0.62
40.00,234.03,1.10,243.43,0.81,229.21,-1.53
40.40,233.64,-1.62,243.37,-0.01,228.39,-2.75
40.80,232.74,-2.95,243.42,0.27,227.01,-4.06
41.20,231.28,-3.95,243.58,0.07,225.14,-4.61
41.60,229.58,-4.27,243.48,-1.34,223.32,-4.01
42.00,227.86,-4.40,242.51,-3.74,221.93,-2.96
42.40,226.06,-4.85,240.49,-5.80,220.95,-2.26
42.80,223.98,-5.59,237.87,-6.61,220.12,-2.09
43.20,221.58,-6.34,235.20,-6.62,219.27,-2.24
43.60,218.91,-7.11,232.57,-6.74,218.33,-2.52
44.00,215.89,-8.23,229.81,-6.92,217.26,-2.90
44.40,212.33,-9.48,227.03,-6.41,216.02,-3.15
44.80,208.31,-9.79,224.69,-4.91,214.74,-2.90
45.20,204.50,-8.10,223.11,-3.04,213.70,-2.03
45.60,201.83,-4.74,222.26,-1.63,213.11,-1.11
46.00,200.71,-1.51,221.81,-1.02,212.81,-0.93
46.40,200.63,0.08,221.44,-1.13,212.37,-1.58
46.80,200.77,0.41,220.90,-1.72,211.54,-2.15
47.20,200.95,1.34,220.07,-2.32,210.65,-1.50
47.60,201.85,4.05,219.05,-2.32,210.35,0.55
48.00,204.19,7.55,218.21,-1.24,211.09,3.03
48.40,207.89,9.76,218.06,0.90,212.77,4.83
48.80,212.00,9.64,218.94,3.70,214.95,5.58
49.20,215.60,7.98,221.02,6.62,217.23,5.65
49.60,218.39,6.17,224.23,8.95,219.47,5.44
50.00,220.54,4.86,228.18,9.86,221.58,4.95
50.40,222.27,3.87,232.12,8.86,223.43,4.02
50.80,223.63,2.90,235.26,6.38,224.80,2.65
51.20,224.60,2.00,237.22,3.64,225.55,1.22
51.60,225.23,1.34,238.18,1.75,225.77,0.19
52.00,225.67,1.00,238.62,0.97,225.70,-0.21
52.40,226.03,0.90,238.95,0.81,225.60,-0.09
52.80,226.38,0.88,239.27,0.69,225.63,0.23
53.20,226.74,0.87,239.50,0.31,225.79,0.45
53.60,227.08,0.84,239.53,-0.25,225.98,0.43
54.00,227.41,0.76,239.30,-0.76,226.13,0.25
54.40,227.68,0.56,238.91,-0.86,226.18,-0.01
54.80,227.85,0.26,238.61,-0.22,226.13,-0.23
55.20,227.90,0.04,238.74,1.04,225.99,-0.37
55.60,227.89,0.08,239.45,2.22,225.83,-0.31
56.00,227.96,0.41,240.52,2.43,225.75,0.07
56.40,228.21,0.82,241.39,1.36,225.89,0.83
56.80,228.62,1.18,241.60,-0.39,226.41,1.80
57.20,229.15,1.51,241.08,-1.64,227.33,2.53
57.60,229.83,1.90,240.29,-1.54,228.43,2.49
58.00,230.67,2.17,239.86,-0.22,229.32,1.66
58.40,231.57,2.03,240.12,1.32,229.76,0.59
58.80,232.29,1.37,240.92,2.17,229.80,-0.07
59.20,232.67,0.57,241.86,2.25,229.70,-0.24
59.60,232.75,1.71,242.72,1.97,229.61,-0.62
60.00,234.03,1.10,243.43,0.81,229.21,-1.53
60.40,233.64,-1.62,243.37,-0.01,228.39,-2.75
60.80,232.74,-2.95,243.42,0.27,227.01,-4.06
61.20,231.28,-3.95,243.58,0.07,225.14,-4.61
61.60,229.58,-4.27,243.48,-1.34,223.32,-4.01
62.00,227.86,-4.40,242.51,-3.74,221.93,-2.96
62.40,226.06,-4.85,240.49,-5.80,220.95,-2.26
62.80,223.98,-5.59,237.87,-6.61,220.12,-2.09
63.20,221.58,-6.34,235.20,-6.62,219.27,-2.24
63.60,218.91,-7.11,232.57,-6.74,218.33,-2.52
64.00,215.89,-8.23,229.81,-6.92,217.26,-2.90
64.40,212.33,-9.48,227.03,-6.41,216.02,-3.15
64.80,208.31,-9.79,224.69,-4.91,214.74,-2.90
65.20,204.50,-8.10,223.11,-3.04,213.70,-2.03
65.60,201.83,-4.74,222.26,-1.63,213.11,-1.11
66.00,200.71,-1.51,221.81,-1.02,212.81,-0.93
66.40,200.63,0.08,221.44,-1.13,212.37,-1.58
66.80,200.77,0.41,220.90,-1.72,211.54,-2.15
67.20,200.95,1.34,220.07,-2.32,210.65,-1.50
67.60,201.85,4.05,219.05,-2.32,210.35,0.55
68.00,204.19,7.55,218.21,-1.24,211.09,3.03
68.40,207.89,9.76,218.06,0.90,212.77,4.83
68.80,212.00,9.64,218.94,3.70,214.95,5.58
69.20,215.60,7.98,221.02,6.62,217.23,5.65
69.60,218.39,6.17,224.23,8.95,219.47,5.44
70.00,220.54,4.86,228.18,9.86,221.58,4.95
70.40,222.27,3.87,232.12,8.86,223.43,4.02
70.80,223.63,2.90,235.26,6.38,224.80,2.65
71.20,224.60,2.00,237.22,3.64,225.55,1.22
71.60,225.23,1.34,238.18,1.75,225.77,0.19
72.00,225.67,1.00,238.62,0.97,225.70,-0.21
72.40,226.03,0.90,238.95,0.81,225.60,-0.09
72.80,226.38,0.88,239.27,0.69,225.63,0.23
73.20,226.74,0.87,239.50,0.31,225.79,0.45
73.60,227.08,0.84,239.53,-0.25,225.98,0.43
74.00,227.41,0.76,239.30,-0.76,226.13,0.25
74.40,227.68,0.56,238.91,-0.86,226.18,-0.01
74.80,227.85,0.26,238.61,-0.22,226.13,-0.23
75.20,227.90,0.04,238.74,1.04,225.99,-0.37
75.60,227.89,0.08,239.45,2.22,225.83,-0.31
76.00,227.96,0.41,240.52,2.43,225.75,0.07
