Time (s),Position U1 (mm),Velocity U1 (mm/s),Position U2 (mm),Velocity U2 (mm/s),Position U3 (mm),Velocity U3 (mm/s)
0.00,200.00,0.09,202.00,0.10,200.00,0.08
0.40,200.04,0.18,202.04,0.21,200.03,0.15
0.80,200.14,0.36,202.16,0.41,200.12,0.31
1.20,200.32,0.53,202.37,0.61,200.28,0.46
1.60,200.57,0.71,202.65,0.81,200.49,0.61
2.00,200.89,0.88,203.02,1.01,200.77,0.76
2.40,201.27,1.05,203.46,1.20,201.10,0.90
2.80,201.73,1.21,203.98,1.39,201.49,1.05
3.20,202.24,1.37,204.57,1.57,201.94,1.18
3.60,202.82,1.52,205.24,1.75,202.44,1.31
4.00,203.46,1.67,205.97,1.92,202.99,1.44
4.40,204.16,1.81,206.77,2.08,203.59,1.56
4.80,204.91,1.94,207.64,2.23,204.24,1.68
5.20,205.71,2.07,208.56,2.37,204.93,1.78
5.60,206.56,2.18,209.53,2.51,205.66,1.88
6.00,207.45,2.29,210.56,2.63,206.44,1.98
6.40,208.39,2.39,211.64,2.74,207.25,2.06
6.80,209.36,2.47,212.75,2.84,208.09,2.14
7.20,210.37,2.55,213.91,2.93,208.96,2.20
7.60,211.40,2.62,215.10,3.01,209.85,2.26
8.00,212.46,2.67,216.32,3.07,210.76,2.31
8.40,213.54,2.72,217.56,3.12,211.70,2.35
8.80,214.64,2.75,218.82,3.16,212.64,2.38
9.20,215.75,2.78,220.09,3.19,213.60,2.40
9.60,216.86,2.79,221.37,3.20,214.56,2.41
10.00,217.98,2.79,222.65,3.20,215.53,2.41
10.40,219.09,2.78,223.93,3.19,216.49,2.40
10.80,220.20,2.75,225.20,3.16,217.45,2.38
11.20,221.30,2.72,226.46,3.12,218.39,2.35
11.60,222.38,2.67,227.70,3.07,219.33,2.31
12.00,223.44,2.62,228.92,3.01,220.24,2.26
12.40,224.47,2.55,230.11,2.93,221.14,2.20
12.80,225.48,2.47,231.26,2.84,222.00,2.14
13.20,226.45,2.39,232.38,2.74,222.84,2.06
