elapsed_s,pressure_mmhg
0.156,11.891949021470891
0.158,11.924880629003578
0.16,11.95773892571054
0.162,11.990516171823115
0.164,12.023204701345163
0.166,12.055796927147611
0.168,12.088285345983952
0.17,12.120662543420908
0.172,12.152921198678245
0.174,12.185054089371562
0.176,12.21705409615215
0.178,12.248914207238235
0.18,12.280627522832043
0.182,12.31218725941699
0.184,12.343586753929074
0.186,12.374819467796474
0.188,12.405878990841568
0.19,12.436759045040064
0.192,12.467453488132659
0.194,12.497956317085047
0.196,12.528261671392354
0.198,12.55836383622414
0.2,12.588257245406302
0.202,12.617936484236255
0.20400000000000001,12.647396292127961
0.20600000000000002,12.676631565083358
0.20800000000000002,12.705637357986845
0.21,12.73440888671959
0.212,12.762941530090856
0.214,12.791230831583999
0.216,12.81927250091543
0.218,12.847062415405437
0.22,12.87459662116033
0.222,12.901871334065843
0.224,12.928882940592118
0.226,12.95562799841079
0.228,12.982103236824853
0.22999999999999998,13.008305557012042
0.23199999999999998,13.034232032082475
0.23399999999999999,13.059879906951311
0.236,13.085246598027327
0.238,13.110329692718562
0.24,13.135126948756596
0.242,13.159636293341514
0.244,13.183855822109983
0.246,13.207783797929313
0.248,13.231418649520688
0.25,13.254758969915125
0.252,13.277803514746019
0.254,13.300551200382504
0.256,13.323001101908279
0.258,13.34515245095085
0.26,13.36700463336643
0.262,13.38855718678578
0.264,13.409809798026311
0.266,13.430762300375665
0.268,13.451414670752255
0.27,13.471767026748472
0.272,13.491819623562979
0.274,13.511572850829074
0.276,13.531027229346702
0.278,13.550183407726202
0.28,13.569042158952147
0.28200000000000003,13.58760437687568
0.28400000000000003,13.605871072643527
0.28600000000000003,13.623843371071427
0.28800000000000003,13.641522506969133
0.29000000000000004,13.658909821423748
0.29200000000000004,13.67600675804767
0.29400000000000004,13.692814859197235
0.29600000000000004,13.70933576216788
0.29800000000000004,13.725571195371577
0.30000000000000004,13.74152297450209
0.302,13.757192998693506
0.304,13.772583246677348
0.306,13.787695772943575
0.308,13.80253270391109
0.31,13.817096234113567
0.312,13.83138862240649
0.314,13.845412188200863
0.316,13.859169307728386
0.318,13.872662410342219
0.32,13.885893974856998
0.322,13.89886652593155
0.324,13.911582630497403
0.326,13.9240448942358
0.328,13.936255958105592
0.33,13.948218494924083
0.33199999999999996,13.959935206002951
0.33399999999999996,13.971408817841274
0.33599999999999997,13.982642078877529
