twist,height,volume,pressure,epi_mm,trans_mm,endo_mm
-2.9999288377656304,73.44567672507092,119.12463750617367,12.79937809069837,236.90080204714772,243.43844002992378,235.022637924818
-3.0760248888113564,73.19223444548426,119.57596761114183,13.326640312309099,236.89951227031716,243.52218818547612,234.7467243152427
-3.2395237986774124,72.42898295180913,121.45825497335191,18.516306636352837,236.80846041405198,243.8778372111073,233.98414489923545
-2.974073763770234,71.25719703620054,122.47669378530247,31.431989367646587,236.31158534354725,244.2807730424831,232.94966717460784
-1.6894366432851333,69.76613010107666,119.77727099598856,51.58172608829468,235.06854542349475,243.94586151906674,231.4106792605538
0.38870400019371465,68.20024302493583,117.34734405689053,75.81839439211926,233.0685788400133,242.49232501082605,229.48886499977237
2.652688448343793,66.61145358432978,114.82073808540329,90.38294001668919,230.55359155839378,240.1395283148383,227.65021131108728
4.785222245449476,65.20518303761169,108.28943973189827,97.20076921844124,227.82057712339773,237.4094864992251,226.01456167007248
6.5354147531265365,63.887813838773795,100.73656816780131,103.60564730703929,225.08163568039055,234.5878918650655,224.53325861721714
8.081680933646199,62.299342644769894,92.61998648600814,109.4709781049267,222.38163897379616,231.99383860070824,222.99139723257184
9.737574476255327,60.70249274400932,85.10367093279216,114.2388253563692,219.653172957161,230.4687516966155,221.624889393886
11.463875826070675,59.18146821526481,81.26784427863569,116.31100052632945,216.76834562599885,229.51229320717152,220.12730985536444
13.419071187929955,57.52639553712274,78.86497238677077,119.86694381586554,213.56313317325058,228.827400990983,218.48816889826188
14.746676325488838,55.891262711621806,75.30865675433027,124.11222928982916,209.93574155690948,228.45419768229218,217.1031489166497
15.388964509088535,54.53918782419835,72.88349979122967,129.8049499355632,206.13680889569366,227.90419317846985,215.90542389409322
15.855751355860267,53.82723929167848,71.78169815340614,131.1061032724726,202.85463739245026,226.508043758858,215.09326761725333
15.701476511720136,53.65826141626111,67.55658647842277,127.82480207167653,200.78705214660036,223.90367901120615,214.78156260478133
14.98518345323644,53.519425199099075,60.899779274498115,120.79001137640425,200.0435450075832,220.73652027544216,214.71848143212688
14.72842529672912,53.485463541234026,57.39631980800129,102.83152549940596,200.18043418382643,218.8308022876646,214.63276170592385
14.898199679718438,53.38711453141168,57.23978652707352,76.93976080079044,201.34474505526018,219.33257370296806,214.54818331796926
14.710230150859351,53.04314649522747,57.637048638950475,53.19842945404224,204.11027308005896,221.40518743169486,214.8932709735969
13.635775669299887,53.222834792412755,59.25679297001279,37.16535956903155,207.79577928571368,223.49326000849516,215.95997434810553
11.729985690017442,54.24087243854845,60.35760996365103,25.756716212278697,211.2904108380034,225.20627097518428,217.71738865974538
10.332946525826346,55.58233771603217,60.443021014421014,18.4225934060051,213.8425619047728,226.69677239517378,219.7200915894215
10.018978721842995,56.93380664691511,61.669738926803,14.00311059260638,215.50821122354915,228.03146151642542,221.50967500380108
9.856126501904733,58.173112346560636,63.31935631926218,10.610169904477505,216.80644871586716,229.32739950501718,223.0809899695703
9.370124305161225,59.42374029973272,64.71486486913528,8.861426279733335,218.14824620217203,230.42245647706474,224.2651969674194
8.371831380340797,60.5007608448564,65.73826954939865,8.488793977054703,219.6016333915592,231.44243540974273,225.42411892266134
7.389814461229124,61.379930196271275,67.9518954023065,8.537783751003056,221.0450400037228,232.49125776686662,226.47913544909215
6.869079878381361,62.33298888483595,71.87630901481182,8.317090986822803,222.3770749777659,233.46771838693144,227.34505557236355
6.344223082277871,63.29815606393262,73.81480754756211,8.390959084628342,223.58858650896013,234.22902821337163,228.0126593477804
5.727099556205782,64.10102530224107,75.43026791290725,8.53744409088292,224.69478331720697,234.88772061923987,228.717170173274
5.004473133659497,64.90315878041264,77.44459759876288,8.733610744304315,225.71785011358466,235.40380555756758,229.40660555707487
4.361790181027635,65.79246573887292,78.54822712907888,8.711999246872653,226.6665254406401,235.84798159768837,229.9498593732602
3.774931419249284,66.4812670719986,80.84741546274667,9.725897904926429,227.50298531535574,236.29115991605562,230.36488153519971
3.3245650430224316,66.97340452392389,83.75997911636887,10.109873486836463,228.17623409479455,236.68850140700656,230.6719495490563
2.8990965303168497,67.36210485881502,85.71625111641943,9.792118382623565,228.67945505914548,236.98802964283968,230.89066778138294
2.609805671997505,67.46266717680683,86.49894321955242,9.594175886762983,229.0742163292797,237.20516777322104,231.04331265103144
