RelativeTime_s,AbsoluteTimestamp_ISO8601
0,2026-06-18T16:48:00.915000
0.002,2026-06-18T16:48:00.917000
0.004,2026-06-18T16:48:00.919000
0.006,2026-06-18T16:48:00.921000
0.008,2026-06-18T16:48:00.923000
0.01,2026-06-18T16:48:00.925000
0.012,2026-06-18T16:48:00.927000
0.014,2026-06-18T16:48:00.929000
0.016,2026-06-18T16:48:00.931000
0.018,2026-06-18T16:48:00.933000
0.02,2026-06-18T16:48:00.935000
0.022,2026-06-18T16:48:00.937000
0.024,2026-06-18T16:48:00.939000
0.026,2026-06-18T16:48:00.941000
0.028,2026-06-18T16:48:00.943000
0.03,2026-06-18T16:48:00.945000
0.032,2026-06-18T16:48:00.947000
0.034,2026-06-18T16:48:00.949000
0.036,2026-06-18T16:48:00.951000
0.038,2026-06-18T16:48:00.953000
0.04,2026-06-18T16:48:00.955000
0.042,2026-06-18T16:48:00.957000
0.044,2026-06-18T16:48:00.959000
0.046,2026-06-18T16:48:00.961000
0.048,2026-06-18T16:48:00.963000
0.05,2026-06-18T16:48:00.965000
0.052,2026-06-18T16:48:00.967000
0.054,2026-06-18T16:48:00.969000
0.056,2026-06-18T16:48:00.971000
0.058,2026-06-18T16:48:00.973000
0.06,2026-06-18T16:48:00.975000
0.062,2026-06-18T16:48:00.977000
0.064,2026-06-18T16:48:00.979000
0.066,2026-06-18T16:48:00.981000
0.068,2026-06-18T16:48:00.983000
0.07,2026-06-18T16:48:00.985000
0.072,2026-06-18T16:48:00.987000
0.074,2026-06-18T16:48:00.989000
0.076,2026-06-18T16:48:00.991000
0.078,2026-06-18T16:48:00.993000
0.08,2026-06-18T16:48:00.995000
0.082,2026-06-18T16:48:00.997000
0.084,2026-06-18T16:48:00.999000
0.086,2026-06-18T16:48:01.001000
0.088,2026-06-18T16:48:01.003000
0.09,2026-06-18T16:48:01.005000
0.092,2026-06-18T16:48:01.007000
0.094,2026-06-18T16:48:01.009000
0.096,2026-06-18T16:48:01.011000
0.098,2026-06-18T16:48:01.013000
0.1,2026-06-18T16:48:01.015000
0.102,2026-06-18T16:48:01.017000
0.104,2026-06-18T16:48:01.019000
0.106,2026-06-18T16:48:01.021000
0.108,2026-06-18T16:48:01.023000
0.11,2026-06-18T16:48:01.025000
0.112,2026-06-18T16:48:01.027000
0.114,2026-06-18T16:48:01.029000
0.116,2026-06-18T16:48:01.031000
0.118,2026-06-18T16:48:01.033000
0.12,2026-06-18T16:48:01.035000
0.122,2026-06-18T16:48:01.037000
0.124,2026-06-18T16:48:01.039000
0.126,2026-06-18T16:48:01.041000
0.128,2026-06-18T16:48:01.043000
0.13,2026-06-18T16:48:01.045000
0.132,2026-06-18T16:48:01.047000
0.134,2026-06-18T16:48:01.049000
