RelativeTime_s,AbsoluteTimestamp_ISO8601
0,2026-07-14T19:06:15.193000
0.002,2026-07-14T19:06:15.195000
0.004,2026-07-14T19:06:15.197000
0.006,2026-07-14T19:06:15.199000
0.008,2026-07-14T19:06:15.201000
0.01,2026-07-14T19:06:15.203000
0.012,2026-07-14T19:06:15.205000
0.014,2026-07-14T19:06:15.207000
0.016,2026-07-14T19:06:15.209000
0.018,2026-07-14T19:06:15.211000
0.02,2026-07-14T19:06:15.213000
0.022,2026-07-14T19:06:15.215000
0.024,2026-07-14T19:06:15.217000
0.026,2026-07-14T19:06:15.219000
0.028,2026-07-14T19:06:15.221000
0.03,2026-07-14T19:06:15.223000
0.032,2026-07-14T19:06:15.225000
0.034,2026-07-14T19:06:15.227000
0.036,2026-07-14T19:06:15.229000
0.038,2026-07-14T19:06:15.231000
0.04,2026-07-14T19:06:15.233000
0.042,2026-07-14T19:06:15.235000
0.044,2026-07-14T19:06:15.237000
0.046,2026-07-14T19:06:15.239000
0.048,2026-07-14T19:06:15.241000
0.05,2026-07-14T19:06:15.243000
0.052,2026-07-14T19:06:15.245000
0.054,2026-07-14T19:06:15.247000
0.056,2026-07-14T19:06:15.249000
0.058,2026-07-14T19:06:15.251000
0.06,2026-07-14T19:06:15.253000
0.062,2026-07-14T19:06:15.255000
0.064,2026-07-14T19:06:15.257000
0.066,2026-07-14T19:06:15.259000
0.068,2026-07-14T19:06:15.261000
0.07,2026-07-14T19:06:15.263000
0.072,2026-07-14T19:06:15.265000
0.074,2026-07-14T19:06:15.267000
0.076,2026-07-14T19:06:15.269000
0.078,2026-07-14T19:06:15.271000
0.08,2026-07-14T19:06:15.273000
0.082,2026-07-14T19:06:15.275000
0.084,2026-07-14T19:06:15.277000
0.086,2026-07-14T19:06:15.279000
0.088,2026-07-14T19:06:15.281000
0.09,2026-07-14T19:06:15.283000
0.092,2026-07-14T19:06:15.285000
0.094,2026-07-14T19:06:15.287000
0.096,2026-07-14T19:06:15.289000
0.098,2026-07-14T19:06:15.291000
0.1,2026-07-14T19:06:15.293000
0.102,2026-07-14T19:06:15.295000
0.104,2026-07-14T19:06:15.297000
0.106,2026-07-14T19:06:15.299000
0.108,2026-07-14T19:06:15.301000
0.11,2026-07-14T19:06:15.303000
0.112,2026-07-14T19:06:15.305000
0.114,2026-07-14T19:06:15.307000
0.116,2026-07-14T19:06:15.309000
0.118,2026-07-14T19:06:15.311000
0.12,2026-07-14T19:06:15.313000
0.122,2026-07-14T19:06:15.315000
0.124,2026-07-14T19:06:15.317000
0.126,2026-07-14T19:06:15.319000
0.128,2026-07-14T19:06:15.321000
0.13,2026-07-14T19:06:15.323000
0.132,2026-07-14T19:06:15.325000
0.134,2026-07-14T19:06:15.327000
0.136,2026-07-14T19:06:15.329000
0.138,2026-07-14T19:06:15.331000
0.14,2026-07-14T19:06:15.333000
0.142,2026-07-14T19:06:15.335000
0.144,2026-07-14T19:06:15.337000
0.146,2026-07-14T19:06:15.339000
0.148,2026-07-14T19:06:15.341000
0.15,2026-07-14T19:06:15.343000
0.152,2026-07-14T19:06:15.345000
0.154,2026-07-14T19:06:15.347000
0.156,2026-07-14T19:06:15.349000
0.158,2026-07-14T19:06:15.351000
0.16,2026-07-14T19:06:15.353000
0.162,2026-07-14T19:06:15.355000
0.164,2026-07-14T19:06:15.357000
0.166,2026-07-14T19:06:15.359000
0.168,2026-07-14T19:06:15.361000
0.17,2026-07-14T19:06:15.363000
0.172,2026-07-14T19:06:15.365000
0.174,2026-07-14T19:06:15.367000
0.176,2026-07-14T19:06:15.369000
0.178,2026-07-14T19:06:15.371000
0.18,2026-07-14T19:06:15.373000
0.182,2026-07-14T19:06:15.375000
0.184,2026-07-14T19:06:15.377000
0.186,2026-07-14T19:06:15.379000
0.188,2026-07-14T19:06:15.381000
0.19,2026-07-14T19:06:15.383000
0.192,2026-07-14T19:06:15.385000
0.194,2026-07-14T19:06:15.387000
0.196,2026-07-14T19:06:15.389000
0.198,2026-07-14T19:06:15.391000
0.2,2026-07-14T19:06:15.393000
0.202,2026-07-14T19:06:15.395000
0.204,2026-07-14T19:06:15.397000
0.206,2026-07-14T19:06:15.399000
0.208,2026-07-14T19:06:15.401000
0.21,2026-07-14T19:06:15.403000
0.212,2026-07-14T19:06:15.405000
0.214,2026-07-14T19:06:15.407000
0.216,2026-07-14T19:06:15.409000
0.218,2026-07-14T19:06:15.411000
0.22,2026-07-14T19:06:15.413000
0.222,2026-07-14T19:06:15.415000
0.224,2026-07-14T19:06:15.417000
0.226,2026-07-14T19:06:15.419000
