twist,height,volume,pressure,epi_mm,trans_mm,endo_mm
-3.6820021531208824,71.76186461162273,129.4663910400097,20.104039115357597,238.5674491513777,246.8454633494812,233.4687032151876
-3.4458817297843374,71.36583235294842,128.95022272885637,23.78706739245857,238.0374091315913,245.67865685806555,232.85853510435638
-2.512968200711148,70.75535231945689,124.04340430071159,35.21498203219803,236.99376917539786,244.10767854703292,231.8324578479011
-1.2690999690132005,69.83629065273259,118.7310511229513,49.81105084157938,235.5107133585764,242.51787404229862,230.36040657140725
0.18338887740814336,68.45255405180377,116.46002274903397,66.3492272489993,233.58566910190186,241.09696989171127,228.82040228638283
2.17636998710776,66.89340200516642,115.62563331772388,81.98234561593502,231.3781213020412,239.62597507366556,227.18018703129113
4.06885215782061,65.55666026120261,114.78937916903976,92.04340960844421,229.0431798245187,237.87697834294173,225.4825238362706
5.5471255029727855,64.18401796823213,110.81477211876852,99.51957747309804,226.66342889905127,236.11456869490817,224.07179896961702
7.076986858024524,62.613734505276184,102.53069581326406,107.28002122785678,224.19086384276537,234.2971112585122,222.78275173644005
8.715654533175588,61.10319249887917,93.85175950927797,114.04248749424168,221.49367474046517,232.58837949916483,221.46769712421423
10.650643687095268,59.67586570023846,87.90330363426062,118.46038438942449,218.46998241291962,231.17237223439176,219.88921318873855
12.66437392295848,57.984734465106776,83.49591260254658,120.57448104905305,215.1063741881308,230.41694995626776,218.31613428554041
14.137794195758422,56.17472490821795,80.75997749554944,121.18237950330483,211.5096680466901,230.3225115588808,216.6791657921221
14.95223791543389,54.70795264511468,78.82710280218134,120.9224737531713,207.93846375952216,230.66881656590704,215.04637415100632
15.364448496145464,53.766531361057744,76.45390902268005,120.75557803200252,204.70259693651658,231.0985845099915,213.63359122634984
15.153339227036088,53.21168972967378,74.8844378705283,122.73913214270465,202.11933410257103,231.05092952279225,212.55102032758091
14.4539361646039,52.92226953749909,73.38173598196033,126.34336909707918,200.55869441344538,230.17108929736335,211.9399550662711
14.380718461497722,52.62769173083545,69.67803025862868,128.764950771845,200.0037760808056,228.35023472592957,211.7823208070556
14.619094329193572,52.31117900429459,65.96465686630808,128.51144029612294,200.55404572041544,225.81768016437448,212.07393206442006
14.096008055492314,52.55216431833581,63.68896801415864,122.42002767684136,202.41310719254272,223.35418487474064,212.7574634833623
13.360800103951348,53.269245708477385,61.46768740146071,105.91225612848082,205.48445035309598,221.29135635950558,214.03158321606475
12.116137386090223,54.44301076040637,60.96217516539505,78.63177587731188,209.449492359392,220.31183897906294,215.6952859813349
9.645825780406858,56.289008691532494,60.48094893438558,47.92134645881261,213.8412743124695,220.7938248663778,217.78476887645016
5.942082623363932,58.66559037802581,60.35958445371335,22.797684697166176,218.1467688828664,222.87523431410747,220.35789609542056
2.5172809141733907,61.08810545488932,63.78723671904519,10.235301195568164,221.89885704911865,226.2138160029565,222.9885984477958
0.7026869348324601,63.048993702996135,67.83242079660894,7.247830014920247,224.8661450055997,229.96205946762882,225.21172784078828
0.6749251889462742,64.31975156971022,75.30004961591568,6.825226151451783,227.03082311039853,233.9693349432185,227.09535776284835
1.5789446726265055,65.07653281955888,85.14658610484463,6.829153501956397,228.51842987337326,238.02819433366946,228.61528228811017
3.0038826682933966,65.30454497260047,94.68343856889692,6.966034246520329,229.54140299762705,241.16865218522463,229.53844440625267
4.151167991896093,65.0547087655399,102.66275324335412,7.347922057685028,230.2905081224869,243.35475427524923,230.0165786832806
4.084540498605541,64.96856120703187,107.71782017483459,7.5813808837121055,230.90990532779654,244.7372595031503,230.24141292485078
3.556786454560443,65.32352213693184,111.68216152909648,7.922114421131074,231.47722326173738,245.36048497120012,230.3423786134215
3.0581055449449264,65.74935606630902,114.13746716667151,8.299248827656346,232.0052289345376,245.4604840719684,230.43442364032384
2.7713870032657972,66.12918901448826,115.70649490411633,8.643397740048202,232.4918615161119,245.24781071761925,230.58564179554105
2.243441245301443,66.55581956415553,115.63947170467677,8.978054417514855,232.91218303686713,244.92980093740059,230.76116006175297
1.7922111543252868,66.86387821750392,114.06870399322881,9.497905996938163,233.244850384807,244.65372230034197,230.91540095253885
1.752299941430326,67.06407134375281,112.86126530556136,10.104000668304435,233.48344711575794,244.5175274977775,231.01178123998812
1.522391678100115,67.4015803606892,112.5578384737802,10.403574028107668,233.64162613538946,244.59692692406261,231.01925189908602
1.1196042420789132,67.50387769697774,112.58056171075205,10.717198776632952,233.76269766226014,244.90284192816955,230.95773072014003
1.004501809478241,67.18920891434502,112.54036396850204,10.438174150234662,233.91194403872777,245.37637812813438,230.91898958820437
1.1306110788840331,67.03016482496595,113.35072604503878,10.134879929889797,234.14796659308143,245.92673671419706,231.0021580788321
1.0623396178062978,67.40617211193963,115.23290809751343,9.50479082868204,234.51673934388052,246.4216281074881,231.2898583409488
0.8154603498864895,68.10363062279129,117.59333284696149,9.178451631758765,235.0300974285594,246.75376169743177,231.80222371429844
0.40623787387338545,68.9806981326182,121.08081290029779,9.300946464643701,235.55907833205725,246.88548910913627,232.36352062603822
-0.0895819877800543,70.12974939779689,125.69433529740746,9.560406101431617,236.34018473643664,246.85332643807462,233.16940187221115
-0.7515989779120145,71.0205059472311,126.24760644084125,9.701804098114293,236.97904591331059,246.7522521287655,233.74979866013024
-1.5130505769977256,71.5551428084615,126.73454918657768,10.429770662355304,237.51933138561677,246.6697200589603,234.09888079187064
-1.9636077363763345,71.68236259048615,128.46636318597706,10.991502189732385,237.94634175218195,246.64903544143348,234.21390858753605
-2.530516029647705,71.88131989082403,130.07845707057376,12.27020485711775,238.31656387729197,246.78179521846388,234.11308893232126
-2.800661318864376,71.99132060498596,130.50593937389726,14.869223582579034,238.4482012964055,246.85697890213467,234.04753846130652
