Time (s),Position U1 (mm),Velocity U1 (mm/s),Position U2 (mm),Velocity U2 (mm/s),Position U3 (mm),Velocity U3 (mm/s)
0.00,200.00,0.05,202.00,0.06,200.00,0.04
0.20,200.01,0.10,202.01,0.11,200.01,0.08
0.40,200.04,0.21,202.05,0.22,200.03,0.16
0.60,200.09,0.31,202.10,0.34,200.07,0.24
0.80,200.17,0.41,202.18,0.45,200.13,0.32
1.00,200.26,0.52,202.28,0.56,200.20,0.40
1.20,200.37,0.62,202.40,0.67,200.29,0.48
1.40,200.51,0.72,202.55,0.78,200.39,0.55
1.60,200.66,0.82,202.72,0.89,200.51,0.63
1.80,200.84,0.92,202.91,1.00,200.64,0.71
2.00,201.03,1.02,203.12,1.11,200.79,0.79
2.20,201.25,1.12,203.35,1.21,200.96,0.86
2.40,201.48,1.22,203.60,1.32,201.14,0.94
2.60,201.73,1.31,203.88,1.42,201.33,1.01
2.80,202.00,1.41,204.17,1.52,201.54,1.08
3.00,202.30,1.50,204.49,1.63,201.76,1.15
3.20,202.60,1.59,204.82,1.72,202.00,1.22
3.40,202.93,1.68,205.18,1.82,202.25,1.29
3.60,203.28,1.77,205.55,1.92,202.52,1.36
3.80,203.64,1.86,205.94,2.01,202.80,1.43
4.00,204.02,1.94,206.35,2.10,203.09,1.49
4.20,204.42,2.02,206.78,2.19,203.40,1.56
4.40,204.83,2.11,207.23,2.28,203.71,1.62
4.60,205.26,2.18,207.70,2.37,204.04,1.68
4.80,205.70,2.26,208.18,2.45,204.39,1.74
5.00,206.16,2.33,208.68,2.53,204.74,1.79
5.20,206.64,2.41,209.19,2.61,205.10,1.85
5.40,207.13,2.48,209.72,2.68,205.48,1.90
5.60,207.63,2.54,210.26,2.75,205.86,1.95
5.80,208.14,2.61,210.82,2.82,206.26,2.00
6.00,208.67,2.67,211.39,2.89,206.67,2.05
6.20,209.21,2.73,211.97,2.95,207.08,2.10
6.40,209.76,2.78,212.57,3.01,207.50,2.14
6.60,210.32,2.84,213.18,3.07,207.94,2.18
6.80,210.90,2.89,213.80,3.13,208.38,2.22
7.00,211.48,2.94,214.43,3.18,208.82,2.26
7.20,212.07,2.98,215.07,3.23,209.28,2.29
7.40,212.67,3.02,215.72,3.27,209.74,2.32
7.60,213.28,3.06,216.38,3.31,210.21,2.35
7.80,213.90,3.10,217.05,3.35,210.68,2.38
8.00,214.52,3.13,217.72,3.39,211.16,2.40
8.20,215.15,3.16,218.40,3.42,211.64,2.43
8.40,215.78,3.18,219.09,3.45,212.13,2.45
8.60,216.42,3.21,219.78,3.47,212.62,2.46
8.80,217.06,3.23,220.48,3.49,213.12,2.48
9.00,217.71,3.24,221.18,3.51,213.61,2.49
9.20,218.36,3.26,221.88,3.53,214.11,2.50
9.40,219.01,3.27,222.59,3.54,214.61,2.51
9.60,219.67,3.27,223.30,3.54,215.12,2.52
9.80,220.32,3.28,224.01,3.55,215.62,2.52
10.00,220.98,3.28,224.72,3.55,216.12,2.52
10.20,221.63,3.27,225.43,3.54,216.63,2.52
10.40,222.29,3.27,226.13,3.54,217.13,2.51
10.60,222.94,3.26,226.84,3.53,217.63,2.50
10.80,223.59,3.24,227.54,3.51,218.13,2.49
11.00,224.23,3.23,228.24,3.49,218.63,2.48
11.20,224.88,3.21,228.94,3.47,219.12,2.46
11.40,225.52,3.18,229.63,3.45,219.61,2.45
11.60,226.15,3.16,230.32,3.42,220.10,2.43
11.80,226.78,3.13,231.00,3.39,220.59,2.40
12.00,227.40,3.10,231.67,3.35,221.06,2.38
12.20,228.02,3.06,232.34,3.31,221.54,2.35
12.40,228.63,3.02,233.00,3.27,222.00,2.32
12.60,229.23,2.98,233.65,3.23,222.47,2.29
12.80,229.82,2.94,234.29,3.18,222.92,2.26
13.00,230.40,2.89,234.92,3.13,223.37,2.22
13.20,230.97,2.84,235.54,3.07,223.81,2.18
13.40,231.54,2.78,236.15,3.01,224.24,2.14
13.60,232.09,2.73,236.75,2.95,224.66,2.10
13.80,232.63,2.67,237.33,2.89,225.08,2.05
14.00,233.15,2.61,237.90,2.82,225.49,2.00
14.20,233.67,2.54,238.46,2.75,225.88,1.95
14.40,234.17,2.48,239.00,2.68,226.27,1.90
14.60,234.66,2.41,239.53,2.61,226.64,1.85
14.80,235.13,2.33,240.05,2.53,227.01,1.79
15.00,235.59,2.26,240.54,2.45,227.36,1.74
15.20,236.04,2.18,241.03,2.37,227.70,1.68
15.40,236.47,2.11,241.49,2.28,228.03,1.62
15.60,236.88,2.02,241.94,2.19,228.35,1.56
15.80,237.28,1.94,242.37,2.10,228.65,1.49
16.00,237.66,1.86,242.78,2.01,228.95,1.43
16.20,238.02,1.77,243.17,1.92,229.23,1.36
16.40,238.37,1.68,243.55,1.82,229.49,1.29
16.60,238.69,1.59,243.90,1.72,229.74,1.22
16.80,239.00,1.50,244.24,1.63,229.98,1.15
17.00,239.29,1.41,244.55,1.52,230.20,1.08
17.20,239.57,1.31,244.85,1.42,230.41,1.01
17.40,239.82,1.22,245.12,1.32,230.61,0.94
17.60,240.05,1.12,245.37,1.21,230.79,0.86
17.80,240.27,1.02,245.61,1.11,230.95,0.79
18.00,240.46,0.92,245.82,1.00,231.10,0.71
18.20,240.64,0.82,246.01,0.89,231.24,0.63
18.40,240.79,0.72,246.17,0.78,231.36,0.55
18.60,240.92,0.62,246.32,0.67,231.46,0.48
18.80,241.04,0.52,246.44,0.56,231.55,0.40
19.00,241.13,0.41,246.54,0.45,231.62,0.32
19.20,241.20,0.31,246.62,0.34,231.67,0.24
19.40,241.26,0.21,246.68,0.22,231.71,0.16
19.60,241.29,0.10,246.71,0.11,231.74,0.08
19.80,241.30,0.03,246.72,0.03,231.75,0.02
20.00,241.30,-0.23,246.72,-0.49,231.75,-0.18
20.20,241.21,-0.65,246.53,-1.64,231.67,-0.58
20.40,241.04,-1.30,246.07,-3.25,231.51,-1.20
20.60,240.69,-2.45,245.23,-4.90,231.19,-2.20
20.80,240.06,-3.97,244.11,-5.74,230.63,-3.40
21.00,239.10,-5.46,242.93,-5.50,229.83,-4.47
21.20,237.87,-6.45,241.90,-4.52,228.85,-5.07
21.40,236.52,-6.71,241.12,-3.40,227.80,-5.09
21.60,235.19,-6.35,240.54,-2.70,226.81,-4.62
21.80,233.98,-5.74,240.04,-2.72,225.95,-3.96
22.00,232.89,-5.29,239.46,-3.54,225.23,-3.34
22.20,231.86,-5.22,238.63,-5.02,224.61,-2.91
22.40,230.80,-5.56,237.45,-6.89,224.06,-2.63
22.60,229.64,-6.16,235.87,-8.69,223.56,-2.40
22.80,228.34,-6.80,233.97,-9.98,223.10,-2.18
23.00,226.92,-7.34,231.88,-10.53,222.69,-2.03
23.20,225.41,-7.68,229.76,-10.38,222.29,-1.99
23.40,223.85,-7.82,227.73,-9.89,221.89,-2.02
23.60,222.28,-7.83,225.80,-9.65,221.48,-2.02
23.80,220.71,-7.81,223.87,-10.18,221.08,-1.90
24.00,219.15,-7.88,221.73,-11.58,220.72,-1.69
24.20,217.56,-8.09,219.24,-13.24,220.41,-1.50
24.40,215.91,-8.44,216.43,-14.25,220.13,-1.46
24.60,214.19,-8.83,213.54,-13.88,219.82,-1.65
24.80,212.38,-9.17,210.88,-12.09,219.47,-1.99
25.00,210.52,-9.41,208.70,-9.48,219.03,-2.35
25.20,208.62,-9.56,207.09,-6.85,218.53,-2.59
25.40,206.70,-9.51,205.96,-4.71,218.00,-2.64
25.60,204.81,-9.04,205.20,-3.17,217.47,-2.51
25.80,203.08,-7.85,204.70,-2.12,216.99,-2.22
26.00,201.67,-5.87,204.35,-1.44,216.58,-1.78
26.20,200.73,-3.55,204.12,-1.02,216.28,-1.29
26.40,200.25,-1.51,203.94,-0.82,216.07,-0.84
26.60,200.13,-0.15,203.79,-0.75,215.94,-0.54
26.80,200.19,0.55,203.64,-0.72,215.85,-0.51
27.00,200.35,0.87,203.50,-0.60,215.74,-0.83
27.20,200.54,1.03,203.41,-0.27,215.52,-1.45
27.40,200.76,1.25,203.40,0.29,215.16,-2.03
27.60,201.04,1.87,203.52,0.98,214.71,-2.15
27.80,201.51,3.35,203.79,1.72,214.30,-1.49
28.00,202.38,5.88,204.21,2.50,214.11,-0.12
28.20,203.86,8.95,204.79,3.42,214.25,1.58
28.40,205.96,11.52,205.58,4.58,214.74,3.09
28.60,208.47,12.79,206.62,5.97,215.49,4.05
28.80,211.08,12.64,207.97,7.41,216.36,4.45
29.00,213.52,11.55,209.59,8.62,217.27,4.57
29.20,215.70,10.18,211.41,9.41,218.19,4.73
29.40,217.60,8.95,213.35,9.85,219.16,5.04
29.60,219.28,7.97,215.36,10.20,220.20,5.35
29.80,220.78,7.20,217.43,10.70,221.30,5.46
30.00,222.15,6.57,219.64,11.43,222.39,5.27
