Time (s),Position U1 (mm),Velocity U1 (mm/s),Position U2 (mm),Velocity U2 (mm/s),Position U3 (mm),Velocity U3 (mm/s)
0.00,200.00,0.05,202.00,0.05,200.00,0.04
0.20,200.01,0.10,202.01,0.11,200.01,0.08
0.40,200.04,0.19,202.04,0.22,200.03,0.17
0.60,200.09,0.29,202.10,0.32,200.08,0.25
0.80,200.15,0.38,202.17,0.43,200.13,0.33
1.00,200.24,0.48,202.27,0.54,200.21,0.42
1.20,200.35,0.57,202.39,0.65,200.30,0.50
1.40,200.47,0.67,202.53,0.75,200.41,0.58
1.60,200.61,0.76,202.69,0.86,200.53,0.66
1.80,200.77,0.85,202.87,0.96,200.67,0.74
2.00,200.95,0.95,203.07,1.07,200.83,0.82
2.20,201.15,1.04,203.30,1.17,201.00,0.90
2.40,201.37,1.13,203.54,1.27,201.19,0.98
2.60,201.60,1.21,203.81,1.37,201.40,1.06
2.80,201.85,1.30,204.09,1.47,201.62,1.13
3.00,202.12,1.39,204.39,1.57,201.85,1.21
3.20,202.41,1.47,204.72,1.66,202.10,1.28
3.40,202.71,1.56,205.06,1.75,202.36,1.36
3.60,203.03,1.64,205.42,1.85,202.64,1.43
3.80,203.37,1.72,205.80,1.94,202.93,1.50
4.00,203.72,1.80,206.19,2.03,203.24,1.56
4.20,204.09,1.87,206.61,2.11,203.56,1.63
4.40,204.47,1.95,207.04,2.20,203.89,1.70
4.60,204.86,2.02,207.48,2.28,204.24,1.76
4.80,205.28,2.09,207.95,2.36,204.60,1.82
5.00,205.70,2.16,208.43,2.43,204.97,1.88
5.20,206.14,2.23,208.92,2.51,205.35,1.94
5.40,206.59,2.29,209.43,2.58,205.74,1.99
5.60,207.05,2.35,209.95,2.65,206.15,2.05
5.80,207.53,2.41,210.49,2.72,206.56,2.10
6.00,208.02,2.47,211.04,2.78,206.99,2.15
6.20,208.52,2.52,211.60,2.84,207.42,2.20
6.40,209.03,2.57,212.18,2.90,207.87,2.24
6.60,209.55,2.62,212.76,2.96,208.32,2.29
6.80,210.08,2.67,213.36,3.01,208.78,2.33
7.00,210.62,2.71,213.97,3.06,209.25,2.36
7.20,211.16,2.76,214.59,3.11,209.73,2.40
7.40,211.72,2.79,215.21,3.15,210.21,2.43
7.60,212.28,2.83,215.85,3.19,210.70,2.47
7.80,212.85,2.86,216.49,3.23,211.20,2.49
8.00,213.43,2.89,217.14,3.26,211.70,2.52
8.20,214.01,2.92,217.79,3.29,212.20,2.54
8.40,214.59,2.94,218.45,3.32,212.71,2.56
8.60,215.18,2.97,219.12,3.34,213.23,2.58
8.80,215.78,2.98,219.79,3.36,213.75,2.60
9.00,216.38,3.00,220.47,3.38,214.27,2.61
9.20,216.98,3.01,221.14,3.39,214.79,2.62
9.40,217.58,3.02,221.82,3.40,215.32,2.63
9.60,218.19,3.03,222.51,3.41,215.85,2.64
9.80,218.79,3.03,223.19,3.42,216.37,2.64
10.00,219.40,3.03,223.87,3.42,216.90,2.64
10.20,220.00,3.03,224.55,3.41,217.43,2.64
10.40,220.61,3.02,225.24,3.40,217.96,2.63
10.60,221.21,3.01,225.92,3.39,218.48,2.62
10.80,221.81,3.00,226.59,3.38,219.00,2.61
11.00,222.41,2.98,227.27,3.36,219.53,2.60
11.20,223.01,2.97,227.94,3.34,220.04,2.58
11.40,223.60,2.94,228.61,3.32,220.56,2.56
11.60,224.18,2.92,229.27,3.29,221.07,2.54
11.80,224.77,2.89,229.92,3.26,221.58,2.52
12.00,225.34,2.86,230.57,3.23,222.08,2.49
12.20,225.91,2.83,231.21,3.19,222.57,2.47
12.40,226.47,2.79,231.85,3.15,223.06,2.43
12.60,227.03,2.76,232.47,3.11,223.55,2.40
12.80,227.58,2.71,233.09,3.06,224.02,2.36
13.00,228.11,2.67,233.70,3.01,224.49,2.33
13.20,228.64,2.62,234.29,2.96,224.96,2.29
13.40,229.16,2.57,234.88,2.90,225.41,2.24
13.60,229.67,2.52,235.46,2.84,225.85,2.20
13.80,230.17,2.47,236.02,2.78,226.29,2.15
14.00,230.66,2.41,236.57,2.72,226.71,2.10
14.20,231.14,2.35,237.11,2.65,227.13,2.05
14.40,231.60,2.29,237.63,2.58,227.53,1.99
14.60,232.05,2.23,238.14,2.51,227.93,1.94
14.80,232.49,2.16,238.63,2.43,228.31,1.88
15.00,232.92,2.09,239.11,2.36,228.68,1.82
15.20,233.33,2.02,239.57,2.28,229.04,1.76
15.40,233.72,1.95,240.02,2.20,229.38,1.70
15.60,234.11,1.87,240.45,2.11,229.71,1.63
15.80,234.47,1.80,240.87,2.03,230.03,1.56
16.00,234.82,1.72,241.26,1.94,230.34,1.50
16.20,235.16,1.64,241.64,1.85,230.63,1.43
16.40,235.48,1.56,242.00,1.75,230.91,1.36
16.60,235.78,1.47,242.34,1.66,231.18,1.28
16.80,236.07,1.39,242.67,1.57,231.42,1.21
17.00,236.34,1.30,242.97,1.47,231.66,1.13
17.20,236.59,1.21,243.25,1.37,231.88,1.06
17.40,236.82,1.13,243.52,1.27,232.08,0.98
17.60,237.04,1.04,243.76,1.17,232.27,0.90
17.80,237.24,0.95,243.98,1.07,232.44,0.82
18.00,237.42,0.85,244.19,0.96,232.60,0.74
18.20,237.58,0.76,244.37,0.86,232.74,0.66
