Time (s),Position U1 (mm),Velocity U1 (mm/s),Position U2 (mm),Velocity U2 (mm/s),Position U3 (mm),Velocity U3 (mm/s)
0.00,200.00,0.05,202.00,0.05,200.00,0.04
0.20,200.01,0.10,202.01,0.11,200.01,0.08
0.40,200.04,0.19,202.04,0.22,200.03,0.17
0.60,200.09,0.29,202.10,0.33,200.08,0.25
0.80,200.15,0.38,202.18,0.44,200.13,0.34
1.00,200.24,0.47,202.27,0.55,200.21,0.42
1.20,200.34,0.57,202.39,0.66,200.30,0.50
1.40,200.47,0.66,202.54,0.76,200.41,0.59
1.60,200.61,0.76,202.70,0.87,200.54,0.67
1.80,200.77,0.85,202.88,0.98,200.68,0.75
2.00,200.95,0.94,203.09,1.08,200.84,0.83
2.20,201.14,1.03,203.32,1.18,201.01,0.91
2.40,201.36,1.12,203.56,1.29,201.20,0.99
2.60,201.59,1.21,203.83,1.39,201.41,1.07
2.80,201.84,1.29,204.12,1.49,201.63,1.14
3.00,202.11,1.38,204.43,1.59,201.86,1.22
3.20,202.39,1.46,204.75,1.68,202.12,1.29
3.40,202.69,1.54,205.10,1.78,202.38,1.37
3.60,203.01,1.63,205.47,1.87,202.66,1.44
3.80,203.34,1.70,205.85,1.96,202.96,1.51
4.00,203.69,1.78,206.25,2.05,203.27,1.58
4.20,204.05,1.86,206.67,2.14,203.59,1.64
4.40,204.43,1.93,207.11,2.23,203.92,1.71
4.60,204.83,2.00,207.56,2.31,204.27,1.77
4.80,205.24,2.07,208.03,2.39,204.63,1.84
5.00,205.66,2.14,208.52,2.47,205.01,1.90
5.20,206.09,2.21,209.02,2.54,205.39,1.95
5.40,206.54,2.27,209.54,2.62,205.79,2.01
5.60,207.00,2.33,210.07,2.69,206.20,2.06
5.80,207.47,2.39,210.61,2.76,206.61,2.12
6.00,207.96,2.45,211.17,2.82,207.04,2.17
6.20,208.45,2.50,211.74,2.88,207.48,2.21
6.40,208.96,2.55,212.32,2.94,207.93,2.26
6.60,209.48,2.60,212.92,3.00,208.38,2.30
6.80,210.00,2.65,213.52,3.05,208.85,2.34
7.00,210.54,2.69,214.14,3.10,209.32,2.38
7.20,211.08,2.73,214.77,3.15,209.80,2.42
7.40,211.63,2.77,215.40,3.20,210.29,2.45
7.60,212.19,2.81,216.04,3.24,210.78,2.49
7.80,212.75,2.84,216.70,3.27,211.28,2.51
8.00,213.32,2.87,217.35,3.31,211.79,2.54
8.20,213.90,2.90,218.02,3.34,212.30,2.56
8.40,214.48,2.92,218.69,3.37,212.82,2.59
8.60,215.07,2.94,219.37,3.39,213.34,2.60
8.80,215.66,2.96,220.05,3.41,213.86,2.62
9.00,216.25,2.98,220.73,3.43,214.38,2.63
9.20,216.85,2.99,221.42,3.44,214.91,2.64
9.40,217.45,3.00,222.11,3.45,215.44,2.65
9.60,218.05,3.00,222.80,3.46,215.97,2.66
9.80,218.65,3.01,223.49,3.46,216.50,2.66
10.00,219.25,3.01,224.18,3.46,217.04,2.66
10.20,219.85,3.00,224.88,3.46,217.57,2.66
10.40,220.45,3.00,225.57,3.45,218.10,2.65
10.60,221.05,2.99,226.26,3.44,218.63,2.64
10.80,221.65,2.98,226.95,3.43,219.16,2.63
11.00,222.24,2.96,227.63,3.41,219.68,2.62
11.20,222.83,2.94,228.31,3.39,220.20,2.60
11.40,223.42,2.92,228.99,3.37,220.72,2.59
11.60,224.00,2.90,229.66,3.34,221.24,2.56
11.80,224.58,2.87,230.32,3.31,221.75,2.54
12.00,225.15,2.84,230.98,3.27,222.25,2.51
12.20,225.71,2.81,231.63,3.24,222.75,2.49
12.40,226.27,2.77,232.27,3.20,223.25,2.45
12.60,226.82,2.73,232.91,3.15,223.74,2.42
12.80,227.37,2.69,233.54,3.10,224.22,2.38
13.00,227.90,2.65,234.15,3.05,224.69,2.34
13.20,228.43,2.60,234.76,3.00,225.15,2.30
13.40,228.94,2.55,235.35,2.94,225.61,2.26
13.60,229.45,2.50,235.93,2.88,226.06,2.21
13.80,229.94,2.45,236.51,2.82,226.50,2.17
14.00,230.43,2.39,237.06,2.76,226.93,2.12
14.20,230.90,2.33,237.61,2.69,227.34,2.06
14.40,231.36,2.27,238.14,2.62,227.75,2.01
14.60,231.81,2.21,238.66,2.54,228.15,1.95
14.80,232.24,2.14,239.16,2.47,228.53,1.90
15.00,232.67,2.07,239.64,2.39,228.91,1.84
15.20,233.07,2.00,240.11,2.31,229.27,1.77
15.40,233.47,1.93,240.57,2.23,229.62,1.71
15.60,233.85,1.86,241.00,2.14,229.95,1.64
15.80,234.21,1.78,241.42,2.05,230.27,1.58
16.00,234.56,1.70,241.83,1.96,230.58,1.51
16.20,234.89,1.63,242.21,1.87,230.88,1.44
16.40,235.21,1.54,242.57,1.78,231.16,1.37
16.60,235.51,1.46,242.92,1.68,231.42,1.29
16.80,235.79,1.38,243.25,1.59,231.68,1.22
17.00,236.06,1.29,243.56,1.49,231.91,1.14
17.20,236.31,1.21,243.84,1.39,232.13,1.07
17.40,236.54,1.12,244.11,1.29,232.34,0.99
17.60,236.76,1.03,244.36,1.18,232.53,0.91
17.80,236.95,0.94,244.59,1.08,232.70,0.83
18.00,237.13,0.85,244.79,0.98,232.86,0.75
18.20,237.29,0.76,244.98,0.87,233.00,0.67
