time,twist,height,volume,pressure
0.0,-0.79,0.0,120.0,8.0
0.002506265664160401,-0.9387958037969487,-0.03682534820896869,120.0,14.54697426379344
0.005012531328320802,-1.0603052345517119,-0.08273282078280758,120.0,20.871462602872665
0.007518796992481203,-1.1568858702855052,-0.13681214297205624,120.0,26.95082021799895
0.010025062656641603,-1.230895289019543,-0.19815304002725426,120.0,32.76240230993357
0.012531328320802004,-1.284691068775041,-0.26584523719894115,120.0,38.283564079437824
0.015037593984962405,-1.3206307875732137,-0.3389784597376566,120.0,43.491660727272986
0.017543859649122806,-1.3410720234352769,-0.41664243289394015,120.0,48.36404745420033
0.020050125313283207,-1.348372354382445,-0.49792688191833123,120.0,52.87807946098115
0.022556390977443608,-1.328833316481335,-0.5858609742382472,119.99362583684251,57.14226952043128
0.02506265664160401,-1.2618983467370266,-0.6860093640972231,119.97136149510644,61.3298554827377
0.02756892230576441,-1.1569093423114556,-0.7972265800404388,119.93525294166004,65.3762272391586
0.03007518796992481,-1.0236790617849971,-0.9182566633325152,119.88753059467089,69.21297978513186
0.03258145363408521,-0.8720202637380272,-1.0478436552380728,119.83042487230657,72.7717081160954
0.03508771929824561,-0.7117457067509214,-1.1847315970217323,119.76616619273464,75.98400722748713
0.03759398496240601,-0.5526681494040552,-1.327664529948115,119.69698497412267,78.78147211474493
0.040100250626566414,-0.40460035027780483,-1.4753864952818407,119.62511163463823,81.09569777330672
0.042606516290726815,-0.2672333400815292,-1.6342325957118393,119.54379871414432,82.94394921326011
0.045112781954887216,-0.11962995624467142,-1.8200723003165005,119.4328146030714,84.54882643884125
0.047619047619047616,0.03570562541587547,-2.0251775347340826,119.29759830048852,85.96567948974982
0.05012531328320802,0.19473024571162767,-2.2405013008750974,119.14508741789261,87.2376854351607
0.05263157894736842,0.3534007454541016,-2.4569966006500557,118.9822195667807,88.40802134424878
0.05513784461152882,0.5076739654548135,-2.66561643596947,118.81593235864975,89.51986428618895
0.05764411027568922,0.6535067465252795,-2.857313808743852,118.65316340499676,90.61639133015609
0.06015037593984962,0.7868559294770163,-3.0230417208837124,118.50085031731872,91.7407795453251
0.06265664160401002,0.9044762763814123,-3.157570489699024,118.36551669020635,92.91716227641626
0.06516290726817042,1.0091428113861802,-3.2745459911325003,118.24646185219191,94.08339246713557
0.06766917293233082,1.1047496157061798,-3.37951970624829,118.13684885931383,95.22838786790707
0.07017543859649122,1.1949789319099724,-3.476292235898107,118.02964603949268,96.3503868192826
0.07268170426065163,1.2835130025661188,-3.5686641809336677,117.91782172064899,97.44762766181402
0.07518796992481203,1.3740340702431808,-3.660436142206687,117.79434423070336,98.51834873605317
0.07769423558897243,1.4702243775097195,-3.7554087205688815,117.65218189757634,99.56078838255188
0.08020050125313283,1.5757661669342955,-3.8573825168719647,117.4843030491885,100.57318494186202
0.08270676691729323,1.6942925459111995,-3.9694139193796625,117.27875072291549,101.55523885691828
0.08521303258145363,1.8268812625056412,-4.087690010008717,116.99495562345402,102.51691414502486
0.08771929824561403,1.9709942270499685,-4.210312106581733,116.63501713408009,103.45865948082728
0.09022556390977443,2.1238276475976234,-4.336454155399112,116.21083118776198,104.37829873864987
0.09273182957393483,2.282577732202048,-4.465290102761253,115.73429371746805,105.27365579281681
0.09523809523809523,2.4444406889166865,-4.595993894968557,115.21730065616657,106.14255451765236
0.09774436090225563,2.6066127257949794,-4.727739478321426,114.67174793682591,106.9828187874808
0.10025062656641603,2.7662900508903703,-4.859700799120256,114.10953149241436,107.79227247662632
0.10275689223057644,2.920798551725561,-4.991196266455113,113.53912424566607,108.56956555634592
0.10526315789473684,3.0708395751938746,-5.12399975223781,112.91329177365562,109.32659197155904
0.10776942355889724,3.2186288972419397,-5.258543375568942,112.22233561971957,110.06572206410237
0.11027568922305764,3.365962426004346,-5.394388680095036,111.47794929677602,110.78410169412547
0.11278195488721804,3.5146360696156838,-5.531097209462616,110.69182631774295,111.47887672177772
0.11528822055137844,3.6664457362105427,-5.668230507318216,109.87566019553844,112.14719300720863
0.11779448621553884,3.823187333923512,-5.8053501173083575,109.04114444308053,112.78619641056767
0.12030075187969924,3.986656770889182,-5.94201758307957,108.1999725732872,113.39303279200426
0.12280701754385964,4.158677089158319,-6.077781654067254,107.36313508184512,113.9651337971937
0.12531328320802004,4.341820998760503,-6.211720036885887,106.49961418536216,114.5167915495027
0.12781954887218044,4.535319702364796,-6.344129673927082,105.59650593015391,115.05427861419759
0.13032581453634084,4.736933256418509,-6.475935054982986,104.66631805185133,115.57341563462398
0.13283208020050125,4.944421717368954,-6.608060669845746,103.72155828608541,116.07002325412755
0.13533834586466165,5.1555451416634375,-6.7414310083075115,102.77473436848709,116.53992211605386
0.13784461152882205,5.36806358574927,-6.876970560160429,101.83835403468733,116.97893286374858
0.14035087719298245,5.579737106073762,-7.015603815196647,100.92492502031709,117.38287614055736
0.14285714285714285,5.788325759095635,-7.1582552632078,100.04695506092614,117.74757258990164
0.14536340852130325,5.995418746357555,-7.305426674889116,99.19075838772343,118.09156592449303
0.14786967418546365,6.203871595808261,-7.456559187023007,98.33784822878914,118.43090293798294
0.15037593984962405,6.413345054534883,-7.6109862846659375,97.49352226923017,118.7576668782148
0.15288220551378445,6.623499869624557,-7.768041452874369,96.66307819415344,119.06394099303203
0.15538847117794485,6.833996788164417,-7.927058176704766,95.85181368866589,119.34180853027812
0.15789473684210525,7.0444965572415965,-8.087369941213595,95.0650264378744,119.5833527377964
0.16040100250626566,7.254659923943231,-8.248310231457316,94.30801412688591,119.78065686343038
0.16290726817042606,7.4641476353564515,-8.409212532492388,93.58607444080731,119.92580415502344
0.16541353383458646,7.6747592833234055,-8.570487510896163,92.9037605209998,120.03272606281561
0.16791979949874686,7.888836432608563,-8.733468559284688,92.2572727828686,120.13366056704956
0.17042606516290726,8.104466512636517,-8.897823185018439,91.63830410959679,120.22675699018002
0.17293233082706766,8.31967209643269,-9.06319006971369,91.03852174209453,120.30957757430998
0.17543859649122806,8.532475757022484,-9.229207894986716,90.44959292127206,120.37968456154245
0.17794486215538846,8.740900067431317,-9.395515342453791,89.86318488803956,120.43464019398034
0.18045112781954886,8.942967600684606,-9.561751093731187,89.2709648833072,120.47200671372667
0.18295739348370926,9.13670092980776,-9.727553830435184,88.66460014798521,120.48934636288442
0.18546365914786966,9.320922137763503,-9.892851777204017,88.04210922632063,120.48564753713904
0.18796992481203006,9.497575015549712,-10.05824593872182,87.41669082908477,120.46488185592283
0.19047619047619047,9.668264921276608,-10.22375083464147,86.78910677883897,120.42982412399279
0.19298245614035087,9.83451711929063,-10.389339282812676,86.15921585688211,120.38309004450525
0.19548872180451127,9.997856873938233,-10.554984101085143,85.52687684451315,120.32729532061663
0.19799498746867167,10.159809449565863,-10.720658107308571,84.891948523031,120.2650556554833
0.20050125313283207,10.32190011051996,-10.886334119332673,84.25428967373458,120.19898675226159
0.20300751879699247,10.485654121146977,-11.051984955007152,83.61375907792282,120.1317043141079
0.20551378446115287,10.65313221160596,-11.217612909429183,82.96777749182235,120.06279195135437
0.20802005012531327,10.82641972296954,-11.383319970929971,82.30761961988006,119.98077635520171
0.21052631578947367,11.002904500500879,-11.54908285529996,81.63776764364108,119.88598234704767
0.21303258145363407,11.179532551983508,-11.714861276093112,80.96426627086262,119.78042391060015
0.21553884711779447,11.353249885200956,-11.880614946863398,80.29316020930192,119.66611502956707
0.21804511278195488,11.521002507936755,-12.046303581164777,79.63049416671619,119.54506968765632
0.22055137844611528,11.679736427974431,-12.211886892551215,78.98231285086264,119.41930186857576
0.22305764411027568,11.826397653097516,-12.377324594576677,78.35466096949851,119.29082555603333
0.22556390977443608,11.958571044905842,-12.5429044374027,77.75186896958319,119.16064969866476
0.22807017543859648,12.08005457387598,-12.710804229310718,77.16392031726228,119.02232965180146
0.23057644110275688,12.19356895822197,-12.880333873966725,76.58782804768423,118.87524709634684
0.23308270676691728,12.300965448582524,-13.050148703942341,76.0233104025018,118.72052301846213
0.23558897243107768,12.40409529559635,-13.218904051809181,75.47008562336775,118.55927840430857
0.23809523809523808,12.504809749902158,-13.385255250138863,74.92787195193472,118.39263424004737
0.24060150375939848,12.604960062138655,-13.547857631502994,74.3963876298555,118.2217115118398
0.24310776942355888,12.706397482944556,-13.705366528473196,73.87535089878281,118.04763120584707
0.24561403508771928,12.81070883892801,-13.856500243553976,73.36469701176728,117.87130137434147
0.24812030075187969,12.914810484484915,-14.001672851328031,72.86732416827117,117.68996749927389
0.2506265664160401,13.017661646710437,-14.142166380492597,72.38243447470063,117.5027486231604
0.2531328320802005,13.119759302058432,-14.279076779689577,71.90769945082172,117.31003248385528
0.2556390977443609,13.221600426982773,-14.413499997560875,71.44079061640059,117.11220681921297
0.2581453634085213,13.323681997937317,-14.546531982748398,70.97937949120333,116.90965936708777
0.2606516290726817,13.426500991375933,-14.67926868389405,70.52113759499606,116.70277786533407
0.2631578947368421,13.530554383752484,-14.812806049639732,70.06373644754487,116.49195005180621
0.2656641604010025,13.636333763413548,-14.948259575402318,69.60494006683172,116.27766105044115
0.2681704260651629,13.743834811539106,-15.087274912201163,69.1483401511355,116.06521761089965
0.2706766917293233,13.852664027009315,-15.229063641786842,68.69606952736873,115.85440780960754
0.2731829573934837,13.962524530058007,-15.371773225093243,68.24709195832618,115.64094421584997
0.2756892230576441,14.073119440919019,-15.51355112305425,67.80037120680264,115.42053939891208
0.2781954887218045,14.184151879826185,-15.652544796603754,67.3548710355929,115.18890592807904
0.2807017543859649,14.295324967013341,-15.786901706675637,66.90955520749169,114.94175637263594
