time,twist,height,volume,pressure
0.0,-0.79,0.0,120.0,18.0
0.002506265664160401,-0.9387947257185748,-0.033173018093952955,120.0,22.758844491548274
0.005012531328320802,-1.0603034961148643,-0.07452731545341665,120.0,27.415234067288004
0.007518796992481203,-1.1568838326286632,-0.1232429145895353,120.0,31.964484352545796
0.010025062656641603,-1.2308932566997677,-0.17849983801345304,120.0,36.40191097264826
0.012531328320802004,-1.284689289767972,-0.23947810823631407,120.0,40.722829552921986
0.015037593984962405,-1.3206294532730718,-0.30535774776926256,120.0,44.922555718693594
0.017543859649122806,-1.3410712686548627,-0.3753187791234427,120.0,48.99640509528968
0.020050125313283207,-1.34837225735314,-0.4485412248099987,120.0,52.93969330803685
0.022556390977443608,-1.3288365302236302,-0.52775325248294,119.9941171273032,56.85681175432382
0.02506265664160401,-1.261905354411,-0.6179680246153992,119.97356663973864,60.86965553891059
0.02756892230576441,-1.1569199677711,-0.7181537949331434,119.94023691958844,64.87559204262598
0.03007518796992481,-1.0236928933799843,-0.8271791984334343,119.89618676498,68.76861412849559
0.03258145363408521,-0.8720366543137066,-0.9439128701135339,119.84347497404063,72.44271465954505
0.03508771929824561,-0.7117637736483207,-1.0672234449707039,119.78416034489773,75.79188649879995
0.03759398496240601,-0.5526867744598805,-1.195979558002206,119.72030167567858,78.71012250928595
0.040100250626566414,-0.4046181798244398,-1.3290498442053018,119.65395776451058,81.09141555402864
0.042606516290726815,-0.26725289277283865,-1.4721384493081815,119.57890342374805,82.94371444636911
0.045112781954887216,-0.11965280101303495,-1.6395426740971641,119.47646167170933,84.54860114338547
0.047619047619047616,0.0356796497289234,-1.8243024067433464,119.35165146649332,85.96545767295054
0.05012531328320802,0.19470169463206874,-2.018268371927869,119.21087631561494,87.23746285175281
0.05263157894736842,0.3533705688754333,-2.213291294331873,119.06053972658911,88.40779549648083
0.05513784461152882,0.5076435076380492,-2.4012218986364964,118.90704520693073,89.51963442382313
0.05764411027568922,0.6534777460989488,-2.5739109095228825,118.75679626415474,90.61615845046819
0.06015037593984962,0.7868305194371648,-2.72320905167217,118.61619640577605,91.74054639310455
0.06265664160401002,0.9044561363017745,-2.8444029956216164,118.49126757399785,92.91694737621388
0.06516290726817042,1.0091278186497978,-2.9497829913237568,118.38136544583297,94.08321927090209
0.06766917293233082,1.1047396813979729,-3.044351171898971,118.28017908385614,95.22826708171552
0.07017543859649122,1.194973965401741,-3.131531225309736,118.18121745014732,96.35032413263704
0.07268170426065163,1.2835129115165438,-3.214746839518532,118.07798950678631,97.44762374764956
