time,pressure,twist,height,volume
0.0,18.0,-0.79,0.0,120.0
0.0204081632653061,53.49208910013361,-1.347988,-0.52578,120.0
0.0408163265306122,81.65832752697567,-0.36596,-1.722744,119.573973
0.0612244897959183,92.2416570972436,0.839169,-3.093295,118.32056
0.0816326530612244,101.13766586886572,1.642002,-4.031648,117.172099
0.1020408163265306,108.35044060321268,2.877242,-4.952015,113.220009
0.1224489795918367,113.88541682772278,4.133399,-6.038925,106.519645
0.1428571428571428,117.7475528744147,5.765165,-7.21215,98.512158
0.1632653061224489,119.94180707530708,7.492451,-8.448247,91.446674
0.1836734693877551,120.49028080162624,9.099926,-9.77348,86.063683
0.2040816326530612,120.10313564721734,10.556827,-11.171362,80.518102
0.2244897959183673,119.216958989579,11.748739,-12.503416,74.777305
0.2448979591836734,117.92197267459478,12.780102,-13.784983,69.933215
0.2653061224489796,116.30840381722696,13.737092,-15.015765,65.799113
0.2857142857142857,114.38379389162074,14.521244,-16.027153,61.86272
0.3061224489795918,110.89940164117274,15.180189,-16.807708,57.918348
0.3265306122448979,105.87029449513015,15.531939,-17.398131,54.365488
0.3469387755102041,99.8056053447746,15.059432,-17.779436,51.606867
0.3673469387755102,91.62686601752476,14.399706,-17.909323,50.141962
0.3877551020408163,80.16133150545582,11.469365,-17.506333,50.03
0.4081632653061224,60.37724521306225,10.30313,-17.056976,50.19
0.4285714285714285,34.24598000433365,9.811015,-16.807767,50.0
0.4489795918367347,10.000056976676388,9.300212,-16.200996,51.00254710204082
0.4693877551020408,10.0412267866385,8.903243,-15.205313,52.53075836734693
0.4897959183673469,10.1566589345228,8.505333,-14.013257,53.97920302040816
0.5102040816326531,10.33366629906666,7.974286,-12.756541,55.819744
0.5306122448979592,10.55961919539322,7.410783,-11.524004,57.9589586122449
0.5510204081632653,10.821887034789547,6.893967,-10.4181,60.19083885714285
0.5714285714285714,11.107857111003108,6.387878,-9.481227,62.55840008163265
0.5918367346938775,11.404869595085447,5.884121,-8.797509,64.98674130612245
0.6122448979591837,11.700308734293818,5.393908,-8.192191,67.53580000000001
0.6326530612244898,11.981545805527684,4.948945,-7.592761,70.19235804081632
0.6530612244897959,12.236329712629272,4.498626,-6.998135,73.00568600000001
0.673469387755102,12.47658744574971,3.949494,-6.332655,76.36750759183673
0.6938775510204082,12.71548074917537,3.486269,-5.78377,79.0714906122449
0.7142857142857143,12.955831388656724,3.197248,-5.454975,80.43515648979592
0.7346938775510204,13.200492161701382,3.002596,-5.20427,81.48646848979593
0.7551020408163265,13.452307238244716,2.891791,-4.987765,82.54010534693877
0.7755102040816326,13.714116886480136,2.802438,-4.804743,83.47605791836735
0.7959183673469387,13.988767272823052,2.700408,-4.645659,84.2710389387755
0.8163265306122449,14.279112224538803,2.598323,-4.497584,85.01617208163265
0.836734693877551,14.587967332219808,2.511408,-4.363337,85.64040134693877
0.8571428571428571,14.918903333333336,2.399096,-4.198738,86.506969
0.8775510204081632,15.2814032,2.152008,-3.921305,88.9185811020408
0.8979591836734694,15.6751432,1.801175,-3.501064,93.98423408163264
0.9183673469387756,16.0969088,1.367935,-2.736794,100.12823812244898
0.9387755102040816,16.543511199999998,0.905022,-1.810074,106.9166332244898
0.9591836734693876,17.011692,0.439002,-0.884004,114.0532583265306
0.979591836734694,17.4982592,0.103416,-0.207532,118.96077942857144
1.0,18.0,0.0,-0.0,120.0
