time,twist,height,volume,pressure,epi_mm,trans_mm,endo_mm
0.0,-7.730064408737044,61.67887985755382,97.95634875682838,7.2439280309704115,241.08645833333333,245.37395833333335,230.91783854166667
0.1,-8.150679541786962,61.85948693186589,98.11004868004939,7.508692465612595,241.28814007064761,245.4215433168317,230.89661133457096
0.2,-8.59518613843724,62.08491039309288,98.12668837673631,8.086083342676531,241.53842187499995,245.36795833333335,230.83416145833334
0.30000000000000004,-8.989687502742957,62.29203354441946,98.00342383914779,9.299705321581337,241.6975028362211,245.1299401815182,230.73401015882837
0.4,-9.312473278155439,62.42815088684546,97.7640135927245,11.195400874185063,241.7690065490924,244.73688118811887,230.58483524133666
0.5,-9.542496763158232,62.44960695930916,97.42859458453775,13.36322368536747,241.730078125,244.23868749999997,230.37002604166665
0.6000000000000001,-9.659659849829161,62.331284358950036,97.01537659486644,15.309437210907573,241.5745126856436,243.64604991749184,230.0760481126238
0.7000000000000001,-9.650187593117677,62.06998868574636,96.53321863823514,16.987870561344373,241.30312500000005,243.08333333333348,229.7282552083334
0.8,-9.511939259166814,61.68193622107916,95.97383021532278,18.724920039258237,240.93674428104575,242.552716503268,229.31667432598042
0.9,-9.254899772650214,61.1964220936514,95.31257792220568,20.78748437614075,240.4718453485974,242.08475531146868,228.78341068481856
1.0,-8.897075910672918,60.648189616458914,94.52070009086698,23.11917375578246,239.9455187706271,241.75479579207922,228.30909266707928
1.1,-8.4588902253297,60.070370964225724,93.58301620315008,25.445870470853837,239.38151041666674,241.51223958333335,227.75507812500007
1.2000000000000002,-7.958770558171792,59.489259592001474,92.51073493956953,27.496580095821596,238.78719875893844,241.3691714897593,227.1579598469958
1.3,-7.411669105816853,58.92200387145041,91.34490832480496,29.140351480562924,238.20141190955033,241.30248277640263,226.62037697246288
1.4000000000000001,-6.830908320693683,58.37776139071813,90.15621310973273,30.524501455565243,237.62258018770635,241.2977800123762,226.07706528465351
1.5,-6.231466816380102,57.86151011279932,89.04543637719382,31.932845997671375,237.07265625,241.31848958333333,224.88580729166665
1.6,-5.6313680325682745,57.378337753220855,88.13576530939129,33.57739721031265,236.58911738130098,241.3346666454037,224.56579755044686
1.7000000000000002,-5.049450847226877,56.93566403779894,87.54341789796756,35.53519625658901,236.12062595484625,241.33549717282062,224.24283040411163
1.8,-4.501644726384629,56.54206394246975,87.32848767079169,37.76708781186857,235.68782966040465,241.32162060452796,224.00148196652216
1.9000000000000001,-3.9994852733898107,56.203688277365266,87.44771651840506,40.204160211431606,235.24778295342182,241.2548562474564,223.73526760484035
2.0,-3.551387828222094,55.921017225274284,87.7378145749553,42.8872874720102,234.8330147117855,241.1469718408799,223.52286924975917
2.1,-3.1632702927074163,55.68826702155743,87.94954486101017,45.93574471428291,234.4170353754126,240.92017068894393,223.25501366542906
2.2,-2.8359531981084136,55.495510091128615,87.83014402227504,49.46903578613626,233.9893229166668,240.58307291666677,222.9766927083334
