Time (s),Position U1 (mm),Velocity U1 (mm/s),Position U2 (mm),Velocity U2 (mm/s),Position U3 (mm),Velocity U3 (mm/s)
60.40,234.70,-2.97,242.86,-11.86,232.85,-2.55
60.80,233.41,-3.54,238.15,-11.42,231.83,-2.51
61.20,231.87,-4.00,233.73,-10.35,230.84,-2.35
61.60,230.21,-4.17,229.86,-8.97,229.95,-2.05
62.00,228.53,-4.27,226.56,-7.85,229.20,-1.66
62.40,226.80,-4.58,223.59,-7.12,228.62,-1.32
62.80,224.87,-5.16,220.86,-6.19,228.14,-1.25
63.20,222.67,-5.76,218.64,-4.36,227.61,-1.63
63.60,220.27,-5.99,217.37,-1.56,226.84,-2.46
64.00,217.88,-5.70,217.39,1.46,225.65,-3.54
64.40,215.70,-5.24,218.54,3.61,224.00,-4.53
64.80,213.69,-5.23,220.27,4.11,222.03,-5.04
65.20,211.52,-6.01,221.83,2.96,219.98,-4.84
65.60,208.88,-7.16,222.64,0.91,218.16,-3.95
66.00,205.80,-7.53,222.56,-0.96,216.82,-2.56
66.40,202.86,-5.96,221.88,-1.64,216.10,-0.90
66.80,201.03,-2.12,221.24,-0.68,216.10,0.93
67.20,201.16,3.04,221.33,1.51,216.85,2.80
67.60,203.46,7.71,222.45,3.77,218.34,4.40
68.00,207.33,10.22,224.35,4.93,220.37,5.26
68.40,211.64,10.01,226.39,4.75,222.54,4.99
68.80,215.34,7.89,228.15,3.96,224.36,3.75
69.20,217.95,5.36,229.56,3.34,225.54,2.21
69.60,219.62,3.56,230.82,3.08,226.13,1.13
70.00,220.80,2.83,232.02,2.97,226.44,0.91
70.40,221.89,2.83,233.19,2.95,226.86,1.40
70.80,223.07,3.07,234.38,3.15,227.56,2.09
71.20,224.35,3.29,235.72,3.71,228.52,2.46
71.60,225.70,3.42,237.35,4.50,229.53,2.24
72.00,227.08,3.41,239.31,5.13,230.32,1.53
72.40,228.43,3.17,241.45,5.20,230.75,0.64
72.80,229.62,2.65,243.48,4.52,230.83,-0.11
73.20,230.55,1.97,245.07,3.25,230.67,-0.50
73.60,231.19,1.29,246.08,1.85,230.43,-0.52
74.00,231.58,0.78,246.55,0.75,230.25,-0.28
74.40,231.82,0.48,246.68,0.19,230.20,0.03
74.80,231.97,0.31,246.70,0.12,230.27,0.23
75.20,232.06,0.16,246.77,0.36,230.39,0.18
75.60,232.10,0.02,246.99,0.67,230.42,-0.16
76.00,232.07,-0.09,247.31,0.81,230.26,-0.61
76.40,232.03,-0.07,247.63,0.62,229.93,-0.84
76.80,232.02,0.08,247.81,0.10,229.59,-0.56
77.20,232.10,0.37,247.71,-0.56,229.48,0.29
77.60,232.31,0.75,247.36,-1.02,229.82,1.42
78.00,232.70,1.18,246.90,-1.00,230.62,2.28
78.40,233.26,1.61,246.56,-0.41,231.64,2.48
78.80,233.99,1.99,246.57,0.55,232.60,2.03
79.20,234.85,2.24,247.00,1.44,233.27,1.40
79.60,235.78,1.17,247.72,0.79,233.71,0.75
80.00,235.79,-1.34,247.64,-6.07,233.87,-1.08
80.40,234.70,-2.97,242.86,-11.86,232.85,-2.55
80.80,233.41,-3.54,238.15,-11.42,231.83,-2.51
81.20,231.87,-4.00,233.73,-10.35,230.84,-2.35
81.60,230.21,-4.17,229.86,-8.97,229.95,-2.05
82.00,228.53,-4.27,226.56,-7.85,229.20,-1.66
82.40,226.80,-4.58,223.59,-7.12,228.62,-1.32
82.80,224.87,-5.16,220.86,-6.19,228.14,-1.25
83.20,222.67,-5.76,218.64,-4.36,227.61,-1.63
83.60,220.27,-5.99,217.37,-1.56,226.84,-2.46
84.00,217.88,-5.70,217.39,1.46,225.65,-3.54
84.40,215.70,-5.24,218.54,3.61,224.00,-4.53
84.80,213.69,-5.23,220.27,4.11,222.03,-5.04
85.20,211.52,-6.01,221.83,2.96,219.98,-4.84
85.60,208.88,-7.16,222.64,0.91,218.16,-3.95
86.00,205.80,-7.53,222.56,-0.96,216.82,-2.56
86.40,202.86,-5.96,221.88,-1.64,216.10,-0.90
86.80,201.03,-2.12,221.24,-0.68,216.10,0.93
87.20,201.16,3.04,221.33,1.51,216.85,2.80
87.60,203.46,7.71,222.45,3.77,218.34,4.40
88.00,207.33,10.22,224.35,4.93,220.37,5.26
88.40,211.64,10.01,226.39,4.75,222.54,4.99
88.80,215.34,7.89,228.15,3.96,224.36,3.75
89.20,217.95,5.36,229.56,3.34,225.54,2.21
89.60,219.62,3.56,230.82,3.08,226.13,1.13
90.00,220.80,2.83,232.02,2.97,226.44,0.91
90.40,221.89,2.83,233.19,2.95,226.86,1.40
90.80,223.07,3.07,234.38,3.15,227.56,2.09
91.20,224.35,3.29,235.72,3.71,228.52,2.46
91.60,225.70,3.42,237.35,4.50,229.53,2.24
92.00,227.08,3.41,239.31,5.13,230.32,1.53
92.40,228.43,3.17,241.45,5.20,230.75,0.64
92.80,229.62,2.65,243.48,4.52,230.83,-0.11
93.20,230.55,1.97,245.07,3.25,230.67,-0.50
93.60,231.19,1.29,246.08,1.85,230.43,-0.52
94.00,231.58,0.78,246.55,0.75,230.25,-0.28
94.40,231.82,0.48,246.68,0.19,230.20,0.03
94.80,231.97,0.31,246.70,0.12,230.27,0.23
95.20,232.06,0.16,246.77,0.36,230.39,0.18
95.60,232.10,0.02,246.99,0.67,230.42,-0.16
96.00,232.07,-0.09,247.31,0.81,230.26,-0.61
96.40,232.03,-0.07,247.63,0.62,229.93,-0.84
96.80,232.02,0.08,247.81,0.10,229.59,-0.56
97.20,232.10,0.37,247.71,-0.56,229.48,0.29
97.60,232.31,0.75,247.36,-1.02,229.82,1.42
98.00,232.70,1.18,246.90,-1.00,230.62,2.28
98.40,233.26,1.61,246.56,-0.41,231.64,2.48
98.80,233.99,1.99,246.57,0.55,232.60,2.03
99.20,234.85,2.24,247.00,1.44,233.27,1.40
99.60,235.78,1.17,247.72,0.79,233.71,0.75
100.00,235.79,-1.34,247.64,-6.07,233.87,-1.08
100.40,234.70,-2.97,242.86,-11.86,232.85,-2.55
100.80,233.41,-3.54,238.15,-11.42,231.83,-2.51
101.20,231.87,-4.00,233.73,-10.35,230.84,-2.35
101.60,230.21,-4.17,229.86,-8.97,229.95,-2.05
102.00,228.53,-4.27,226.56,-7.85,229.20,-1.66
102.40,226.80,-4.58,223.59,-7.12,228.62,-1.32
102.80,224.87,-5.16,220.86,-6.19,228.14,-1.25
103.20,222.67,-5.76,218.64,-4.36,227.61,-1.63
103.60,220.27,-5.99,217.37,-1.56,226.84,-2.46
104.00,217.88,-5.70,217.39,1.46,225.65,-3.54
104.40,215.70,-5.24,218.54,3.61,224.00,-4.53
104.80,213.69,-5.23,220.27,4.11,222.03,-5.04
105.20,211.52,-6.01,221.83,2.96,219.98,-4.84
105.60,208.88,-7.16,222.64,0.91,218.16,-3.95
106.00,205.80,-7.53,222.56,-0.96,216.82,-2.56
106.40,202.86,-5.96,221.88,-1.64,216.10,-0.90
106.80,201.03,-2.12,221.24,-0.68,216.10,0.93
107.20,201.16,3.04,221.33,1.51,216.85,2.80
107.60,203.46,7.71,222.45,3.77,218.34,4.40
108.00,207.33,10.22,224.35,4.93,220.37,5.26
108.40,211.64,10.01,226.39,4.75,222.54,4.99
108.80,215.34,7.89,228.15,3.96,224.36,3.75
109.20,217.95,5.36,229.56,3.34,225.54,2.21
109.60,219.62,3.56,230.82,3.08,226.13,1.13
110.00,220.80,2.83,232.02,2.97,226.44,0.91
110.40,221.89,2.83,233.19,2.95,226.86,1.40
110.80,223.07,3.07,234.38,3.15,227.56,2.09
111.20,224.35,3.29,235.72,3.71,228.52,2.46
111.60,225.70,3.42,237.35,4.50,229.53,2.24
112.00,227.08,3.41,239.31,5.13,230.32,1.53
112.40,228.43,3.17,241.45,5.20,230.75,0.64
112.80,229.62,2.65,243.48,4.52,230.83,-0.11
113.20,230.55,1.97,245.07,3.25,230.67,-0.50
113.60,231.19,1.29,246.08,1.85,230.43,-0.52
114.00,231.58,0.78,246.55,0.75,230.25,-0.28
114.40,231.82,0.48,246.68,0.19,230.20,0.03
114.80,231.97,0.31,246.70,0.12,230.27,0.23
115.20,232.06,0.16,246.77,0.36,230.39,0.18
115.60,232.10,0.02,246.99,0.67,230.42,-0.16
116.00,232.07,-0.09,247.31,0.81,230.26,-0.61
116.40,232.03,-0.07,247.63,0.62,229.93,-0.84
116.80,232.02,0.08,247.81,0.10,229.59,-0.56
117.20,232.10,0.37,247.71,-0.56,229.48,0.29
117.60,232.31,0.75,247.36,-1.02,229.82,1.42
118.00,232.70,1.18,246.90,-1.00,230.62,2.28
118.40,233.26,1.61,246.56,-0.41,231.64,2.48
118.80,233.99,1.99,246.57,0.55,232.60,2.03
119.20,234.85,2.24,247.00,1.44,233.27,1.40
119.60,235.78,1.17,247.72,0.79,233.71,0.75
120.00,235.79,-1.34,247.64,-6.07,233.87,-1.08
120.40,234.70,-2.97,242.86,-11.86,232.85,-2.55
120.80,233.41,-3.54,238.15,-11.42,231.83,-2.51
121.20,231.87,-4.00,233.73,-10.35,230.84,-2.35
121.60,230.21,-4.17,229.86,-8.97,229.95,-2.05
122.00,228.53,-4.27,226.56,-7.85,229.20,-1.66
122.40,226.80,-4.58,223.59,-7.12,228.62,-1.32
122.80,224.87,-5.16,220.86,-6.19,228.14,-1.25
123.20,222.67,-5.76,218.64,-4.36,227.61,-1.63
123.60,220.27,-5.99,217.37,-1.56,226.84,-2.46
124.00,217.88,-5.70,217.39,1.46,225.65,-3.54
124.40,215.70,-5.24,218.54,3.61,224.00,-4.53
124.80,213.69,-5.23,220.27,4.11,222.03,-5.04
125.20,211.52,-6.01,221.83,2.96,219.98,-4.84
125.60,208.88,-7.16,222.64,0.91,218.16,-3.95
126.00,205.80,-7.53,222.56,-0.96,216.82,-2.56
126.40,202.86,-5.96,221.88,-1.64,216.10,-0.90
126.80,201.03,-2.12,221.24,-0.68,216.10,0.93
127.20,201.16,3.04,221.33,1.51,216.85,2.80
127.60,203.46,7.71,222.45,3.77,218.34,4.40
128.00,207.33,10.22,224.35,4.93,220.37,5.26
128.40,211.64,10.01,226.39,4.75,222.54,4.99
128.80,215.34,7.89,228.15,3.96,224.36,3.75
129.20,217.95,5.36,229.56,3.34,225.54,2.21
129.60,219.62,3.56,230.82,3.08,226.13,1.13
130.00,220.80,2.83,232.02,2.97,226.44,0.91
130.40,221.89,2.83,233.19,2.95,226.86,1.40
130.80,223.07,3.07,234.38,3.15,227.56,2.09
131.20,224.35,3.29,235.72,3.71,228.52,2.46
131.60,225.70,3.42,237.35,4.50,229.53,2.24
132.00,227.08,3.41,239.31,5.13,230.32,1.53
132.40,228.43,3.17,241.45,5.20,230.75,0.64
132.80,229.62,2.65,243.48,4.52,230.83,-0.11
133.20,230.55,1.97,245.07,3.25,230.67,-0.50
133.60,231.19,1.29,246.08,1.85,230.43,-0.52
134.00,231.58,0.78,246.55,0.75,230.25,-0.28
134.40,231.82,0.48,246.68,0.19,230.20,0.03
134.80,231.97,0.31,246.70,0.12,230.27,0.23
135.20,232.06,0.16,246.77,0.36,230.39,0.18
135.60,232.10,0.02,246.99,0.67,230.42,-0.16
136.00,232.07,-0.09,247.31,0.81,230.26,-0.61
136.40,232.03,-0.07,247.63,0.62,229.93,-0.84
136.80,232.02,0.08,247.81,0.10,229.59,-0.56
137.20,232.10,0.37,247.71,-0.56,229.48,0.29
137.60,232.31,0.75,247.36,-1.02,229.82,1.42
138.00,232.70,1.18,246.90,-1.00,230.62,2.28
138.40,233.26,1.61,246.56,-0.41,231.64,2.48
138.80,233.99,1.99,246.57,0.55,232.60,2.03
139.20,234.85,2.24,247.00,1.44,233.27,1.40
139.60,235.78,1.17,247.72,0.79,233.71,0.75
140.00,235.79,-1.34,247.64,-6.07,233.87,-1.08
140.40,234.70,-2.97,242.86,-11.86,232.85,-2.55
140.80,233.41,-3.54,238.15,-11.42,231.83,-2.51
141.20,231.87,-4.00,233.73,-10.35,230.84,-2.35
141.60,230.21,-4.17,229.86,-8.97,229.95,-2.05
142.00,228.53,-4.27,226.56,-7.85,229.20,-1.66
142.40,226.80,-4.58,223.59,-7.12,228.62,-1.32
142.80,224.87,-5.16,220.86,-6.19,228.14,-1.25
143.20,222.67,-5.76,218.64,-4.36,227.61,-1.63
143.60,220.27,-5.99,217.37,-1.56,226.84,-2.46
144.00,217.88,-5.70,217.39,1.46,225.65,-3.54
144.40,215.70,-5.24,218.54,3.61,224.00,-4.53
144.80,213.69,-5.23,220.27,4.11,222.03,-5.04
145.20,211.52,-6.01,221.83,2.96,219.98,-4.84
145.60,208.88,-7.16,222.64,0.91,218.16,-3.95
146.00,205.80,-7.53,222.56,-0.96,216.82,-2.56
146.40,202.86,-5.96,221.88,-1.64,216.10,-0.90
146.80,201.03,-2.12,221.24,-0.68,216.10,0.93
147.20,201.16,3.04,221.33,1.51,216.85,2.80
147.60,203.46,7.71,222.45,3.77,218.34,4.40
148.00,207.33,10.22,224.35,4.93,220.37,5.26
148.40,211.64,10.01,226.39,4.75,222.54,4.99
148.80,215.34,7.89,228.15,3.96,224.36,3.75
149.20,217.95,5.36,229.56,3.34,225.54,2.21
149.60,219.62,3.56,230.82,3.08,226.13,1.13
150.00,220.80,2.83,232.02,2.97,226.44,0.91
150.40,221.89,2.83,233.19,2.95,226.86,1.40
150.80,223.07,3.07,234.38,3.15,227.56,2.09
151.20,224.35,3.29,235.72,3.71,228.52,2.46
151.60,225.70,3.42,237.35,4.50,229.53,2.24
152.00,227.08,3.41,239.31,5.13,230.32,1.53
152.40,228.43,3.17,241.45,5.20,230.75,0.64
152.80,229.62,2.65,243.48,4.52,230.83,-0.11
153.20,230.55,1.97,245.07,3.25,230.67,-0.50
153.60,231.19,1.29,246.08,1.85,230.43,-0.52
154.00,231.58,0.78,246.55,0.75,230.25,-0.28
154.40,231.82,0.48,246.68,0.19,230.20,0.03
154.80,231.97,0.31,246.70,0.12,230.27,0.23
155.20,232.06,0.16,246.77,0.36,230.39,0.18
155.60,232.10,0.02,246.99,0.67,230.42,-0.16
156.00,232.07,-0.09,247.31,0.81,230.26,-0.61
156.40,232.03,-0.07,247.63,0.62,229.93,-0.84
156.80,232.02,0.08,247.81,0.10,229.59,-0.56
157.20,232.10,0.37,247.71,-0.56,229.48,0.29
157.60,232.31,0.75,247.36,-1.02,229.82,1.42
158.00,232.70,1.18,246.90,-1.00,230.62,2.28
158.40,233.26,1.61,246.56,-0.41,231.64,2.48
158.80,233.99,1.99,246.57,0.55,232.60,2.03
159.20,234.85,2.24,247.00,1.44,233.27,1.40
159.60,235.78,1.17,247.72,0.79,233.71,0.75
160.00,235.79,-1.34,247.64,-6.07,233.87,-1.08
160.40,234.70,-2.97,242.86,-11.86,232.85,-2.55
160.80,233.41,-3.54,238.15,-11.42,231.83,-2.51
161.20,231.87,-4.00,233.73,-10.35,230.84,-2.35
161.60,230.21,-4.17,229.86,-8.97,229.95,-2.05
162.00,228.53,-4.27,226.56,-7.85,229.20,-1.66
162.40,226.80,-4.58,223.59,-7.12,228.62,-1.32
162.80,224.87,-5.16,220.86,-6.19,228.14,-1.25
163.20,222.67,-5.76,218.64,-4.36,227.61,-1.63
163.60,220.27,-5.99,217.37,-1.56,226.84,-2.46
164.00,217.88,-5.70,217.39,1.46,225.65,-3.54
164.40,215.70,-5.24,218.54,3.61,224.00,-4.53
164.80,213.69,-5.23,220.27,4.11,222.03,-5.04
165.20,211.52,-6.01,221.83,2.96,219.98,-4.84
165.60,208.88,-7.16,222.64,0.91,218.16,-3.95
166.00,205.80,-7.53,222.56,-0.96,216.82,-2.56
166.40,202.86,-5.96,221.88,-1.64,216.10,-0.90
166.80,201.03,-2.12,221.24,-0.68,216.10,0.93
167.20,201.16,3.04,221.33,1.51,216.85,2.80
167.60,203.46,7.71,222.45,3.77,218.34,4.40
168.00,207.33,10.22,224.35,4.93,220.37,5.26
168.40,211.64,10.01,226.39,4.75,222.54,4.99
168.80,215.34,7.89,228.15,3.96,224.36,3.75
169.20,217.95,5.36,229.56,3.34,225.54,2.21
169.60,219.62,3.56,230.82,3.08,226.13,1.13
170.00,220.80,2.83,232.02,2.97,226.44,0.91
170.40,221.89,2.83,233.19,2.95,226.86,1.40
170.80,223.07,3.07,234.38,3.15,227.56,2.09
171.20,224.35,3.29,235.72,3.71,228.52,2.46
171.60,225.70,3.42,237.35,4.50,229.53,2.24
172.00,227.08,3.41,239.31,5.13,230.32,1.53
172.40,228.43,3.17,241.45,5.20,230.75,0.64
172.80,229.62,2.65,243.48,4.52,230.83,-0.11
173.20,230.55,1.97,245.07,3.25,230.67,-0.50
173.60,231.19,1.29,246.08,1.85,230.43,-0.52
174.00,231.58,0.78,246.55,0.75,230.25,-0.28
174.40,231.82,0.48,246.68,0.19,230.20,0.03
174.80,231.97,0.31,246.70,0.12,230.27,0.23
175.20,232.06,0.16,246.77,0.36,230.39,0.18
175.60,232.10,0.02,246.99,0.67,230.42,-0.16
176.00,232.07,-0.09,247.31,0.81,230.26,-0.61
176.40,232.03,-0.07,247.63,0.62,229.93,-0.84
176.80,232.02,0.08,247.81,0.10,229.59,-0.56
177.20,232.10,0.37,247.71,-0.56,229.48,0.29
177.60,232.31,0.75,247.36,-1.02,229.82,1.42
178.00,232.70,1.18,246.90,-1.00,230.62,2.28
178.40,233.26,1.61,246.56,-0.41,231.64,2.48
178.80,233.99,1.99,246.57,0.55,232.60,2.03
179.20,234.85,2.24,247.00,1.44,233.27,1.40
179.60,235.78,1.17,247.72,0.79,233.71,0.75
180.00,235.79,-1.34,247.64,-6.07,233.87,-1.08
180.40,234.70,-2.97,242.86,-11.86,232.85,-2.55
180.80,233.41,-3.54,238.15,-11.42,231.83,-2.51
181.20,231.87,-4.00,233.73,-10.35,230.84,-2.35
181.60,230.21,-4.17,229.86,-8.97,229.95,-2.05
182.00,228.53,-4.27,226.56,-7.85,229.20,-1.66
182.40,226.80,-4.58,223.59,-7.12,228.62,-1.32
182.80,224.87,-5.16,220.86,-6.19,228.14,-1.25
183.20,222.67,-5.76,218.64,-4.36,227.61,-1.63
183.60,220.27,-5.99,217.37,-1.56,226.84,-2.46
184.00,217.88,-5.70,217.39,1.46,225.65,-3.54
184.40,215.70,-5.24,218.54,3.61,224.00,-4.53
184.80,213.69,-5.23,220.27,4.11,222.03,-5.04
185.20,211.52,-6.01,221.83,2.96,219.98,-4.84
185.60,208.88,-7.16,222.64,0.91,218.16,-3.95
186.00,205.80,-7.53,222.56,-0.96,216.82,-2.56
186.40,202.86,-5.96,221.88,-1.64,216.10,-0.90
186.80,201.03,-2.12,221.24,-0.68,216.10,0.93
187.20,201.16,3.04,221.33,1.51,216.85,2.80
187.60,203.46,7.71,222.45,3.77,218.34,4.40
188.00,207.33,10.22,224.35,4.93,220.37,5.26
188.40,211.64,10.01,226.39,4.75,222.54,4.99
188.80,215.34,7.89,228.15,3.96,224.36,3.75
189.20,217.95,5.36,229.56,3.34,225.54,2.21
189.60,219.62,3.56,230.82,3.08,226.13,1.13
