Format Version,1.23,Take Name,MDC_data_1783416667,Take Notes,,Capture Frame Rate,10,Export Frame Rate,10,Capture Start Time,2026-07-07 07:31:18 PM,Total Frames in Take,,Total Exported Frames,,Rotation Type,XYZ,Length Units,Meters,Coordinate Space,Global

,Type,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
,Name,Tag0,Tag0,Tag0,Tag1,Tag1,Tag1,Tag2,Tag2,Tag2,Midpoint,Midpoint,Midpoint,Purple,Purple,Purple,Pink,Pink,Pink,Green,Green,Green
,ID,Tag0,Tag0,Tag0,Tag1,Tag1,Tag1,Tag2,Tag2,Tag2,Midpoint,Midpoint,Midpoint,Purple,Purple,Purple,Pink,Pink,Pink,Green,Green,Green
,,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position
Timestamp,Time (Seconds),X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
2026-07-07 19:31:18.216,0.000000,0.000000,0.000000,0.000000,0.328555,-0.363351,-0.266931,0.131115,-0.348127,-0.265780,0.229835,-0.355739,-0.266355,0.209509,-0.389724,-0.241867,0.229226,-0.400111,-0.199502,0.250824,-0.392351,-0.241300
2026-07-07 19:31:18.316,0.100000,0.000000,0.000000,0.000000,0.328977,-0.363409,-0.267187,0.131209,-0.349158,-0.266052,0.230093,-0.356283,-0.266619,0.209603,-0.390755,-0.242138,0.229321,-0.401141,-0.199773,0.250918,-0.393381,-0.241571
2026-07-07 19:31:18.416,0.200000,0.000000,0.000000,0.000000,0.329210,-0.361405,-0.266901,0.131064,-0.349152,-0.265798,0.230137,-0.355279,-0.266349,0.209509,-0.389724,-0.241867,0.229203,-0.400044,-0.200238,0.250824,-0.392351,-0.241300
2026-07-07 19:31:18.516,0.300000,0.000000,0.000000,0.000000,0.328600,-0.359287,-0.266101,0.130832,-0.345036,-0.264966,0.229716,-0.352161,-0.265534,0.209226,-0.386633,-0.241052,0.228921,-0.396953,-0.199424,0.250541,-0.389259,-0.240485
2026-07-07 19:31:18.616,0.400000,0.000000,0.000000,0.000000,0.329259,-0.366500,-0.268001,0.131492,-0.352250,-0.266866,0.230376,-0.359375,-0.267434,0.209886,-0.393847,-0.242952,0.229379,-0.405155,-0.201441,0.251201,-0.396473,-0.242386
2026-07-07 19:31:18.716,0.500000,0.000000,0.000000,0.000000,0.328650,-0.364382,-0.267202,0.131209,-0.349158,-0.266052,0.229929,-0.356770,-0.266627,0.209603,-0.390755,-0.242138,0.228595,-0.401008,-0.199739,0.250918,-0.393381,-0.241571
2026-07-07 19:31:18.816,0.599999,0.000000,0.000000,0.000000,0.328555,-0.363351,-0.266931,0.131064,-0.349152,-0.265798,0.229810,-0.356252,-0.266364,0.209509,-0.389724,-0.241867,0.229203,-0.400044,-0.200238,0.250824,-0.392351,-0.241300
2026-07-07 19:31:18.916,0.699999,0.000000,0.000000,0.000000,0.328650,-0.364382,-0.267202,0.131159,-0.350183,-0.266069,0.229904,-0.357282,-0.266635,0.209603,-0.390755,-0.242138,0.229298,-0.401075,-0.200509,0.250687,-0.394369,-0.241625
2026-07-07 19:31:19.016,0.799999,0.000000,0.000000,0.000000,0.329259,-0.366500,-0.268001,0.131441,-0.353274,-0.266883,0.230350,-0.359887,-0.267442,0.209886,-0.393847,-0.242952,0.229781,-0.403178,-0.201207,0.251201,-0.396473,-0.242386
2026-07-07 19:31:19.116,0.899999,0.000000,0.000000,0.000000,0.329493,-0.364497,-0.267715,0.131347,-0.352244,-0.266612,0.230420,-0.358370,-0.267163,0.209791,-0.392816,-0.242681,0.229509,-0.403202,-0.200316,0.251337,-0.394455,-0.242060
2026-07-07 19:31:19.216,0.999999,0.000000,0.000000,0.000000,0.328461,-0.362321,-0.266659,0.131021,-0.347097,-0.265509,0.229741,-0.354709,-0.266084,0.209415,-0.388694,-0.241595,0.229109,-0.399014,-0.199967,0.250729,-0.391320,-0.241028
2026-07-07 19:31:19.316,1.099999,0.000000,0.000000,0.000000,0.328883,-0.362378,-0.266916,0.131115,-0.348127,-0.265780,0.229999,-0.355253,-0.266348,0.208949,-0.388591,-0.241778,0.228501,-0.399977,-0.199467,0.251054,-0.391363,-0.241246
2026-07-07 19:31:19.416,1.199999,0.000000,0.000000,0.000000,0.329165,-0.365470,-0.267730,0.131347,-0.352244,-0.266612,0.230256,-0.358857,-0.267171,0.209791,-0.392816,-0.242681,0.229486,-0.403136,-0.201052,0.251106,-0.395443,-0.242114
2026-07-07 19:31:19.516,1.299999,0.000000,0.000000,0.000000,0.328555,-0.363351,-0.266931,0.131115,-0.348127,-0.265780,0.229835,-0.355739,-0.266355,0.209509,-0.389724,-0.241867,0.229203,-0.400044,-0.200238,0.250824,-0.392351,-0.241300
2026-07-07 19:31:19.616,1.399999,0.000000,0.000000,0.000000,0.328977,-0.363409,-0.267187,0.131209,-0.349158,-0.266052,0.230093,-0.356283,-0.266619,0.209603,-0.390755,-0.242138,0.229298,-0.401075,-0.200509,0.250918,-0.393381,-0.241571
2026-07-07 19:31:19.716,1.499999,0.000000,0.000000,0.000000,0.328694,-0.360317,-0.266373,0.130926,-0.346066,-0.265238,0.229810,-0.353192,-0.265805,0.209320,-0.387663,-0.241324,0.229038,-0.398050,-0.198959,0.250635,-0.390290,-0.240757
2026-07-07 19:31:19.816,1.599998,0.000000,0.000000,0.000000,0.328932,-0.367473,-0.268016,0.131441,-0.353274,-0.266883,0.230187,-0.360374,-0.267450,0.209886,-0.393847,-0.242952,0.229603,-0.404233,-0.200588,0.251201,-0.396473,-0.242386
2026-07-07 19:31:19.916,1.699998,0.000000,0.000000,0.000000,0.328555,-0.363351,-0.266931,0.131115,-0.348127,-0.265780,0.229835,-0.355739,-0.266355,0.209679,-0.388725,-0.241813,0.229203,-0.400044,-0.200238,0.251054,-0.391363,-0.241246
2026-07-07 19:31:20.016,1.799998,0.000000,0.000000,0.000000,0.328040,-0.362263,-0.266403,0.130876,-0.347091,-0.265255,0.229458,-0.354677,-0.265829,0.209320,-0.387663,-0.241324,0.228312,-0.397916,-0.198924,0.250635,-0.390290,-0.240757
2026-07-07 19:31:20.116,1.899998,0.000000,0.000000,0.000000,0.328883,-0.362378,-0.266916,0.131064,-0.349152,-0.265798,0.229974,-0.355765,-0.266357,0.209509,-0.389724,-0.241867,0.229203,-0.400044,-0.200238,0.250824,-0.392351,-0.241300
2026-07-07 19:31:20.216,1.999998,0.000000,0.000000,0.000000,0.328838,-0.366443,-0.267745,0.131347,-0.352244,-0.266612,0.230092,-0.359343,-0.267178,0.209791,-0.392816,-0.242681,0.229486,-0.403136,-0.201052,0.251106,-0.395443,-0.242114
2026-07-07 19:31:20.316,2.099998,0.000000,0.000000,0.000000,0.328650,-0.364382,-0.267202,0.131159,-0.350183,-0.266069,0.229904,-0.357282,-0.266635,0.209603,-0.390755,-0.242138,0.229298,-0.401075,-0.200509,0.250918,-0.393381,-0.241571
2026-07-07 19:31:20.416,2.199998,0.000000,0.000000,0.000000,0.328977,-0.363409,-0.267187,0.131185,-0.349089,-0.266818,0.230081,-0.356249,-0.267003,0.209603,-0.390755,-0.242138,0.229321,-0.401141,-0.199773,0.250918,-0.393381,-0.241571
2026-07-07 19:31:20.516,2.299998,0.000000,0.000000,0.000000,0.328977,-0.363409,-0.267187,0.131209,-0.349158,-0.266052,0.230093,-0.356283,-0.266619,0.209603,-0.390755,-0.242138,0.228595,-0.401008,-0.199739,0.251652,-0.393516,-0.241606
2026-07-07 19:31:20.616,2.399998,0.000000,0.000000,0.000000,0.328555,-0.363351,-0.266931,0.131064,-0.349152,-0.265798,0.229810,-0.356252,-0.266364,0.209509,-0.389724,-0.241867,0.228501,-0.399977,-0.199467,0.250824,-0.392351,-0.241300
2026-07-07 19:31:20.716,2.499998,0.000000,0.000000,0.000000,0.328977,-0.363409,-0.267187,0.131159,-0.350183,-0.266069,0.230068,-0.356796,-0.266628,0.209603,-0.390755,-0.242138,0.228595,-0.401008,-0.199739,0.250918,-0.393381,-0.241571
2026-07-07 19:31:20.816,2.599998,0.000000,0.000000,0.000000,0.329165,-0.365470,-0.267730,0.131347,-0.352244,-0.266612,0.230256,-0.358857,-0.267171,0.209791,-0.392816,-0.242681,0.228783,-0.403069,-0.200281,0.251106,-0.395443,-0.242114
2026-07-07 19:31:20.916,2.699997,0.000000,0.000000,0.000000,0.328977,-0.363409,-0.267187,0.131209,-0.349158,-0.266052,0.230093,-0.356283,-0.266619,0.209433,-0.391754,-0.242192,0.228595,-0.401008,-0.199739,0.250918,-0.393381,-0.241571
2026-07-07 19:31:21.016,2.799997,0.000000,0.000000,0.000000,0.328883,-0.362378,-0.266916,0.131115,-0.348127,-0.265780,0.229999,-0.355253,-0.266348,0.209509,-0.389724,-0.241867,0.229002,-0.401032,-0.200355,0.250824,-0.392351,-0.241300
2026-07-07 19:31:21.116,2.899997,0.000000,0.000000,0.000000,0.328838,-0.366443,-0.267745,0.131398,-0.351219,-0.266595,0.230118,-0.358831,-0.267170,0.209791,-0.392816,-0.242681,0.229486,-0.403136,-0.201052,0.251106,-0.395443,-0.242114
2026-07-07 19:31:21.216,2.999997,0.000000,0.000000,0.000000,0.328555,-0.363351,-0.266931,0.131064,-0.349152,-0.265798,0.229810,-0.356252,-0.266364,0.209509,-0.389724,-0.241867,0.228478,-0.399911,-0.200203,0.250824,-0.392351,-0.241300
2026-07-07 19:31:21.316,3.099997,0.000000,0.000000,0.000000,0.328744,-0.365412,-0.267473,0.131303,-0.350189,-0.266323,0.230024,-0.357800,-0.266898,0.209697,-0.391786,-0.242409,0.228689,-0.402039,-0.200010,0.251012,-0.394412,-0.241843
2026-07-07 19:31:21.416,3.199997,0.000000,0.000000,0.000000,0.328883,-0.362378,-0.266916,0.131064,-0.349152,-0.265798,0.229974,-0.355765,-0.266357,0.209679,-0.388725,-0.241813,0.229226,-0.400111,-0.199502,0.250824,-0.392351,-0.241300
2026-07-07 19:31:21.516,3.299997,0.000000,0.000000,0.000000,0.329259,-0.366500,-0.268001,0.131492,-0.352250,-0.266866,0.230376,-0.359375,-0.267434,0.209971,-0.393347,-0.242925,0.228878,-0.404100,-0.200553,0.251201,-0.396473,-0.242386
2026-07-07 19:31:21.616,3.399997,0.000000,0.000000,0.000000,0.329121,-0.369535,-0.268559,0.131731,-0.353286,-0.267392,0.230426,-0.361410,-0.267976,0.210074,-0.395908,-0.243495,0.229769,-0.406228,-0.201867,0.251389,-0.398534,-0.242928
2026-07-07 19:31:21.716,3.499997,0.000000,0.000000,0.000000,0.328555,-0.363351,-0.266931,0.131115,-0.348127,-0.265780,0.229835,-0.355739,-0.266355,0.208780,-0.389591,-0.241832,0.229203,-0.400044,-0.200238,0.251054,-0.391363,-0.241246
2026-07-07 19:31:21.816,3.599997,0.000000,0.000000,0.000000,0.328744,-0.365412,-0.267473,0.131303,-0.350189,-0.266323,0.230024,-0.357800,-0.266898,0.209697,-0.391786,-0.242409,0.229392,-0.402105,-0.200781,0.251012,-0.394412,-0.241843
