time,twist,height,volume
17.09,0.0,46.34147799237502,16.874658300061114
17.19,0.6210328320798908,46.256830632741014,18.367919115622158
17.29,1.1195176059854077,46.18852524736226,19.611552003020485
17.39,1.4138078023341905,46.14786082575521,20.338052967070183
17.49,1.4811601137917165,46.138473068724586,20.436431734194862
17.59,1.3581192259435326,46.156659320861955,19.99093504744568
17.69,1.1231272957477785,46.19382033393156,19.231188006662364
17.79,0.8666301483602794,46.239528011861374,18.424507829728512
17.89,0.6599417004769705,46.28418094492061,17.775287651117054
17.99,0.5369275919932264,46.32082392863428,17.37955631750541
18.09,0.4959967598866015,46.34594514666283,17.239670813877538
18.19,0.516832071891514,46.35920865744059,17.310755708803264
18.29,0.5778429518929897,46.3623864097358,17.54244489201031
18.39,0.6634096633477711,46.358001023724555,17.893725403867286
18.49,0.7601941034046149,46.34819814917916,18.32174944991315
18.59,0.8499089563288535,46.33422684959217,18.762018060795192
18.69,0.9071794445425354,46.31669037442112,19.12115664744278
18.79,0.9064265934191695,46.29642208471697,19.295927768407246
18.89,0.8345581916875133,46.27550137812455,19.214826074875745
18.99,0.7012269786409533,46.25771149988604,18.879066810979552
19.09,0.5392491269659985,46.247843613988614,18.374945357342327
19.19,0.39384415522737726,46.24982158060854,17.847367244930275
19.29,0.3058716245736619,46.26451481023253,17.448915412773495
19.39,0.2971684202408298,46.28862371402208,17.289078230013054
19.49,0.36458606843386576,46.31547583100643,17.401911333311567
19.59,0.48428288759677685,46.33731508278836,17.738932843212723
19.69,0.6221728099383483,46.347857481971786,18.18614880330322
19.79,0.7445803646831024,46.344063709626404,18.60029541463414
19.89,0.8258359457751467,46.32672560365041,18.855611833862774
19.99,0.85277527612471,46.29993493375494,18.886725792056033
20.09,0.8267329396112544,46.26971097480505,18.70984576616597
20.19,0.7624120094184335,46.24225621977701,18.410661424883436
20.29,0.6827499955013536,46.222529897551276,18.10404476932706
20.39,0.6108864020068552,46.21370822368019,17.88659101142224
20.49,0.5626732696741072,46.21740718546052,17.804675874085625
20.59,0.5431988242369172,46.233887526350244,17.848508856372632
20.69,0.5484022227259189,46.261703812105715,17.968897044950893
20.79,0.5699625169938471,46.2971325547801,18.105514467462278
20.89,0.6000759077385283,46.334081757896946,18.212556021564076
20.99,0.6335441397363084,46.36475387080099,18.2701386658577
21.09,0.6672034121478845,46.380911810616475,18.279504207125996
21.19,0.6988189228284156,46.37563170786626,18.251762595227113
21.29,0.7273962832731442,46.34546997864343,18.20301917194272
21.39,0.7547415483703901,46.29261298723449,18.15939518809691
21.49,0.7859824233466739,46.226033381536034,18.162398185699836
21.59,0.8269083025425914,46.16047940469711,18.261440002768403
21.69,0.8787347606111595,46.11270337795742,18.49014534959415
21.79,0.933776164416777,46.09575365805421,18.837818792491554
21.89,0.9756625520289859,46.11373264344075,19.23486720078973
21.99,0.9848299151517992,46.15984205012462,19.565883280015186
22.09,0.9466044565270053,46.219007594299,19.71008242767313
22.19,0.8581907641279187,46.27378174715051,19.593532796874293
22.29,0.7321165529397575,46.31050703284434,19.22810459133872
22.39,0.5946064758599903,46.32300354781951,18.713780440320278
22.49,0.47769686515972154,46.31275371403577,18.197661560524182
22.59,0.4062893019897089,46.28639137674473,17.808452695724597
22.69,0.3857918457306724,46.25236147353684,17.60077044538327
22.79,0.39816466626011504,46.21849809774914,17.537487815942498
22.89,0.4104546401210385,46.191069648505504,17.51752660062887
22.99,0.39200668052149723,46.174541948374255,17.433924553212996
23.09,0.33070056348992694,46.17113812386943,17.232579776840673
23.19,0.23945943750220522,46.18019010613169,16.94332376187527
23.29,0.1502446059260052,46.198022226936324,16.6700450294054
23.39,0.09883002194422374,46.21887840399517,16.54455194488797
23.49,0.10736678309572056,46.236654506107726,16.663211313695868
23.59,0.1729583408472095,46.246785654443066,17.034472028466084
23.69,0.26832090624309757,46.247745077932315,17.564132205166608
23.79,0.354886197401477,46.24177244831163,18.090189783634408
23.89,0.40216553349981154,46.234547345135596,18.454453866331036
23.99,0.40343934758683986,46.23392667642687,18.574590778013757
24.09,0.37892116462160885,46.248359086265545,18.475140189103776
24.19,0.3639028766281882,46.28543629643985,18.260663814204207
24.29,0.3885114215939893,46.35040083705331,18.053064150210773
24.39,0.46130396831891574,46.444343474958394,17.934674413538815
24.49,0.5658440705172367,46.56257333842601,17.9254395857089
24.59,0.670235886969273,46.694267361607665,17.99521058081072
24.69,0.7424203074836058,46.8241484661943,18.09455298712183
24.79,0.7631571910236161,46.93593445056263,18.18485639742314
24.89,0.731833053303582,47.01651479001441,18.253741654214068
24.99,0.6641150132203038,47.05954640306075,18.310379273703504
25.09,0.5835536591142443,47.06735495778961,18.366509062280123
25.19,0.51098676044748,47.05075378843033,18.41741368349657
25.29,0.45591316013858574,47.02718277509261,18.436340498334992
25.39,0.4134340421277827,47.01755856431895,18.387322816744316
25.49,0.3688986227373121,47.04170067283846,18.25100427414398
25.59,0.3092019597647919,47.112543657621195,18.04944749807484
25.69,0.23529353884529058,47.23093572275872,17.853088239587187
25.79,0.16777648046340943,47.38409483939783,17.760574997200955
25.89,0.13971999953628256,47.54983948017411,17.857523078900257
25.99,0.17847660564294898,47.70545684836834,18.173479249937856
26.09,0.287064138798506,47.836785969235876,18.659614081047735
26.19,0.43811842946979596,47.94254609113695,19.201693649979333
26.29,0.5858988851253031,48.03177889469334,19.667263839894808
26.39,0.6895701490086878,48.11642537289188,19.967210812478335
26.49,0.7336346410087913,48.20374832780874,20.098732404050118
26.59,0.7335750729989172,48.293103146700005,20.142610310397004
26.69,0.7236343554060554,48.3787016906441,20.214187080205548
26.79,0.733825115305514,48.4561123211457,20.395176993433125
26.89,0.7699241604778919,48.527806837267406,20.68270691926609
26.99,0.8093264923248071,48.603930440957335,20.983167791212267
27.09,0.8159190726541325,48.697915810611505,21.158789216243044
27.19,0.7638569433953606,48.81990567159553,21.105714177160365
27.29,0.6539779873151517,48.97206528217194,20.817861492693254
27.39,0.5132246226069697,49.14836694579669,20.398131900043275
27.49,0.37990378230886535,49.33834090114031,20.015512456835125
27.59,0.2846885658565341,49.53181454792422,19.836567868486966
27.69,0.2364012084012188,49.721771487908555,19.963277964502552
27.79,0.21815418532295894,49.904607926359894,20.400030452752617
27.89,0.19592571014054272,50.07889952741436,21.061620117317688
27.99,0.13622642055221235,50.244223248744724,21.817757785393418
28.09,0.02365334492120752,50.40113727682783,22.550525979209475
28.19,-0.13161915269514424,50.55239685381795,23.19401523250474
28.29,-0.300047065359216,50.704105972969785,23.739132729653775
28.39,-0.44780198009451766,50.865015415212675,24.21050344790632
28.49,-0.551949011401085,51.043428304006284,24.635920254737805
28.59,-0.60914636118126,51.243035224468464,25.02510911671154
28.69,-0.6357560238510587,51.45982431063651,25.364761270549614
28.79,-0.6600232015108816,51.68186159894873,25.630857933131573
28.89,-0.7082530586357834,51.89280624436143,25.814606672618375
28.99,-0.788906388513098,52.07841466100454,25.950172167771818
29.09,-0.8814516430235031,52.23326458599287,26.126400096613402
29.19,-0.9378408665493438,52.364146029578336,26.470589384831207
29.29,-0.9003919310519493,52.48810217941883,27.108544323198096
29.39,-0.7308942814347645,52.62579097446857,28.117393905469207
29.49,-0.43693916913068875,52.7929064619623,29.486889042112352
29.59,-0.07992537224275509,52.993321724004,31.0989835454398
29.69,0.2416133028413654,53.21734911912388,32.73507990021636
29.79,0.42550244750790966,53.44656250497068,34.121036547533585
29.89,0.40056677438345645,53.66316090798424,35.00923254342457
29.99,0.14974286842370788,53.85880599732398,35.273177049634015
30.09,-0.28357144022967873,54.03772794913671,34.97046581240269
30.19,-0.806294443146804,54.21237339499768,34.33668395838818
30.29,-1.3014563907190677,54.394728256929476,33.70883750670585
30.39,-1.6629165889771471,54.588970635807804,33.41550538008951
30.49,-1.8273363724281424,54.78958775609681,33.680731409825505
30.59,-1.790249274484161,54.98536375421928,34.56857183953969
30.69,-1.5998034979483933,55.166516953494664,35.97352026626029
30.79,-1.3328383298392978,55.331005753028506,37.65731510364614
30.89,-1.0655062221419769,55.48678564648642,39.33066222103555
30.99,-0.8506928467820032,55.64907932738311,40.75855408580817
31.09,-0.7088810456339658,55.83410136186441,41.8418112061575
31.19,-0.6323989925591462,56.05202103977197,42.63052853809762
31.29,-0.598500662972711,56.302255155163515,43.26578065405499
31.39,-0.5845854467599523,56.57338751523147,43.89020331666133
31.49,-0.5783602253440918,56.84777626584457,44.58113085241193
31.59,-0.5784791231518582,57.10826561494118,45.33825885060442
31.69,-0.5878400929623737,57.34350725715055,46.11957956579434
31.79,-0.6071185463693993,57.55000976018811,46.889028712665805
31.89,-0.6342181374647851,57.73152529890063,47.63943728013493
31.99,-0.6681299896940729,57.89736856373556,48.385450426407445
32.09,-0.7116289632245554,58.060275337662986,49.14913670786298
32.19,-0.7703213568925875,58.233330778668694,49.95522015080324
32.29,-0.8504772854429845,58.42594086436751,50.828143999852585
32.39,-0.9583298073720243,58.64016915277597,51.776375533131514
32.49,-1.1002678408691153,58.8693945507587,52.76747159591379
32.59,-1.2818249056519306,59.10044429185634,53.71540664784729
32.69,-1.5048405895822228,59.318683473643205,54.49957736327343
32.79,-1.7640799571557366,59.514129050880896,55.01492440791094
32.89,-2.0450752915088444,59.6861327483991,55.22791274571492
32.99,-2.3241088732516104,59.84451373940103,55.20192320205486
33.09,-2.570256054800325,60.0063319784935,55.07394872916957
33.19,-2.749519930205757,60.18962294136892,55.0009305740582
33.29,-2.832040067922591,60.40697904340586,55.111157074141516
33.39,-2.8028368306671823,60.66159100339092,55.47775611027511
33.49,-2.6732107086137162,60.94685961819271,56.10587111873103
33.59,-2.4863324784177436,61.249296137433845,56.92610409237558
33.69,-2.310858339332661,61.55345349308108,57.80824887041638
33.79,-2.2214117681122616,61.84691947220844,58.61484148259609
33.89,-2.271783986643527,62.123414896409315,59.28329535750858
33.99,-2.4725211303060988,62.38316407525954,59.882983379305074
34.09,-2.7855829018123686,62.63117388389525,60.5909611961096
34.19,-3.1414376054093083,62.874680023520504,61.5863983850991
34.29,-3.4705882400844956,63.12074003998671,62.92892167794405
34.39,-3.732038361057569,63.37451952770888,64.49682195970392
34.49,-3.9238037865744033,63.638495813769765,66.01887480284442
34.59,-4.072785388191541,63.91252579907737,67.18154960932827
34.69,-4.213332681536976,64.19451925477242,67.75771883269464
34.79,-4.367757272675107,64.4812818978447,67.69566382609118
34.89,-4.537142608853429,64.76905644767915,67.13628905311795
34.99,-4.702815832754936,65.05359176463824,66.37105046695753
35.09,-4.834655998281704,65.33001062532821,65.77218053108747
35.19,-4.903211751011604,65.59298526662128,65.71287712944805
35.29,-4.89331398075435,65.83758563866961,66.48095744102008
35.39,-4.814372044863539,66.06061618491587,68.19655972620683
35.49,-4.701231919332535,66.26169272780014,70.76039302851132
35.59,-4.603873801878116,66.4432744941838,73.86233878435498
35.69,-4.570901833821139,66.60945607641398,77.06139417416993
35.79,-4.634357939486755,66.76419126854263,79.91489093391621
35.89,-4.800808827284321,66.91013123255692,82.10943334828393
35.99,-5.049636646487556,67.04894599644531,83.54405393743345
36.09,-5.337690573308734,67.18309255612277,84.33547699351243
36.19,-5.610048904839772,67.31789992341287,84.74741587081898
36.29,-5.815920951673249,67.46197530508832,85.07945186407528
36.39,-5.924806025267451,67.62446891370273,85.56725675106267
36.49,-5.9353245826404475,67.81019116914749,86.331636870079
36.59,-5.872257994940732,68.01577445525817,87.38038974271765
36.69,-5.773896845005083,68.22952064811555,88.6413559501109
36.79,-5.676445999705287,68.43511006346553,90.00267240823923
36.89,-5.603092247296182,68.6174666592106,91.34859507593877
36.99,-5.56265654488471,68.76838305472188,92.5895866412585
37.09,-5.556743638727291,68.88948570186471,93.68660911889387
37.19,-5.588236235899096,68.9911594970876,94.66477348249701
37.29,-5.6638331368512596,69.08823934866695,95.60826808255484
37.39,-5.789454734138097,69.19502909628437,96.63357703394666
37.49,-5.962792070976668,69.32193921188073,97.84861463729302
37.59,-6.168155740731727,69.47418426441781,99.31180034260197
37.69,-6.377494976429311,69.6515467924719,101.00432002707373
37.79,-6.559002263947825,69.84845831630757,102.82582154813572
37.89,-6.689951028639008,70.05470102201318,104.61965442757412
37.99,-6.766214562407818,70.2572745321951,106.22424208640356
38.09,-6.802018927676194,70.44322668213779,107.53496087848518
38.19,-6.819308732361485,70.60261024866035,108.55453962585156
38.29,-6.831982167603073,70.7308292826194,109.41057180696731
38.39,-6.833364407285984,70.83009080320494,110.32485019982559
38.49,-6.795206856389903,70.90981440627057,111.53453862976207
38.59,-6.6822203290884445,70.98549113623612,113.1877360951647
38.69,-6.477061039114098,71.07516794278882,115.25594781325375
38.79,-6.201654678891309,71.19326653449988,117.51208673940118
38.89,-5.920954298975573,71.34304911415806,119.6012852093508
38.99,-5.726291584082169,71.51095734487939,121.18158077619972
39.09,-5.70630193480239,71.66685047779292,122.06559671630694
39.19,-5.914699200314793,71.77263731295197,122.29476718972415
39.29,-6.341291524849389,71.79788815274678,122.11968884709776
39.39,-6.895402054472761,71.73637164362417,121.90229745826667
39.49,-7.416759529877517,71.61493426756181,121.97898959418697
39.59,-7.724048920832445,71.48812265602047,122.53433670299057
39.69,,,
39.79,-7.294557295879407,71.45346172359088,124.72759715640095
39.89,-6.651054228906439,71.60620287074293,125.76756146334463
39.99,-5.945101473384462,71.85785869684317,126.32968156950153
40.09,-5.366512277062277,72.16830406342316,126.25994098503753
40.19,-5.039744414403678,72.49157778911042,125.641621196031
40.29,-4.990121687811509,72.78711382789757,124.76458690373366
40.39,-5.152032298440524,73.02590292861903,124.00059574115141
40.49,-5.410162484902791,73.19324359458231,123.63560548312876
40.59,-5.6529051052202846,73.2890479190858,123.73920521483609
40.69,-5.813107601984115,73.3254795247125,124.14129822613626
40.79,-5.879917713466618,73.32202857080733,124.53296584742085
40.89,-5.883279205184017,73.29941749722853,124.63719773366131
40.99,-5.866591846466591,73.27439506030237,124.35083020113026
41.09,-5.86382261888172,73.25693385238293,123.78059702062615
41.19,-5.8884277233917075,73.2501741642099,123.17156359800805
41.29,-5.932804255087994,73.25239742532106,122.78841924805803
41.39,-5.974488586306151,73.25977255288856,122.81247812960015
