Time_s,abs_time_s,Green_spike,Midpoint_spike,Pink_spike,Purple_spike,Tag0_spike,Tag1_spike,Tag2_spike,Tag1_X,Tag1_Y,Tag1_Z,Tag1_dX,Tag1_dY,Tag1_dZ,Tag1_disp,Tag2_X,Tag2_Y,Tag2_Z,Tag2_dX,Tag2_dY,Tag2_dZ,Tag2_disp,Midpoint_X,Midpoint_Y,Midpoint_Z,Midpoint_dX,Midpoint_dY,Midpoint_dZ,Midpoint_disp,Purple_X,Purple_Y,Purple_Z,Purple_dX,Purple_dY,Purple_dZ,Purple_disp,Pink_X,Pink_Y,Pink_Z,Pink_dX,Pink_dY,Pink_dZ,Pink_disp,Green_X,Green_Y,Green_Z,Green_dX,Green_dY,Green_dZ,Green_disp,Pink_centered_X,Pink_centered_Y,Pink_centered_Z,Green_centered_X,Green_centered_Y,Green_centered_Z,Purple_centered_X,Purple_centered_Y,Purple_centered_Z,Tag1_centered_X,Tag1_centered_Y,Tag1_centered_Z,Tag2_centered_X,Tag2_centered_Y,Tag2_centered_Z,height_mm,twist_deg,rBase_mm,c_epi_mm,c_endo_mm,volume_mm3,volume_mL,dist_Pink_Green,dist_Pink_Midpoint,dist_Green_Midpoint,dist_Tag1_Tag2
9.99999,-16.56701,False,False,False,False,False,False,False,0.33317001117279976,-0.3657470427928848,-0.2611658505480901,0.0,0.0,0.0,0.0,0.13482437612733952,-0.3501770222525248,-0.26177097834086027,0.0,0.0,0.0,0.0,0.2339971952278386,-0.35796253010285045,-0.26146891433447383,0.0,0.0,0.0,0.0,0.2146442794186501,-0.3894472772620313,-0.23587484296241326,0.0,0.0,0.0,0.0,0.23408545145677112,-0.39800532253447435,-0.19481184852828298,0.0,0.0,0.0,0.0,0.2567152450794837,-0.390568557720696,-0.23514784339235192,0.0,0.0,0.0,0.0,8.825622893252061e-05,-0.0400427924316239,0.06665706580619085,0.022718049851645078,-0.032606027617845534,0.02632107094212191,-0.019352915809188492,-0.03148474715918087,0.025594071372060573,0.09917281594496116,-0.007784512690034329,0.0003030637863837282,-0.09917281910049908,0.007785507850325668,-0.0003020640063864377,44.76944411400958,0.0,38.34850247168174,70.69949464909962,50.69949464909962,48819.076364646404,23.806030575918058,0.046844482193490085,0.07775987034952489,0.04766614733348764,0.198956735650894
10.09999,-16.467010000000002,False,False,False,False,False,False,False,0.3329960926798953,-0.3658415903099069,-0.26108926713951464,-0.00017391849290449013,-9.45475170221477e-05,7.658340857547019e-05,0.00021225431354453055,0.13481237995007497,-0.3496618252611575,-0.2615751180933734,-1.199617726455049e-05,0.0005151969913672616,0.0001958602474868565,0.0005513012649436363,0.23390417521311835,-0.3577519299022036,-0.26133256016290635,-9.302001472025201e-05,0.0002106002006468377,0.00013635417156748764,0.0002675773304203853,0.21469315064913616,-0.3887391065293841,-0.2357754723171993,4.88712304860528e-05,0.0007081707326472286,9.937064521395311e-05,0.0007167766101635648,0.23380115066596047,-0.3976442290584936,-0.19472584933184697,-0.0002843007908106543,0.0003610934759807338,8.599919643600962e-05,0.00046755887312621025,0.25666544877157516,-0.39034369241586914,-0.23507395734110303,-4.979630790852285e-05,0.00022486530482684897,7.388605124888925e-05,0.00024187440163304921,-0.00010302454715788167,-0.03989229915629,0.06660671083105937,0.022761273558456807,-0.03259176251366552,0.026258602821803312,-0.019211024563982187,-0.03098717662718048,0.02555708784570704,0.09909191746677692,-0.008089660407703314,0.00024329302339171077,-0.09909179526304338,0.008090104641046092,-0.00024255793046706886,44.768752047034624,-0.33712064115679397,38.10605246281746,70.6988654973042,50.6988654973042,47747.90783896835,23.505651824428462,0.04694724468016532,0.07763929465009722,0.04764255219762366,0.19884366934745
10.19999,-16.36701,False,False,False,False,False,False,False,0.3328669031176044,-0.36596790880136465,-0.2610441000738318,-0.00030310805519534467,-0.0002208660084798697,0.00012175047425833085,0.00039430884444590194,0.13480929123729943,-0.34929668808463793,-0.2614314309748703,-1.5084890040095722e-05,0.0008803341678868537,0.00033954736598995616,0.0009436674280737246,0.23383799551519424,-0.3576322996909243,-0.26123802157023196,-0.00015919971264435895,0.00033023041192614677,0.00023089276424187455,0.0004332529769617433,0.21474205674963007,-0.3882128603818669,-0.2357110928303788,9.7777330979959e-05,0.0012344168801644018,0.00016375013203445699,0.001249063467654739,0.233567708504215,-0.3974111863057297,-0.1946724161666082,-0.0005177429525561328,0.0005941362287446572,0.0001394323616747961,0.0008003105689110176,0.256630539070891,-0.3902288279932365,-0.23503222479836594,-8.470600859267208e-05,0.00033972972745949237,0.00011561859398598329,0.00036872626009913976,-0.00027028701097925323,-0.03977888661480539,0.06656560540362377,0.022792543555696765,-0.03259652830231219,0.02620579677186602,-0.019095938765564174,-0.030580560690942615,0.025526928739853155,0.09902890760241018,-0.008335609110440345,0.00019392149640018452,-0.09902870427789481,0.008335611606286375,-0.0001934094046383561,44.769166912540626,-0.6114538127107281,37.9139404933474,70.69924264776421,50.69924264776421,46921.087072451395,23.21350591654212,0.047036098663349554,0.07754619718679179,0.047631685709726014,0.19875838912896798
10.29999,-16.26701,False,False,False,False,False,False,False,0.3328110527381384,-0.3661155320785189,-0.26104401155266477,-0.0003589584346613828,-0.00036848928563409933,0.00012183899542533849,0.0005286589186308452,0.13481830990985502,-0.3491594921414818,-0.26136165257960564,-6.066217484501646e-06,0.0010175301110429968,0.0004093257612546308,0.00109679164142531,0.2338145771258366,-0.35763738227022795,-0.26120301136316315,-0.00018261810200201345,0.0003251478326224966,0.0002659029713106831,0.00045801187145070243,0.21478807221442317,-0.3879643046768478,-0.23569791549468483,0.00014379279577306225,0.0014829725851835396,0.0001769274677284327,0.0015003957429155083,0.23342286257263523,-0.39736343255552875,-0.1946660341874731,-0.0006625888841358951,0.0006418899789455978,0.00014581434080987443,0.0009339746230155554,0.25661856261951027,-0.39026707553151196,-0.23503533918720765,-9.66824599734073e-05,0.00030148218918402137,0.00011250420514427595,0.0003360003045189764,-0.00039171455320136106,-0.039726050285300796,0.06653697717569004,0.022803985493673684,-0.03262969326128401,0.026167672175955503,-0.019026504911413417,-0.030326922406619827,0.025505095868478322,0.09899647561230179,-0.008478149808290925,0.00015899981049838363,-0.09899626721598156,0.008477890128746168,-0.00015864121644248996,44.770652468820444,-0.7732336217455256,37.80489159829837,70.70059315347314,50.700593153473136,46478.50022392759,22.93752268211322,0.04709649211818757,0.07749504399146913,0.04763890955751862,0.1987177254268857
10.39999,-16.167009999999998,False,False,False,False,False,False,False,0.33283216143711825,-0.36622854762131346,-0.2610793245129823,-0.0003378497356815169,-0.0004815048284286805,8.652603510778123e-05,0.0005945385592639697,0.13483532794856612,-0.3492288360708661,-0.26135022384682094,1.095182122659577e-05,0.0009481861816587056,0.00042075449403933263,0.0010374060544121526,0.23383367943757755,-0.3577285279125844,-0.26121491491617305,-0.000163515790261054,0.00023400219026603608,0.00025399941830078765,0.0003821127362587351,0.2148250992354517,-0.3879716555039302,-0.23572717620773218,0.0001808198168015973,0.00147562175810112,0.00014766675468108614,0.0014939748490411903,0.2333819850054353,-0.3974645321564472,-0.19469729321580534,-0.0007034664513358158,0.0005407903780271228,0.00011455531247764328,0.0008946743545774487,0.25662808109657764,-0.39041481145727264,-0.23507211407978518,-8.716398290603555e-05,0.00015374626342334885,7.572931256674686e-05,0.00019227688944466903,-0.00045169443214224114,-0.03973600424386281,0.06651762170036771,0.022794401659000096,-0.03268628354468822,0.02614280083638787,-0.01900858020212584,-0.030243127591345786,0.02548773870844087,0.0989984819995407,-0.008500019708729045,0.0001355904031907218,-0.09899835148901143,0.008499691841718338,-0.00013530893064789273,44.77258712074866,-0.8016634709377115,37.78510141632529,70.70235192795332,50.702351927953316,46436.55444870047,22.684755227784088,0.047119058831999766,0.07748385675611108,0.04765945776576381,0.19872546301554042
10.49999,-16.06701,False,False,False,False,False,False,False,0.3329104190693526,-0.36624004178618536,-0.26112508383683875,-0.00025959210344717043,-0.0004929989933005752,4.0766711251361e-05,0.0005586573120561108,0.1348517855347699,-0.3494116148886607,-0.2613571034155363,2.7409407430373234e-05,0.0007654073638641012,0.00041387492532396486,0.0008705700213566938,0.23388110807932483,-0.3578257083486799,-0.26124122823318924,-0.00011608714851377155,0.00013682175417056852,0.00022768610128459654,0.0002898920129678455,0.2148464374779982,-0.3881274717070233,-0.23577319322674817,0.00020215805934808984,0.0013198055550080467,0.00010164973566509361,0.0013390620794982836,0.2334358827177746,-0.397616255570722,-0.19474097518458922,-0.0006495687389965199,0.00038906696375234917,7.087334369376697e-05,0.0007604838458582376,0.2566502093814408,-0.390575455290173,-0.23511606311846525,-6.503569804289233e-05,-6.897569477026799e-06,3.178027388667237e-05,7.271316450910791e-05,-0.00044522536155022774,-0.039790547222042116,0.06650025304860002,0.022769101302115957,-0.03274974694149313,0.026125165114723986,-0.01903467060132663,-0.030301763358343392,0.02546803500644107,0.09902931099002776,-0.008414333437505472,0.00011614439635049267,-0.09902932254455493,0.0084140934600192,-0.0001158751823470694,44.774018286819235,-0.7095011667588622,37.83567810747235,70.70365298801748,50.70365298801748,46699.20311778213,22.460972541808903,0.0471022882321677,0.07749690012755328,0.047681255762715063,0.19877241283064498
10.59999,-15.96701,False,False,False,False,False,False,False,0.3330121497963943,-0.3661192683500929,-0.2611562097556982,-0.00015786137640544373,-0.0003722255572081168,9.640792391907294e-06,0.0004044317303049528,0.1348598167006126,-0.3495995931484794,-0.261342939611329,3.54405732730656e-05,0.0005774291040454016,0.0004280387295312882,0.0007196509976449405,0.2339360734719568,-0.3578593982006672,-0.2612497250471223,-6.112175588179891e-05,0.00010313190218325108,0.00021918928735153997,0.0002498319474760701,0.2148484452338179,-0.38830566239890685,-0.23580899368455102,0.00020416581516780052,0.0011416148631244738,6.584927786223993e-05,0.001161595585040173,0.23355453056242953,-0.39771910090058193,-0.19477142815576517,-0.0005309208943415911,0.00028622163389241395,4.042037251780761e-05,0.000604511063811901,0.2566737461092134,-0.39065882611523794,-0.23514132614352143,-4.149897027028171e-05,-9.026839454195912e-05,6.517248830495426e-06,9.956416081600404e-05,-0.00038154290952727155,-0.039859702699914734,0.06647829689135712,0.022737672637256595,-0.032799427914570745,0.026108398903600866,-0.019087628238138893,-0.030446264198239648,0.025440731362571273,0.09907607632443752,-0.008259870149425697,9.351529142409554e-05,-0.09907625677134421,0.008259805052187819,-9.32145642066895e-05,44.774104934098155,-0.5390990909830791,37.92239456268107,70.70373175827105,50.70373175827105,47103.182037547245,22.270342568784365,0.04705395064269379,0.07751325971659831,0.047691222691305754,0.19883983918749135
10.69999,-15.86701,False,False,False,False,False,False,False,0.33310229346756853,-0.3658991664181288,-0.26116016120148816,-6.771770523122944e-05,-0.00015212362524402723,5.689346601944756e-06,0.00016661228533312294,0.1348564301591739,-0.3497194947785761,-0.26129039368398627,3.2054031834372054e-05,0.0004575274739486712,0.00048058465687400576,0.0006643195487093518,0.23397952754881515,-0.3578093918795493,-0.26122545474405645,-1.766767902344757e-05,0.00015313822330115245,0.00024345959041738308,0.00028815973779157476,0.21483300748474643,-0.3884212161962755,-0.23581964729900157,0.00018872806609632198,0.0010260610657558122,5.519566341169457e-05,0.0010447325757589202,0.23369539728777342,-0.3977231801158505,-0.194775519508332,-0.0003900541689977055,0.00028214241862384304,3.632901995098692e-05,0.00048276950693887215,0.25669040843856117,-0.39062764916734966,-0.2351360902506886,-2.4836640922509812e-05,-5.909144665366961e-05,1.1753141663323197e-05,6.516743158123784e-05,-0.00028413026104173733,-0.039913788236301206,0.06644993523572446,0.022710880889746016,-0.032818257287800356,0.02608936449336785,-0.019146520064068723,-0.03061182431672621,0.025405807445054884,0.09912276591875338,-0.008089774538579508,6.52935425682899e-05,-0.09912309738964126,0.008089897100973187,-6.493893992981503e-05,44.7725841931644,-0.3515203309531074,38.00829405114329,70.7023492665131,50.702349266513096,47476.69401827417,22.115226106347965,0.04699034760368089,0.0775163538500716,0.04768099266861267,0.1989050553750556
10.79999,-15.76701,False,False,False,False,False,False,False,0.33315498880368255,-0.3656691541770232,-0.2611412924453078,-1.5022369117212442e-05,7.788861586155438e-05,2.4558102782290536e-05,8.303859624890165e-05,0.13484474653379108,-0.34975494532769164,-0.2612107176218537,2.037040645155863e-05,0.00042207692483314796,0.0005602607190065556,0.0007017520624817224,0.23400007966356587,-0.3577121813996472,-0.2611762118728599,2.884435727268375e-06,0.0002503487032032292,0.0002927024616139473,0.00038517207089801774,0.21480756844999177,-0.3884559169702024,-0.23580723589426156,0.0001632890313416624,0.0009913602918289466,6.760706815170381e-05,0.0010069901944089333,0.23381511570205538,-0.39764577108266563,-0.1947571972439638,-0.0002703357547157448,0.00035955145180871506,5.465128431919597e-05,0.000453150559586131,0.25669779182776153,-0.3905098766232308,-0.23510738204746418,-1.7453251722143737e-05,5.8681097465207444e-05,4.0461344887748885e-05,7.338397390113901e-05,-0.00018496396151049255,-0.03993358968301841,0.0664190146288961,0.022697712164195666,-0.032797695223583556,0.026068829825395712,-0.0191925112135741,-0.030743735570555153,0.02536897597859833,0.09915490914011668,-0.007956972777376004,3.491942755207145e-05,-0.09915533312977479,0.007957236071955587,-3.450574899382941e-05,44.77012289958899,-0.21029444523276908,38.06421246930777,70.70011172689908,50.70011172689908,47690.705251474996,21.996091894208217,0.04693266740860559,0.07749975032806394,0.04764933197782727,0.19894777971190916
10.89999,-15.66701,False,False,False,False,False,False,False,0.3331592557239673,-0.36553845874684154,-0.2611163392885091,-1.0755448832444614e-05,0.00020858404604323644,4.9511259581025424e-05,0.00021464936237653722,0.1348321412194788,-0.34973685091955536,-0.2611349852499522,7.76509213928911e-06,0.000440171332969419,0.0006359930909080602,0.0007734974535877898,0.2339959136758104,-0.35763781544274115,-0.2611258940775768,-1.2815520281928006e-06,0.0003247146601093043,0.00034302025689703086,0.00047233901967464744,0.21478274107960324,-0.38844639744897247,-0.23578676533381007,0.00013846166095313195,0.0010008798130588525,8.807762860318924e-05,0.0010142434127974336,0.2338821468446411,-0.3975529218758869,-0.1947330055602976,-0.0002033046121300286,0.0004524006585874263,7.884296798538193e-05,0.0005022104487208747,0.25669909073972447,-0.39037730498116013,-0.23507637099574238,-1.615433975921121e-05,0.0001912527395358521,7.147239660953986e-05,0.00020480936636329864,-0.00011376683116931519,-0.039915106433145775,0.0663928885172792,0.02270317706391406,-0.03273948953841899,0.02604952308183442,-0.019213172596207168,-0.030808582006231322,0.02533912874376673,0.09916334204815691,-0.007900643304100397,9.55478906772278e-06,-0.0991637724563316,0.007900964523185783,-9.091172375408352e-06,44.76841886492649,-0.16231648424704304,38.074821736225964,70.69856260447862,50.698562604478624,47688.76791899199,21.911553087358943,0.046900847979424766,0.07746769849510887,0.047601324317950486,0.19895561189691463
