elapsed_s,pressure_mmhg
-1.125,37.945774592478614
-1.123,38.032504279871716
-1.121,38.119030618953715
-1.119,38.205329440429445
-1.117,38.29137669045128
-1.115,38.37714844629881
-1.113,38.46262093192195
-1.111,38.54777053332644
-1.109,38.63257381378211
-1.107,38.717007528835126
-1.105,38.80104864110708
-1.103,38.88467433486463
-1.101,38.96786203034476
-1.099,39.05058939782186
-1.097,39.13283437140399
-1.095,39.214575162547106
-1.093,39.29579027327713
-1.091,39.37645850911023
-1.089,39.456558991662725
-1.087,39.53607117094203
-1.085,39.61497483731088
-1.083,39.6932501331173
-1.081,39.77087756398334
-1.079,39.84783800974618
-1.077,39.92411273504596
-1.075,39.999683399555565
-1.073,40.07453206784837
-1.071,40.148641218900934
-1.069,40.2219937552287
-1.067,40.29457301165345
-1.065,40.36636276370199
-1.063,40.43734723563566
-1.061,40.507511108110116
-1.059,40.576839525464834
-1.057,40.64531810264122
-1.055,40.71293293172802
-1.053,40.77967058813254
-1.051,40.84551813637587
-1.049,40.91046313551031
-1.047,40.97449364415733
-1.045,41.03759822516459
-1.043,41.09976594988102
-1.041,41.16098640204922
-1.039,41.22124968131511
-1.037,41.28054640635536
-1.035,41.33886771762356
-1.033,41.396205279716185
-1.031,41.452551283359696
-1.029,41.50789844701975
-1.027,41.562240018134446
-1.025,41.615569773974165
-1.023,41.66788202213121
-1.021,41.71917160064311
-1.019,41.76943387775349
-1.017,41.81866475131448
-1.015,41.86686064783425
-1.013,41.91401852117363
-1.011,41.960135850895206
-1.009,42.0052106402688
-1.007,42.049241413936656
-1.005,42.09222721524168
-1.0030000000000001,42.13416760322199
-1.001,42.17506264927554
-0.999,42.21491293349912
-0.997,42.25371954070707
-0.995,42.2914840561354
-0.993,42.3282085608378
-0.991,42.36389562677975
-0.989,42.39854831163741
-0.987,42.43217015330775
-0.985,42.464765164136224
-0.983,42.496337824868334
-0.981,42.526893078331035
-0.979,42.5564363228499
-0.977,42.58497340540785
-0.975,42.61251061455148
-0.973,42.63905467305109
-0.971,42.664612730320684
-0.969,42.68919235460404
-0.967,42.71280152493261
-0.965,42.73544862286068
-0.963,42.75714242398324
-0.961,42.777892089242336
-0.959,42.79770715602862
-0.957,42.816597529085506
-0.955,42.8345734712237
-0.953,42.85164559385405
-0.951,42.86782484734654
-0.9490000000000001,42.88312251122323
-0.9470000000000001,42.89755018419309
-0.9450000000000001,42.91111977403642
-0.9430000000000001,42.923843487346375
-0.9410000000000001,42.93573381913528
-0.9390000000000001,42.946803542313205
-0.937,42.95706569704665
-0.935,42.96653358000558
-0.933,42.97522073350713
-0.931,42.983140934564304
-0.929,42.990308183847574
-0.927,42.996736694567005
-0.925,43.00244088128233
-0.923,43.00743534864879
