time,twist,height,volume,pressure,epi_mm,trans_mm,endo_mm
0.0,-9.87375999947858,76.12110128452116,123.74595237110731,4.652253111145726,247.99765625,248.0,236.77109375
0.1,-9.818745885297737,76.16816573132759,123.60026402464173,4.711027222683263,247.99765625,248.002088490099,236.77109375
0.2,-9.616409286002439,76.32067436210654,123.12914762150236,4.943526870067813,247.99765625,248.00520833333334,236.77109375
0.30000000000000004,-9.345995314932518,76.45739981468294,122.69563675086299,5.4542788368439545,247.9991974849869,247.97740108579157,236.77109375
0.4,-9.006921232630084,76.56115547139996,122.30934644726013,6.690362360343585,247.99921348905727,247.8752051767677,236.77109375
0.5,-8.601847097988125,76.61823404477981,121.97655262362919,8.818346801784708,247.9850316542071,247.40912174550797,236.77424989894823
0.6000000000000001,-8.136555039320415,76.61948923716052,121.69966004334107,11.545814032161497,247.90096364612705,246.9151860594808,236.77734375
0.7000000000000001,-7.619569041788426,76.56029393991734,121.47695755965212,14.423711816296427,247.72755305842983,246.55422703304217,236.77496692225125
0.8,-7.061549838277681,76.4402063363504,121.30268987922297,17.330488148559894,247.45952067863038,245.78510726072616,236.74444358498351
0.9,-6.474538830806469,76.26292473287275,121.16742484192008,20.367653625310872,247.12001788720545,244.9276988636365,236.6287484217172
1.0,-5.871116227860011,76.0363571335056,121.05868832001859,23.43742893663247,246.71523880025825,243.90665008389897,236.45865198089336
1.1,-5.263560570861244,75.77209375117286,120.96180204961813,26.328155362235975,246.2651280138109,243.0634094101124,236.34587137172286
1.2000000000000002,-4.663086310294644,75.48372255328565,120.86084381057692,29.11421315380994,245.78294205071552,242.37570825441927,236.1675327493687
1.3,-4.079226458901869,75.18412444141919,120.73963994001623,32.12950598184164,245.27613075657897,241.68815104166674,235.93436814692984
1.4000000000000001,-3.519409917391018,74.88260594035532,120.58270075380807,35.51740873644648,244.75678881578003,241.10541623127844,235.68172489079015
1.5,-2.988763310504977,74.58300920848724,120.37601977292577,38.95989602952745,244.22937748015883,240.5540922619048,235.4154079861111
1.6,-2.4901442725296,74.2836214259825,120.10767934705933,41.95915232057336,243.6936756891836,240.17745554503378,235.21183580597645
1.7000000000000002,-2.024376384433381,73.97889356872241,119.76822407628033,44.41105034417827,243.1531997731024,239.71501263407598,234.94153903671622
