elapsed_s,pressure_mmhg
13.430666,13.688289517946885
13.432227899999999,13.701939324437797
13.434724899999999,13.715806617491424
13.4362333,13.729889867793597
13.438218599999999,13.744187467759907
13.4407329,13.75869773279983
13.44226,13.773418902622156
13.4447302,13.788349142576417
13.4467184,13.803486545025383
13.448217699999999,13.818829130744094
13.450225999999999,13.83437485034079
13.452722699999999,13.850121585694739
13.4542929,13.866067151405465
13.456207599999999,13.88220929624771
13.4582161,13.898545704626688
13.4602244,13.915073998028644
13.462221099999999,13.931791736462225
13.4642251,13.948696419886547
13.4662133,13.965785489622212
13.4682737,13.983056329741723
13.4702328,14.000506268436165
13.4722508,14.01813257935553
13.4742459,14.03593248292065
13.4762537,14.053903147605006
13.4782484,14.072041691184824
13.4802374,14.090345181956078
13.4822411,14.108810639917413
13.4842325,14.127435037918525
13.4862629,14.146215302774024
13.4882281,14.1651483163431
13.4902364,14.184230916575233
13.4922445,14.20345989852211
13.494271,14.222832015315836
13.496253,14.242343979113556
13.4982619,14.261992462008926
13.5002526,14.281774096911196
13.5022434,14.301685478393113
13.5042588,14.321723163509136
13.5062895,14.341883672585569
13.5082691,14.362163489984239
13.5102429,14.382559064841294
13.512244299999999,14.40306681178266
13.514262,14.423683111617821
13.5162807,14.444404312013802
13.5182448,14.465226728151427
13.5202777,14.486146643365911
13.5222377,14.50716030977361
13.5242451,14.528263948886682
13.5262307,14.549453752217552
13.528238,14.570725881875296
13.5302507,14.592076471156172
13.5323028,14.61350162513052
13.5342529,14.634997421228176
13.5362557,14.656559909824642
13.538246299999999,14.678185114830388
13.5402647,14.699869034285667
13.5422418,14.72160764096293
13.5442713,14.743396882978564
13.546264299999999,14.765232684415606
13.5482597,14.787110945958869
13.5502402,14.809027545543707
13.5522255,14.830978339019135
13.5542439,14.852959160825575
13.5562462,14.874965824687331
13.5582545,14.896994124320043
13.560245,14.919039834153576
13.5622559,14.941098710070806
13.5642453,14.963166490162768
13.5662454,14.985238895500501
13.5682581,15.007311630923812
13.5702859,15.029380385847144
13.5722732,15.051440835082476
13.5742827,15.073488639679024
13.5762567,15.095519447779408
13.5782591,15.11752889549198
13.580259,15.139512607779379
