time,twist,height,volume,pressure,epi_mm,trans_mm,endo_mm
0.0,-3.5238339600554194,74.51118731692152,128.78100951827201,13.399237531195775,243.26853790679388,241.66850547740046,236.04613532060867
0.1,-3.448122393421729,74.53339576009178,129.901325858398,13.652139999650402,243.301203822026,241.79467259138787,236.02302848125774
0.2,-3.3972225094024124,74.54695975768527,130.94998668171812,14.060749086554585,243.33925660238538,241.9298399744424,235.98446842084886
0.30000000000000004,-3.3931938431254136,74.53869456212783,131.62670685675405,14.428792695004338,243.36054687500004,242.0295572916667,235.943359375
0.4,-3.460342784984876,74.49610182687867,131.62015354618495,14.983584434357045,243.36042432598038,242.03259037990196,235.84522824754902
0.5,-3.618000768609929,74.4119057104681,130.70617502082072,16.141342449535728,243.3164542136636,242.00997889598798,235.79988451539592
0.6000000000000001,-3.8689536710251837,74.28756166498859,128.85842862982608,18.088841026053753,243.24919978762136,241.93292501011328,235.7372307342233
0.7000000000000001,-4.188814039872579,74.13387175173119,126.3034630744932,20.682872227751798,243.1272135416667,241.41927083333337,235.47981770833334
0.8,-4.520966143076484,73.96762910948648,123.46414348839305,23.677192629447074,242.9449108335293,241.22288161093925,235.39133339701962
0.9,-4.780700298569722,73.80511376158096,120.80420541984955,26.863816122704623,242.72488977175507,240.96603092879627,235.27250141858624
1.0,-4.873778538483226,73.65536826003247,118.66062193554748,29.983640129787812,242.46221895627062,240.63252758869635,235.1196588799505
1.1,-4.731196759348389,73.51676208982643,117.15813074392842,32.913997962897504,242.14332327764023,240.16094910272275,234.88519234735972
1.2000000000000002,-4.345050930153898,73.37856842218444,116.23286431375091,35.8396652216372,241.77643229166674,239.3408854166668,234.4270833333334
1.3,-3.7764406857879624,73.22630772393124,115.71957802170282,39.05463802552434,241.37598531964872,238.9866513480392,234.21995547385617
1.4000000000000001,-3.1232388199522134,73.04766393323625,115.442623118606,42.4672201276748,240.9754557023792,238.28702418763055,233.7430558736089
1.5,-2.4719382643187524,72.83610392667897,115.28264396648909,45.74362511670265,240.55309293376862,237.9832925217661,233.5369500155472
1.6,-1.86890894294191,72.59130145015398,115.2168283466902,48.70577610711192,240.1220883611799,237.68418548886143,233.31885958127066
1.7000000000000002,-1.3226099081138687,72.31739179888275,115.32656223278683,51.50828233903863,239.6971354166667,237.36549479166672,233.07330729166674
1.8,-0.8227742453146086,72.02082386297117,115.75475383599661,54.362144690035805,239.2708036819307,236.95971792491744,232.73977929042903
1.9000000000000001,-0.35793201137664576,71.7091048406896,116.61040964949667,57.178878714425075,238.86132812500009,236.02526041666678,231.97460937500009
2.0,0.07634360926638517,71.39053335995068,117.86268505568687,59.62506877625387,238.45716002654058,235.87800866060024,231.86152015485314
2.1,0.4752845482751698,71.07391970706797,119.29346414102322,61.334984425551966,238.0617458343311,235.7360902378672,231.7555194763729
